IncidentId,UniqueId,Name,Location,Latitude,Longitude,AcresBurnedDisplay,PercentContainedDisplay,ExternalIncidentLink,CountiesList,UpdatedDate,StartedDate,AdminUnit,IncidentTypeDisplay,Url,IsActive
2393,3788f0dd-0d61-4458-95a2-ebda03b815b2,Gilman Fire,Gilman Springs Road and Slegers Street, Southeast of Moreno Valley,33.861054,-117.024114,20,100%,,Riverside,2020-05-19 12:01:22,2020-05-18,CAL FIRE / Riverside County Fire ,Wildfire,https://www.fire.ca.gov/incidents/2020/5/18/gilman-fire/,N,
2394,0fa5653a-c3c8-4aad-84ce-8d1dd74f211b,Acres Fire,Near Road 602 and Road 603,37.11715,-119.982359,152,100%,,Madera,2020-05-21 19:20:59,2020-05-21,CAL FIRE Madera-Mariposa-Merced Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/5/21/acres-fire/,N,
2395,adbbc326-9f9a-434d-b18b-67a44f3906e5,Spanish Fire ,Spanish Valley Trail and Stagecoach Canyon, Northwest of Lake Berryessa,38.697834,-122.403634,20,100%,,Napa,2020-05-23 14:42:38,2020-05-22,CAL FIRE Sonoma Lake Napa Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/5/22/spanish-fire/,N,
2396,53d70cde-ef0f-49c1-80a9-dc306a8cc043,Range Fire,Range M22 Camp Roberts Military Reserve,35.34237,-120.70524,5,000,100%,,San Luis Obispo,2020-05-28 08:23:28,2020-05-27,Department of Defense,Wildfire,https://www.fire.ca.gov/incidents/2020/5/27/range-fire/,N,
2397,57f40970-22b5-4d75-a8f2-2482a18f5bca,Harley Fire,19000 Block of Gustin Road, East of Lake Mathews,33.83167,-117.34934,60,100%,,Riverside,2020-05-28 21:18:24,2020-05-28,CAL FIRE / Riverside County Fire ,Wildfire,https://www.fire.ca.gov/incidents/2020/5/28/harley-fire/,N,
2398,0e1e69d4-cb59-4228-8c55-f18e6b5ad71c,Creek Fire,Round Valley Regional Park,  southwest of  Brentwood in Contra Costa County,35.9994,-86.8616,60,50%,,Contra Costa,2020-05-30 18:06:45,2020-05-30,CAL FIRE Santa Clara Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/5/30/creek-fire/,N,
2399,7a979a96-aeab-4afd-b55f-532882f36a6b,Scorpion Fire,Scorpion Valley on Santa Cruz Island in Santa Barbara county,34.01389,-119.74577,1,395,100%,,Santa Barbara,2020-06-01 18:06:04,2020-05-31,null,Wildfire,https://www.fire.ca.gov/incidents/2020/5/31/scorpion-fire/,N,
2400,8ad07f5d-c8eb-43c3-94d5-547ee9c0e5cd,Acres Fire,Road 600 and Road 603,,37.11806,-119.93221,237,100%,,Madera,2020-06-01 17:30:29,2020-06-01,CAL FIRE Madera-Mariposa-Merced Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/1/acres-fire/,N,
2401,a47ae21e-d488-4978-ade9-aeed0db63fa6,Amoruso Fire,Sunset Blvd West and Amoruso Way, southwest of Lincoln,38.824371,-121.390862,670,100%,,Placer,2022-10-21 13:19:36,2020-06-01,Unified command: CAL FIRE, Placer County Fire Department and Placer County Sheriffs Office,Wildfire,https://www.fire.ca.gov/incidents/2020/6/1/amoruso-fire/,N,
2402,0b723ec6-680d-464b-ba30-b444506ceb44,Nash Fire,Nash Mill Rd and Big Meadow Rd,39.1296,-123.48018,10,100%,,Mendocino,2020-06-01 19:10:03,2020-06-01,CAL FIRE Mendocino Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/1/nash-fire/,N,
2403,0eca3343-e9f9-4d09-9fc3-95ab90b153ae,Horn Fire ,Horn Road and Mail Route Road, east of Ravendale in Lassen County. ,40.809323,-120.288882,37,100%,,Lassen,2020-06-02 18:33:56,2020-06-02,Northern California District - Susanville,Wildfire,https://www.fire.ca.gov/incidents/2020/6/2/horn-fire/,N,
2404,94b147a7-68ac-4e60-ba42-81fce8facd30,Smoketree Fire,East Murray Canyon Dr and S Toledo Ave,33.782532,-116.524014,129,100%,,Riverside,2020-06-17 08:35:01,2020-06-02,City of Palm Springs City Fire/ California Desert District,Wildfire,https://www.fire.ca.gov/incidents/2020/6/2/smoketree-fire/,N,
2405,2672d8d0-6523-40da-ae4e-6ae6d48e810a,Wildlife Fire,Kellogg St and Maple St,38.232281,-122.042199,300,100%,,Solano,2020-06-10 09:27:21,2020-06-03,Suisun City Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/3/wildlife-fire/,N,
2406,0416a81f-0a17-4835-b05e-fe59a6e7379a,Silver Fire,Dutch Flat Trail, East of San Jose,37.329163,-121.726223,19,100%,,Santa Clara,2020-06-04 17:37:30,2020-06-04,CAL FIRE Santa Clara Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/4/silver-fire/,N,
2407,a5085c95-252d-4d1c-9e8a-6657a74b7ed5,Brock Fire,Lake Shasta, West of Round Mountain,40.837885,-122.097933,15,100%,,Shasta,2020-06-10 07:31:01,2020-06-04,U.S Forest Service - Shasta-Trinity National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/4/brock-fire/,N,
2408,3837f75a-208d-41d0-8d89-5719a11912ef,Colleen Fire,Colleen Dr, South San Jose,37.229703,-121.851895,126,100%,,Santa Clara,2020-06-07 07:43:06,2020-06-04,Unified Command: CAL FIRE Santa Clara Unit and City of San Jose,Wildfire,https://www.fire.ca.gov/incidents/2020/6/4/colleen-fire/,N,
2409,57a6f6b7-eba1-4ed7-ba7b-6b078b06731d,Karchner Fire,Karchner Road and Riosa Road, East of Wheatland,38.98487,-121.340239,39,100%,,Placer,2020-06-05 12:33:42,2020-06-05,CAL FIRE Nevada Yuba Placer Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/5/karchner-fire/,N,
2410,db5ad2e7-dc3d-41f2-91b4-4019857ee51e,Lakeville Fire,Lakeville Highway and Stage Gulch Road, Southeast of Petaluma,38.224849,-122.549816,141,100%,,Sonoma,2020-06-06 18:39:42,2020-06-05,CAL FIRE Sonoma Lake Napa Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/5/lakeville-fire/,N,
