206,2/1/2022,32,0.10, ,0, ,344,R,5.5, ,59.4, ,30.6, ,44.2, ,99, ,28, ,55, ,29.2, ,7.0, ,168.9, ,49.8, 
206,2/2/2022,33,0.11, ,0, ,353,R,4.8, ,60.4, ,28.8, ,43.7, ,78, ,25, ,50, ,26.1, ,7.2, ,172.8, ,49.4, 
206,2/3/2022,34,0.07, ,0, ,307, ,6.5, ,60.3, ,29.6, ,43.8, ,97, ,38, ,67, ,33.5, ,2.9, ,69.8, ,49.2, 
206,2/4/2022,35,0.08, ,0, ,345, ,7.2, ,65.4, ,28.8, ,46.5, ,96, ,36, ,66, ,36.0, ,2.4, ,57.4, ,49.2, 
206,2/5/2022,36,0.07, ,0, ,299, ,7.4, ,65.6, ,31.9, ,45.4, ,95, ,41, ,72, ,36.8, ,2.5, ,59.2, ,49.4, 
206,2/6/2022,37,0.08, ,0, ,360,R,7.8, ,66.8, ,29.1, ,47.5, ,96, ,39, ,69, ,38.0, ,2.8, ,66.9, ,49.6, 
206,2/7/2022,38,0.09, ,0, ,364,R,8.3, ,70.7, ,31.9, ,48.9, ,97, ,40, ,70, ,39.6, ,2.8, ,67.4, ,50.1, 
206,2/8/2022,39,0.08, ,0, ,364, ,8.6, ,70.6, ,33.1, ,49.6, ,98, ,39, ,71, ,40.7, ,2.5, ,60.5, ,50.4, 
206,2/9/2022,40,0.09, ,0, ,366, ,9.1, ,70.3, ,32.0, ,50.7, ,98, ,44, ,72, ,42.1, ,2.8, ,67.6, ,50.8, 
206,2/10/2022,41,0.09, ,0, ,370, ,9.6, ,75.3, ,34.7, ,54.1, ,97, ,39, ,67, ,43.3, ,2.6, ,62.1, ,51.2, 
206,2/11/2022,42,0.09, ,0, ,376,R,9.8, ,75.2, ,37.9, ,54.8, ,96, ,36, ,67, ,43.9, ,2.5, ,60.4, ,51.8, 
206,2/12/2022,43,0.10, ,0, ,364, ,10.8, ,76.4, ,38.3, ,55.9, ,98, ,42, ,71, ,46.5, ,2.6, ,61.4, ,52.3, 
206,2/13/2022,44,0.10, ,0.00, ,377, ,10.6, ,78.6,Y,38.2, ,56.1, ,99, ,35, ,69, ,46.0, ,2.2, ,51.7, ,53.0, 
206,2/14/2022,45,0.10, ,0, ,366, ,10.1, ,72.8, ,40.0, ,54.5, ,96, ,43, ,69, ,44.8, ,5.6, ,134.2, ,53.4, 
206,2/15/2022,46,0.14, ,0, ,392,R,6.5, ,60.7, ,35.8, ,49.5, ,94, ,31, ,54, ,33.5, ,9.6,Y,229.6,Y,53.3, 
206,2/16/2022,47,0.10, ,0, ,399,R,6.6, ,64.1, ,30.1, ,47.8, ,86, ,36, ,59, ,34.0, ,4.6, ,109.5, ,52.6, 
206,2/17/2022,48,0.10, ,0, ,402,R,7.3, ,67.7, ,31.3, ,48.6, ,94, ,34, ,63, ,36.5, ,2.9, ,70.2, ,52.3, 
206,2/18/2022,49,0.07, ,0, ,297, ,8.2, ,66.0, ,33.0, ,47.6, ,96, ,42, ,73, ,39.3, ,2.2, ,53.6, ,52.3, 
206,2/19/2022,50,0.11, ,0, ,408,R,8.3, ,71.3, ,31.4, ,49.9, ,99, ,35, ,68, ,39.6, ,3.3, ,78.2, ,52.2, 
206,2/20/2022,51,0.09, ,0, ,336, ,8.8, ,69.3, ,33.6, ,50.4, ,96, ,39, ,70, ,41.1, ,3.8, ,90.1, ,52.4, 
206,2/21/2022,52,0.11, ,0, ,399, ,6.7, ,58.2, ,35.5, ,47.2, ,94, ,31, ,60, ,34.1, ,4.9, ,117.9, ,52.6, 
206,2/22/2022,53,0.06, ,0.04, ,255, ,7.1, ,54.1, ,33.1, ,43.1, ,97, ,44, ,75, ,35.6, ,4.6, ,110.6, ,52.5, 
206,2/23/2022,54,0.11, ,0.00, ,423,R,5.1, ,54.1, ,29.4, ,40.1, ,98, ,28, ,60, ,27.5, ,6.9, ,165.6, ,51.6, 
206,2/24/2022,55,0.10, ,0, ,439,R,5.2, ,58.1, ,27.5, ,41.5, ,90, ,29, ,58, ,27.9, ,3.8, ,90.3, ,50.9, 
206,2/25/2022,56,0.11, ,0, ,446,R,5.5, ,59.9, ,26.7, ,42.3, ,95, ,31, ,60, ,29.5, ,3.3, ,79.0, ,50.6, 
206,2/26/2022,57,0.09, ,0, ,352, ,6.5, ,62.6, ,28.6, ,45.9, ,94, ,32, ,62, ,33.5, ,2.7, ,65.3, ,50.5, 
206,2/27/2022,58,0.13, ,0, ,447,R,7.5, ,69.6, ,34.0, ,52.1, ,90, ,27, ,56, ,37.0, ,4.3, ,103.6, ,51.5, 
206,2/28/2022,59,0.13, ,0, ,422, ,9.5, ,74.0, ,41.1, ,60.9, ,93, ,34, ,52, ,43.2, ,3.9, ,93.3, ,52.2, 
