250,2/1/2022,32,0.19, ,0, ,337,R,4.0, ,59.3, ,37.9, ,49.9, ,52, ,22, ,33, ,22.0, ,17.5,R,419.3,R,47.3, 
250,2/2/2022,33,0.15, ,0, ,303, ,5.0, ,59.2, ,37.7, ,48.6, ,74, ,30, ,43, ,26.9, ,11.8,Y,282.1,Y,47.0, 
250,2/3/2022,34,0.08, ,0, ,251, ,6.8, ,68.5, ,32.9, ,48.1, ,88, ,29, ,59, ,34.5, ,4.5, ,108.8, ,46.7, 
250,2/4/2022,35,0.07, ,0, ,326, ,7.1, ,66.9, ,32.2, ,47.3, ,96, ,36, ,64, ,35.9, ,3.1, ,74.8, ,46.9, 
250,2/5/2022,36,0.08, ,0, ,334, ,8.2, ,73.5,Y,35.3, ,48.8, ,99, ,35, ,70, ,39.5, ,3.5, ,84.5, ,47.1, 
250,2/6/2022,37,0.09, ,0, ,349,R,8.1, ,72.0, ,30.6, ,48.9, ,98, ,35, ,69, ,39.2, ,3.3, ,78.2, ,47.1, 
250,2/7/2022,38,0.08, ,0, ,345,R,8.7, ,76.4,Y,32.6, ,50.1, ,100, ,32, ,70, ,40.9, ,3.3, ,79.5, ,47.3, 
250,2/8/2022,39,0.16,R,0, ,353,R,7.2, ,79.7,Y,32.5, ,55.5, ,100, ,18, ,48, ,36.0, ,7.3, ,175.1, ,47.7, 
250,2/9/2022,40,0.21,R,0, ,335, ,7.4, ,80.6,Y,38.9, ,62.9,Y,74, ,22, ,38,Y,36.7,Y,11.3,Y,271.8,Y,48.6, 
250,2/10/2022,41,0.16,R,0, ,355,R,10.1, ,82.7,R,48.4, ,65.9,Y,95,H,26,H,46,Y,44.8,Y,9.1, ,217.4, ,50.7, 
250,2/11/2022,42,0.10, ,0, ,361,R,11.0, ,80.0,Y,41.1, ,57.4, ,100, ,36, ,68, ,47.1, ,3.2, ,77.9, ,51.0, 
250,2/12/2022,43,0.10,R,0, ,366,R,9.2, ,83.6,R,38.2, ,56.2, ,100, ,21, ,59, ,42.3, ,2.8, ,66.3, ,50.9, 
250,2/13/2022,44,0.10, ,0, ,367,R,9.7, ,82.1,Y,37.3, ,55.8, ,99, ,29, ,64, ,43.9, ,3.0, ,72.7, ,50.8, 
250,2/14/2022,45,0.09, ,0, ,278, ,9.6, ,68.3, ,38.5, ,51.7, ,100, ,38, ,74, ,43.5, ,5.6, ,135.2, ,51.0, 
250,2/15/2022,46,0.20, ,0, ,387,R,5.0, ,63.2, ,40.3, ,52.6, ,61, ,25, ,37, ,27.3, ,15.1,R,361.6,R,50.4, 
250,2/16/2022,47,0.18, ,0, ,386,R,6.1, ,73.1, ,39.7, ,55.7, ,66, ,19, ,40, ,31.8, ,10.3, ,247.8, ,50.1, 
250,2/17/2022,48,0.15, ,0, ,395,R,5.9, ,71.0, ,36.6, ,55.6, ,87, ,23, ,39, ,31.3, ,8.4, ,201.5, ,50.6, 
250,2/18/2022,49,0.10, ,0, ,392,R,7.1, ,75.5, ,33.4, ,50.3, ,89, ,26, ,57, ,35.7, ,2.9, ,70.2, ,50.0, 
250,2/19/2022,50,0.10, ,0, ,394,R,8.0, ,74.0, ,33.1, ,51.3, ,97, ,29, ,62, ,38.9, ,2.8, ,67.0, ,49.9, 
250,2/20/2022,51,0.09, ,0, ,340, ,9.3, ,65.7, ,38.2, ,50.3, ,99, ,47, ,75, ,42.6, ,4.5, ,107.8, ,50.2, 
250,2/21/2022,52,0.12, ,0, ,406,R,5.6, ,64.0, ,37.5, ,48.8, ,76, ,25, ,48, ,29.9, ,8.1, ,194.0, ,50.1, 
250,2/22/2022,53,0.08, ,0, ,340, ,5.4, ,56.6, ,28.2, ,42.0, ,79, ,35, ,59, ,28.9, ,4.7, ,113.4, ,49.2, 
250,2/23/2022,54,0.15, ,0, ,430,R,3.3,Y,56.1, ,24.7,Y,42.6, ,68, ,20, ,36,Y,17.4,Y,11.3,Y,270.4,Y,48.2, 
250,2/24/2022,55,0.10, ,0, ,416,R,3.9,Y,58.4, ,23.6,Y,39.3,Y,78, ,23, ,48,Y,21.2,Y,3.8, ,90.5, ,46.8, 
250,2/25/2022,56,0.12, ,0, ,432,R,4.4,Y,66.3, ,24.0,Y,43.6, ,91, ,18, ,46,Y,24.1,Y,4.4, ,105.8, ,46.5, 
250,2/26/2022,57,0.07, ,0, ,291, ,5.6, ,62.0, ,26.2,Y,44.7, ,86, ,30, ,55, ,29.8, ,2.6, ,62.3, ,46.4, 
250,2/27/2022,58,0.12, ,0, ,427,R,7.5, ,72.2, ,33.9, ,51.7, ,97, ,28, ,57, ,37.1, ,3.5, ,85.0, ,47.8, 
250,2/28/2022,59,0.12, ,0, ,421, ,8.5, ,77.9,Y,35.2, ,54.1, ,94, ,30, ,60, ,40.3, ,2.8, ,66.4, ,48.7, 
