169,2/1/2022,32,0.05, ,0, ,249, ,8.3, ,55.7, ,32.8, ,44.4, ,100, ,57, ,84, ,39.8, ,2.7, ,65.6, ,48.1, 
169,2/2/2022,33,0.08, ,0, ,330, ,7.2, ,60.7, ,34.4, ,45.4, ,90, ,40, ,70, ,36.1, ,3.3, ,78.3, ,49.0, 
169,2/3/2022,34,0.08, ,0, ,341, ,6.9, ,62.2, ,29.1, ,44.2, ,100, ,35, ,70, ,35.0, ,2.1, ,50.6, ,48.0, 
169,2/4/2022,35,0.09, ,0, ,355, ,7.0, ,65.5, ,29.0, ,45.6, ,100, ,37, ,67, ,35.2, ,2.5, ,59.3, ,48.1, 
169,2/5/2022,36,0.08, ,0, ,322, ,7.4, ,64.7, ,30.0, ,46.1, ,97, ,42, ,69, ,36.7, ,2.3, ,55.5, ,48.3, 
169,2/6/2022,37,0.09, ,0, ,364, ,7.9, ,65.5, ,29.6, ,46.5, ,100, ,44, ,73, ,38.4, ,2.2, ,52.4, ,48.7, 
169,2/7/2022,38,0.09, ,0, ,372, ,8.3, ,72.2, ,31.2, ,49.6, ,100, ,34, ,68, ,39.6, ,2.2, ,52.1, ,49.4, 
169,2/8/2022,39,0.09, ,0, ,362, ,8.9, ,71.3, ,31.9, ,50.0, ,97, ,43, ,73, ,41.6, ,2.0, ,49.2, ,50.3, 
169,2/9/2022,40,0.09, ,0, ,352, ,9.7, ,71.1, ,33.9, ,51.5, ,100, ,46, ,74, ,43.6, ,2.1, ,49.8, ,51.2, 
169,2/10/2022,41,0.10, ,0, ,372, ,10.0, ,75.8, ,35.0, ,53.6, ,100, ,42, ,71, ,44.6, ,1.9, ,44.9, ,52.0, 
169,2/11/2022,42,0.11, ,0, ,375, ,10.7, ,79.1,Y,37.9, ,55.9, ,100, ,38, ,70, ,46.3, ,2.3, ,55.2, ,53.2, 
169,2/12/2022,43,0.11, ,0, ,384, ,10.5, ,80.8,Y,38.4, ,57.9, ,100, ,34, ,64, ,45.7, ,2.4, ,57.1, ,54.4, 
169,2/13/2022,44,0.11, ,0, ,389, ,8.9, ,81.2,Y,38.5, ,57.7, ,96, ,23, ,54, ,41.4, ,2.0, ,48.4, ,54.9, 
169,2/14/2022,45,0.11, ,0, ,354, ,9.5, ,78.8,Y,39.8, ,56.4, ,95, ,30, ,61, ,43.1, ,2.2, ,52.9, ,55.1, 
169,2/15/2022,46,0.08, ,0, ,297, ,8.1, ,57.5, ,39.2, ,48.7, ,91, ,46, ,70, ,39.2, ,4.0, ,96.7, ,54.7, 
169,2/16/2022,47,0.11, ,0, ,400, ,6.6, ,64.4, ,33.3, ,47.9, ,86, ,32, ,58, ,33.8, ,3.2, ,77.9, ,53.0, 
169,2/17/2022,48,0.11, ,0, ,368, ,7.5, ,68.3, ,38.4, ,54.0, ,97, ,32, ,53, ,37.2, ,2.7, ,64.8, ,53.8, 
169,2/18/2022,49,0.10, ,0, ,395, ,7.6, ,71.1, ,34.3, ,49.8, ,94, ,30, ,62, ,37.4, ,2.1, ,51.1, ,52.3, 
169,2/19/2022,50,0.11, ,0, ,416, ,7.8, ,71.6, ,31.8, ,50.6, ,100, ,33, ,62, ,38.2, ,2.3, ,54.2, ,52.6, 
169,2/20/2022,51,0.10, ,0, ,348, ,8.5, ,71.8, ,35.0, ,53.2, ,98, ,33, ,62, ,40.5, ,1.8, ,42.0, ,53.1, 
169,2/21/2022,52,0.10, ,0, ,414, ,7.9, ,59.3, ,36.9, ,48.0, ,96, ,46, ,69, ,38.5, ,2.9, ,69.5, ,53.6, 
169,2/22/2022,53,0.03, ,0.24, ,157, ,7.8, ,49.4, ,36.8, ,41.4, ,99, ,80, ,88, ,38.2, ,3.5, ,85.2, ,52.2, 
169,2/23/2022,54,0.04, ,0.00, ,229, ,7.1, ,51.6, ,32.2, ,39.7, ,100, ,57, ,86, ,35.8, ,2.4, ,57.1, ,49.8, 
169,2/24/2022,55,0.10, ,0, ,447,R,5.8, ,57.2, ,29.0, ,41.7, ,97, ,35, ,64, ,30.6, ,2.3, ,55.6, ,48.7, 
169,2/25/2022,56,0.11, ,0, ,447,R,6.1, ,60.7, ,26.7, ,42.4, ,100, ,38, ,67, ,32.0, ,2.3, ,54.6, ,48.6, 
169,2/26/2022,57,0.10, ,0, ,389, ,6.6, ,64.1, ,27.2, ,44.5, ,99, ,36, ,66, ,34.0, ,2.3, ,54.7, ,48.8, 
169,2/27/2022,58,0.10, ,0, ,378, ,7.5, ,67.2, ,35.2, ,48.9, ,95, ,34, ,64, ,37.3, ,2.3, ,56.1, ,50.4, 
169,2/28/2022,59,0.13, ,0, ,461,R,7.7, ,71.6, ,30.7, ,50.9, ,100, ,32, ,61, ,37.9, ,2.3, ,55.2, ,51.5, 
