249,2/1/2022,32,0.12, ,0, ,348,R,5.2, ,61.3, ,36.4, ,48.2, ,81, ,25, ,46, ,28.2, ,8.3, ,198.0, ,47.2, 
249,2/2/2022,33,0.13, ,0, ,351,R,4.7, ,61.9, ,39.8, ,49.3, ,60, ,24, ,40, ,25.8, ,9.0,Y,217.0,Y,47.2, 
249,2/3/2022,34,0.07, ,0, ,280, ,6.5, ,63.6, ,28.2, ,43.6, ,99, ,35, ,68, ,33.7, ,2.3, ,55.7, ,46.8, 
249,2/4/2022,35,0.07, ,0, ,339, ,7.3, ,66.7, ,27.4, ,43.8, ,100, ,33, ,75, ,36.5, ,2.0, ,48.6, ,46.2, 
249,2/5/2022,36,0.07, ,0, ,306, ,7.9, ,66.3, ,30.7, ,44.5, ,100, ,38, ,79, ,38.5, ,2.2, ,51.9, ,46.7, 
249,2/6/2022,37,0.08, ,0, ,364,R,7.7, ,69.9, ,27.3, ,45.3, ,100, ,34, ,75, ,37.9, ,1.9, ,44.6, ,46.4, 
249,2/7/2022,38,0.08, ,0, ,355, ,8.8, ,70.4, ,28.1, ,46.3, ,100, ,42, ,82, ,41.1, ,2.6, ,61.9, ,46.7, 
249,2/8/2022,39,0.09, ,0.00,H,366,R,8.4, ,73.4, ,29.4, ,48.5, ,100, ,33, ,72, ,40.0, ,1.9, ,46.5, ,47.0, 
249,2/9/2022,40,0.09, ,0, ,348, ,9.2, ,70.4, ,31.0, ,49.1, ,100, ,44, ,77, ,42.3, ,2.4, ,58.1, ,47.6, 
249,2/10/2022,41,0.10, ,0, ,382,R,10.0, ,76.8,Y,34.0, ,52.1, ,100, ,36, ,75, ,44.4, ,2.8, ,68.2, ,48.3, 
249,2/11/2022,42,0.09, ,0, ,375,R,10.8, ,79.5,Y,36.8, ,54.6, ,100, ,34, ,74, ,46.6, ,2.2, ,52.7, ,49.3, 
249,2/12/2022,43,0.10, ,0, ,366, ,11.0, ,76.6,Y,36.3, ,53.3, ,100, ,36, ,79, ,47.0, ,2.2, ,52.1, ,49.9, 
249,2/13/2022,44,0.10, ,0, ,385,R,10.6, ,78.7,Y,36.8, ,54.1, ,100, ,34, ,74, ,46.0, ,2.3, ,54.3, ,50.3, 
249,2/14/2022,45,0.10, ,0, ,369, ,11.2, ,68.3, ,35.9, ,51.7, ,100, ,52, ,85, ,47.5, ,6.5, ,156.4, ,50.3, 
249,2/15/2022,46,0.14, ,0, ,397,R,6.9, ,62.8, ,44.3, ,52.1, ,96, ,27, ,52, ,34.9, ,9.9,Y,237.0,Y,50.9, 
249,2/16/2022,47,0.12, ,0, ,403,R,7.0, ,70.8, ,41.4, ,54.2, ,70, ,31, ,49, ,35.5, ,6.0, ,143.3, ,50.6, 
249,2/17/2022,48,0.10, ,0, ,411,R,7.7, ,70.6, ,29.5, ,49.2, ,100, ,30, ,64, ,37.6, ,2.5, ,59.3, ,50.1, 
249,2/18/2022,49,0.11,R,0, ,437,R,8.4, ,74.1, ,31.3, ,48.8, ,100, ,31, ,71, ,40.0, ,2.4, ,58.7, ,49.5, 
249,2/19/2022,50,0.11, ,0, ,414,R,9.2, ,73.3, ,32.2, ,49.7, ,100, ,34, ,75, ,42.2, ,2.9, ,69.2, ,49.5, 
249,2/20/2022,51,0.08, ,0, ,265, ,9.1, ,68.8, ,34.6, ,50.3, ,100, ,48, ,73, ,42.1, ,4.7, ,114.0, ,49.9, 
249,2/21/2022,52,0.12, ,0, ,424,R,7.1, ,60.9, ,40.0, ,50.9, ,86, ,28, ,56, ,35.9, ,7.0, ,167.8, ,50.7, 
249,2/22/2022,53,0.06, ,0.20, ,247, ,7.5, ,56.6, ,33.7, ,44.4, ,99, ,44, ,76, ,37.2, ,5.5, ,132.1, ,49.9, 
249,2/23/2022,54,0.11, ,0, ,445,R,5.3, ,56.3, ,28.0, ,41.0,Y,100, ,25, ,61,Y,28.6,Y,5.8, ,138.1, ,47.2, 
249,2/24/2022,55,0.10, ,0, ,440,R,5.4, ,61.6, ,24.8,Y,41.1,Y,100, ,20, ,61,Y,28.8,Y,2.8, ,66.6, ,46.0, 
249,2/25/2022,56,0.11, ,0, ,450,R,5.9, ,63.1, ,25.1,Y,41.9,Y,100, ,25, ,65,Y,31.2,Y,3.1, ,75.0, ,45.8, 
249,2/26/2022,57,0.08, ,0, ,318, ,6.9, ,63.9, ,27.0, ,46.1, ,100, ,29, ,65, ,34.9, ,2.1, ,51.0, ,46.5, 
249,2/27/2022,58,0.13, ,0, ,445,R,8.3, ,71.2, ,36.0, ,52.2, ,100, ,27, ,62, ,39.7, ,4.2, ,100.1, ,49.0, 
249,2/28/2022,59,0.13, ,0, ,454,R,9.2, ,75.7, ,33.3, ,53.1, ,100, ,30, ,67, ,42.5, ,2.9, ,70.5, ,49.5, 
