71,2/1/2022,32,0.14, ,0, ,338, ,5.0, ,58.0, ,40.0, ,48.7, ,60, ,33, ,43, ,27.0, ,12.1,Y,289.2,Y,42.9, 
71,2/2/2022,33,0.14, ,0, ,341, ,5.0, ,58.0, ,40.8, ,48.3, ,57, ,34, ,44, ,27.2, ,11.3,Y,272.1,Y,37.9, 
71,2/3/2022,34,0.07, ,0, ,272, ,6.3, ,58.0, ,28.7, ,43.0, ,90, ,44, ,67, ,32.7, ,3.6, ,85.3, ,39.4, 
71,2/4/2022,35,0.07, ,0, ,329, ,6.9, ,64.4, ,26.5, ,42.8, ,95, ,37, ,74, ,35.1, ,2.6, ,61.4, ,39.4, 
71,2/5/2022,36,0.07, ,0, ,288, ,7.4, ,65.3, ,30.8, ,43.9, ,97, ,43, ,76, ,36.8, ,2.7, ,65.3, ,39.7, 
71,2/6/2022,37,0.08, ,0.00, ,351, ,7.1, ,65.7, ,26.8, ,43.7, ,98, ,40, ,74, ,35.9, ,2.4, ,57.4, ,39.8, 
71,2/7/2022,38,0.08, ,0.00, ,350, ,7.8, ,67.3, ,27.6, ,45.2, ,98, ,42, ,77, ,38.3, ,3.3, ,78.3, ,39.9, 
71,2/8/2022,39,0.09, ,0, ,357, ,7.9, ,69.6, ,29.2, ,47.5, ,97, ,36, ,71, ,38.5, ,2.5, ,60.3, ,40.2, 
71,2/9/2022,40,0.09, ,0.00, ,340, ,8.4, ,68.5, ,30.8, ,48.1, ,98, ,44, ,73, ,40.0, ,3.0, ,73.0, ,40.6, 
71,2/10/2022,41,0.10, ,0.00, ,371,R,9.0, ,74.4,Y,33.2, ,51.2, ,99, ,37, ,70, ,41.7, ,3.1, ,74.0, ,41.1, 
71,2/11/2022,42,0.09, ,0, ,366, ,9.7, ,74.7,Y,34.3, ,52.6, ,98, ,38, ,72, ,43.8, ,2.7, ,64.9, ,41.8, 
71,2/12/2022,43,0.10, ,0.00, ,350, ,9.9, ,74.5,Y,34.4, ,52.3, ,98, ,40, ,74, ,44.3, ,2.6, ,63.5, ,42.4, 
71,2/13/2022,44,0.10, ,0, ,373, ,9.8, ,75.7,Y,34.5, ,53.0, ,98, ,35, ,71, ,44.0, ,2.7, ,65.4, ,42.9, 
71,2/14/2022,45,0.11, ,0.00, ,371, ,9.5, ,68.9, ,34.4, ,51.4, ,98, ,49, ,73, ,43.1, ,6.0, ,142.9, ,43.2, 
71,2/15/2022,46,0.16, ,0, ,379, ,6.2, ,60.2, ,40.5, ,51.2, ,75, ,33, ,48, ,32.4, ,12.1,Y,289.7,Y,43.3, 
71,2/16/2022,47,0.13, ,0, ,389, ,7.2, ,65.2, ,44.3, ,52.7, ,66, ,38, ,53, ,36.1, ,8.3, ,199.4, ,45.1, 
71,2/17/2022,48,0.10, ,0, ,396, ,7.4, ,66.5, ,31.9, ,48.8, ,92, ,36, ,63, ,36.7, ,2.9, ,70.7, ,44.5, 
71,2/18/2022,49,0.10,R,0, ,413,R,8.1, ,69.8, ,32.0, ,47.5, ,97, ,40, ,72, ,39.1, ,2.8, ,67.0, ,43.9, 
71,2/19/2022,50,0.11, ,0, ,398, ,8.5, ,68.9, ,32.5, ,48.7, ,98, ,42, ,73, ,40.3, ,3.9, ,93.4, ,44.2, 
71,2/20/2022,51,0.08, ,0, ,290, ,8.1, ,66.3, ,32.5, ,48.1, ,93, ,44, ,71, ,39.2, ,4.5, ,108.9, ,44.3, 
71,2/21/2022,52,0.13, ,0, ,411, ,6.3, ,59.1, ,33.7, ,48.4, ,88, ,35, ,55, ,32.8, ,7.7, ,185.0, ,44.2, 
71,2/22/2022,53,0.10, ,0.02, ,329, ,6.3, ,56.4, ,31.0, ,44.0, ,92, ,39, ,65, ,32.8, ,7.2, ,172.8, ,43.8, 
71,2/23/2022,54,0.12, ,0, ,428,R,4.6,Y,54.9, ,25.9, ,39.7,Y,97, ,27, ,55,Y,24.9,Y,8.1, ,193.6, ,42.5, 
71,2/24/2022,55,0.10, ,0.00, ,426,R,4.7,Y,58.4, ,22.5,Y,40.1,Y,91, ,23, ,56,Y,25.6,Y,3.7, ,88.9, ,41.5, 
71,2/25/2022,56,0.11, ,0, ,434,R,5.3, ,59.3, ,23.9,Y,40.7,Y,95, ,30, ,61,Y,28.3,Y,4.0, ,95.2, ,41.2, 
71,2/26/2022,57,0.09, ,0, ,324, ,6.0, ,61.9, ,23.6,Y,44.5, ,94, ,28, ,60, ,31.6, ,2.9, ,68.6, ,41.1, 
71,2/27/2022,58,0.14, ,0, ,432, ,7.2, ,68.9, ,34.3, ,51.0, ,85, ,31, ,57, ,36.2, ,5.2, ,125.2, ,42.3, 
71,2/28/2022,59,0.13, ,0, ,556,R,9.4, ,73.0, ,39.8, ,59.8,Y,94, ,35, ,54,Y,42.9,Y,4.7, ,113.8, ,43.3, 
