160,2/1/2022,32,0.11, ,0, ,400,R,6.4, ,62.2, ,39.4, ,52.4, ,68, ,30, ,48, ,33.1, ,4.8, ,116.2, ,50.2, 
160,2/2/2022,33,0.14, ,0, ,413,R,4.1,Y,64.2, ,37.8, ,51.9, ,66, ,20, ,31,Y,22.4,Y,7.3, ,174.5, ,49.8, 
160,2/3/2022,34,0.11, ,0, ,381,R,6.9, ,67.2, ,38.4, ,51.4, ,98, ,24, ,53, ,34.9, ,4.2, ,101.6, ,49.5, 
160,2/4/2022,35,0.11, ,0, ,408,R,7.3, ,67.7, ,34.6, ,48.3, ,96, ,38, ,64, ,36.6, ,3.4, ,80.5, ,49.4, 
160,2/5/2022,36,0.14, ,0, ,417,R,5.7, ,71.4, ,43.5, ,59.3, ,54, ,23, ,33, ,30.3, ,6.4, ,152.7, ,49.5, 
160,2/6/2022,37,0.11, ,0, ,429,R,7.3, ,73.5, ,35.9, ,50.6, ,88, ,26, ,58, ,36.4, ,3.1, ,74.8, ,49.7, 
160,2/7/2022,38,0.11, ,0, ,424,R,8.7, ,70.8, ,34.1, ,48.5, ,92, ,45, ,74, ,40.8, ,3.0, ,72.4, ,49.5, 
160,2/8/2022,39,0.14, ,0, ,405,R,6.8, ,80.3, ,34.4, ,58.1, ,90, ,21, ,41, ,34.5, ,4.2, ,101.4, ,49.4, 
160,2/9/2022,40,0.18,R,0, ,438,R,6.0, ,84.8,Y,51.2, ,69.2,Y,43, ,16, ,24,Y,31.4,Y,6.3, ,150.7, ,50.4, 
160,2/10/2022,41,0.14, ,0, ,438,R,7.5, ,87.2,Y,46.3, ,62.6, ,68, ,17, ,39, ,37.0, ,3.5, ,83.1, ,51.4, 
160,2/11/2022,42,0.13, ,0, ,439,R,8.7, ,84.2,Y,45.1, ,60.0, ,79, ,19, ,49, ,41.0, ,2.9, ,68.6, ,51.8, 
160,2/12/2022,43,0.14, ,0, ,446,R,8.5, ,81.7,Y,43.8, ,59.4, ,77, ,22, ,49, ,40.5, ,3.0, ,72.3, ,52.0, 
160,2/13/2022,44,0.13, ,0, ,450,R,9.6, ,75.4, ,41.3, ,55.5, ,99, ,35, ,64, ,43.5, ,3.0, ,71.1, ,52.1, 
160,2/14/2022,45,0.06, ,0, ,255, ,11.8, ,58.3, ,45.7, ,51.0, ,100, ,82, ,93, ,49.0, ,3.8, ,91.9, ,52.4, 
160,2/15/2022,46,0.10, ,0, ,350, ,8.4, ,57.8, ,38.2, ,49.3, ,89, ,49, ,70, ,39.9, ,6.4, ,153.1, ,52.5, 
160,2/16/2022,47,0.12, ,0, ,459,R,7.5, ,64.4, ,32.4, ,46.8, ,98, ,30, ,69, ,37.2, ,4.1, ,99.5, ,51.2, 
160,2/17/2022,48,0.13, ,0, ,463,R,7.5, ,66.3, ,35.0, ,48.7, ,89, ,40, ,64, ,37.2, ,4.0, ,95.5, ,50.5, 
160,2/18/2022,49,0.12, ,0, ,462,R,7.7, ,66.2, ,36.3, ,48.7, ,93, ,42, ,66, ,37.9, ,3.2, ,77.3, ,50.1, 
160,2/19/2022,50,0.12, ,0, ,465,R,9.5, ,62.7, ,33.4, ,46.7, ,100, ,60, ,87, ,43.2, ,3.4, ,81.3, ,49.9, 
160,2/20/2022,51,0.09, ,0, ,370, ,10.7, ,58.8, ,36.5, ,48.8, ,100, ,78, ,91, ,46.3, ,4.1, ,97.9, ,50.2, 
160,2/21/2022,52,0.12, ,0, ,460,R,8.6, ,58.5, ,35.3, ,48.7, ,95, ,54, ,73, ,40.5, ,5.3, ,126.6, ,50.7, 
160,2/22/2022,53,0.11, ,0, ,412, ,7.6, ,54.4, ,34.1, ,45.0, ,96, ,55, ,75, ,37.5, ,5.8, ,139.6, ,50.4, 
160,2/23/2022,54,0.14, ,0, ,517,R,6.0, ,55.4, ,29.4, ,41.8, ,96, ,39, ,67, ,31.6, ,5.4, ,130.5, ,49.6, 
160,2/24/2022,55,0.13, ,0, ,502,R,5.3, ,58.4, ,28.0,Y,42.5, ,82, ,27, ,57, ,28.4, ,4.6, ,109.7, ,48.6, 
160,2/25/2022,56,0.14, ,0, ,500,R,5.6, ,64.1, ,34.1, ,47.5, ,78, ,28, ,50, ,29.9, ,4.9, ,118.7, ,48.1,Y
160,2/26/2022,57,0.12, ,0, ,411, ,5.9, ,66.2, ,36.5, ,51.6, ,76, ,28, ,45, ,31.2, ,4.1, ,97.6, ,48.3,Y
160,2/27/2022,58,0.17, ,0, ,451, ,5.0,Y,72.1, ,40.5, ,59.3, ,58, ,17, ,29,Y,27.0,Y,5.9, ,140.9, ,48.7,Y
160,2/28/2022,59,0.19, ,0, ,515,R,6.9, ,80.8,Y,51.8, ,66.5,Y,63, ,21, ,31,Y,35.1,Y,5.8, ,138.7, ,49.9, 
