212,2/1/2022,32,0.15, ,0, ,348,R,3.9,Y,60.8, ,38.4, ,51.3, ,56, ,23, ,30,Y,20.9,Y,10.8,Y,259.7,Y,45.7, 
212,2/2/2022,33,0.13, ,0, ,336, ,4.3, ,60.9, ,41.8, ,50.9, ,51, ,24, ,34, ,23.4, ,9.4, ,225.9, ,45.3, 
212,2/3/2022,34,0.08, ,0, ,312, ,5.9, ,63.7, ,29.9, ,45.8, ,88, ,29, ,56, ,31.2, ,3.7, ,89.2, ,45.4, 
212,2/4/2022,35,0.08, ,0, ,336, ,7.0, ,64.7, ,28.9, ,44.1, ,100, ,35, ,72, ,35.5, ,3.1, ,74.6, ,45.4, 
212,2/5/2022,36,0.08, ,0, ,322, ,7.5, ,66.4, ,32.3, ,46.4, ,100, ,38, ,70, ,37.2, ,2.9, ,70.5, ,45.9, 
212,2/6/2022,37,0.08, ,0, ,355,R,7.6, ,68.2, ,26.8, ,45.0, ,100, ,39, ,74, ,37.3, ,2.4, ,58.3, ,46.1, 
212,2/7/2022,38,0.09, ,0, ,347, ,8.7, ,72.9, ,34.1, ,49.2, ,100, ,36, ,73, ,41.0, ,3.4, ,81.1, ,46.9, 
212,2/8/2022,39,0.09, ,0, ,362,R,8.7, ,70.0, ,30.9, ,49.3, ,100, ,34, ,73, ,40.9, ,3.3, ,78.5, ,47.3, 
212,2/9/2022,40,0.08, ,0.00, ,315, ,8.7, ,71.6, ,30.5, ,49.3, ,100, ,36, ,73, ,40.9, ,3.1, ,74.5, ,47.7, 
212,2/10/2022,41,0.09, ,0, ,368,R,10.0, ,73.0, ,40.0, ,52.9, ,100, ,40, ,73, ,44.4, ,3.1, ,74.0, ,48.7, 
212,2/11/2022,42,0.10, ,0, ,372,R,10.6, ,76.7, ,35.7, ,54.3, ,100, ,39, ,73, ,46.0, ,2.7, ,63.8, ,49.9, 
212,2/12/2022,43,0.10, ,0, ,368, ,10.7, ,79.8,Y,35.2, ,54.0, ,100, ,39, ,75, ,46.4, ,2.5, ,59.3, ,50.5, 
212,2/13/2022,44,0.10, ,0, ,375, ,10.0, ,80.0,Y,35.3, ,54.7, ,100, ,34, ,69, ,44.7, ,3.1, ,73.3, ,50.7, 
212,2/14/2022,45,0.10, ,0.00, ,352, ,10.5, ,60.5, ,41.7, ,50.7, ,100, ,64, ,84, ,45.9, ,11.7,Y,281.0,Y,50.7, 
212,2/15/2022,46,0.13, ,0, ,398,R,5.6, ,63.2, ,33.7, ,49.5, ,94, ,26, ,47, ,30.0, ,7.0, ,167.3, ,49.1, 
212,2/16/2022,47,0.13, ,0, ,397,R,6.2, ,73.1, ,35.9, ,56.0, ,67, ,24, ,41, ,32.5, ,5.7, ,137.8, ,49.2, 
212,2/17/2022,48,0.11, ,0, ,407,R,6.7, ,70.3, ,35.1, ,51.7, ,90, ,26, ,51, ,34.4, ,4.5, ,108.6, ,50.0, 
212,2/18/2022,49,0.09, ,0, ,354, ,8.1, ,70.1, ,30.9, ,48.3, ,100, ,36, ,71, ,39.2, ,2.4, ,57.9, ,49.1, 
212,2/19/2022,50,0.10, ,0, ,405,R,8.6, ,75.6, ,31.8, ,50.5, ,100, ,33, ,69, ,40.7, ,3.3, ,78.0, ,49.1, 
212,2/20/2022,51,0.09, ,0, ,290, ,9.6, ,61.2, ,39.0, ,50.4, ,100, ,58, ,77, ,43.4, ,9.8, ,235.2, ,49.9, 
212,2/21/2022,52,0.12, ,0, ,412,R,6.9, ,59.5, ,31.7, ,46.8, ,88, ,32, ,63, ,34.9, ,9.0, ,216.0, ,49.1, 
212,2/22/2022,53,0.08, ,0, ,342, ,6.4, ,55.5, ,28.4, ,41.8, ,94, ,39, ,71, ,33.0, ,6.8, ,162.6, ,48.1, 
212,2/23/2022,54,0.12, ,0, ,443,R,4.0, ,57.3, ,26.6, ,41.0, ,98, ,20, ,46, ,21.8, ,5.9, ,142.5, ,46.2, 
212,2/24/2022,55,0.09, ,0, ,433,R,4.7, ,59.7, ,22.2,Y,40.0, ,92, ,23, ,57, ,25.8, ,2.9, ,70.1, ,45.2, 
212,2/25/2022,56,0.11, ,0, ,442,R,5.2, ,64.9, ,26.6, ,43.5, ,95, ,23, ,54, ,28.0, ,3.4, ,81.4, ,45.7, 
212,2/26/2022,57,0.07, ,0, ,302, ,7.1, ,60.9, ,27.4, ,45.0, ,100, ,37, ,70, ,35.6, ,2.6, ,62.2, ,45.9, 
212,2/27/2022,58,0.12, ,0, ,435,R,7.2, ,71.2, ,31.2, ,51.1, ,94, ,28, ,56, ,36.1, ,3.7, ,87.7, ,47.9, 
212,2/28/2022,59,0.12, ,0, ,440,R,8.8, ,74.0, ,34.7, ,53.9, ,100, ,35, ,62, ,41.3, ,3.7, ,89.8, ,49.4, 
