200,2/1/2022,32,0.10, ,0, ,204, ,5.7, ,68.2, ,45.6, ,58.6, ,45, ,26, ,34, ,30.4, ,4.7, ,113.7, ,55.0, 
200,2/2/2022,33,0.14, ,0, ,403,R,1.8,Y,61.8, ,40.2, ,54.1, ,36, ,7, ,13,Y,4.3,Y,6.1, ,146.6, ,53.4, 
200,2/3/2022,34,0.12, ,0, ,398,R,2.4,Y,66.2, ,36.6, ,53.8, ,29, ,9, ,17,Y,10.2,Y,4.3, ,103.6, ,52.3, 
200,2/4/2022,35,0.11, ,0, ,411,R,3.0, ,68.1, ,40.3, ,53.3, ,45, ,10, ,22, ,15.1, ,4.0, ,95.7, ,52.5, 
200,2/5/2022,36,0.13, ,0, ,420,R,2.9, ,72.4, ,40.8, ,56.1, ,34, ,8, ,19, ,14.0, ,4.9, ,117.7, ,52.6, 
200,2/6/2022,37,0.14, ,0, ,420,R,3.0, ,78.7, ,42.5, ,61.8, ,37, ,6, ,16, ,15.0, ,4.6, ,110.5, ,53.5, 
200,2/7/2022,38,0.13, ,0, ,420,R,3.6, ,77.7, ,42.1, ,59.8, ,57, ,8, ,20, ,19.2, ,3.8, ,91.8, ,54.3, 
200,2/8/2022,39,0.14, ,0, ,415,R,3.6, ,82.0, ,39.6, ,63.1, ,41, ,8, ,18, ,19.0, ,4.5, ,106.9, ,54.6, 
200,2/9/2022,40,0.16, ,0, ,433,R,3.0, ,85.7, ,50.5, ,69.7, ,26, ,4, ,12, ,14.8, ,5.0, ,119.5, ,55.8, 
200,2/10/2022,41,0.17, ,0, ,426,R,4.7, ,84.8, ,52.8, ,71.7, ,46, ,9, ,18, ,25.4, ,4.9, ,118.4, ,57.4, 
200,2/11/2022,42,0.17, ,0, ,432,R,4.8, ,90.6, ,52.1, ,71.0, ,37, ,7, ,18, ,26.0, ,4.6, ,111.3, ,58.2, 
200,2/12/2022,43,0.16, ,0, ,443,R,4.8, ,87.3, ,52.4, ,69.5, ,60, ,6, ,20, ,26.2, ,4.0, ,95.8, ,58.8, 
200,2/13/2022,44,0.16, ,0, ,453,R,4.7, ,84.5, ,46.9, ,65.3, ,60, ,6, ,22, ,25.6, ,4.0, ,96.6, ,58.3, 
200,2/14/2022,45,0.15, ,0, ,454,R,4.6, ,82.4, ,43.5, ,63.5, ,52, ,6, ,23, ,25.1, ,4.1, ,99.1, ,57.7, 
200,2/15/2022,46,0.19, ,0, ,419, ,6.8, ,79.2, ,47.0, ,61.5, ,54, ,24, ,36, ,34.7, ,7.4,Y,177.8,Y,57.6, 
200,2/16/2022,47,0.18, ,0, ,435,R,6.8, ,76.6, ,48.1, ,62.6, ,56, ,19, ,35, ,34.8, ,7.0, ,167.2, ,57.3, 
200,2/17/2022,48,0.17, ,0, ,470,R,3.9, ,77.7, ,48.6, ,63.1, ,50, ,8, ,20, ,21.3, ,5.5, ,133.1, ,57.6, 
200,2/18/2022,49,0.15, ,0, ,470,R,4.2, ,81.9, ,42.3, ,61.4, ,58, ,8, ,23, ,23.2, ,4.0, ,97.2, ,56.8, 
200,2/19/2022,50,0.16, ,0, ,468,R,5.2, ,83.5, ,47.0, ,64.4, ,62, ,9, ,25, ,28.2, ,3.8, ,90.7, ,57.2, 
200,2/20/2022,51,0.19, ,0, ,466,R,5.4, ,81.6, ,48.8, ,66.6, ,38, ,10, ,24, ,29.2, ,5.3, ,127.0, ,57.7, 
200,2/21/2022,52,0.20, ,0, ,436, ,7.2, ,73.5, ,57.7, ,64.3, ,47, ,23, ,35, ,36.1, ,8.3,Y,199.6,Y,59.2, 
200,2/22/2022,53,0.15, ,0, ,417, ,7.1, ,72.4, ,52.8, ,61.0, ,53, ,26, ,38, ,35.6, ,6.6, ,157.5, ,58.8, 
200,2/23/2022,54,0.12, ,0.03, ,382, ,6.2, ,62.8, ,43.1, ,52.7, ,75, ,28, ,46, ,32.3, ,5.1, ,123.2, ,57.4, 
200,2/24/2022,55,0.14, ,0, ,492,R,4.0, ,69.0, ,35.0, ,51.3, ,61, ,11, ,31, ,21.5, ,3.9, ,94.2, ,55.3, 
200,2/25/2022,56,0.15, ,0, ,492,R,3.9, ,73.8, ,37.8, ,56.4, ,46, ,8, ,25, ,21.2, ,4.0, ,95.6, ,54.9, 
200,2/26/2022,57,0.17, ,0, ,490,R,3.1, ,78.6, ,41.8, ,59.4, ,28, ,8, ,18, ,15.5, ,4.1, ,98.3, ,55.3, 
200,2/27/2022,58,0.16, ,0, ,485,R,3.6, ,82.1, ,40.5, ,60.0, ,47, ,6, ,21, ,19.4, ,3.9, ,94.1, ,55.5, 
200,2/28/2022,59,0.19, ,0, ,510,R,3.4, ,84.7, ,44.8, ,64.6, ,39, ,5, ,16, ,18.1, ,4.5, ,108.6, ,56.5, 
