87,2/1/2022,32,0.10, ,0, ,378, ,6.6, ,71.9, ,47.1, ,60.3, ,64, ,22, ,37, ,34.0, ,4.1, ,99.3, ,54.9, 
87,2/2/2022,33,0.18, ,0, ,401,R,3.4,Y,62.6, ,31.8, ,49.9, ,66, ,12, ,28,Y,18.1,Y,9.8,Y,236.3,Y,52.0, 
87,2/3/2022,34,0.13, ,0, ,407,R,3.0,Y,63.3, ,36.1, ,49.2, ,47, ,12, ,25,Y,15.3,Y,5.0, ,121.0, ,50.5,Y
87,2/4/2022,35,0.12, ,0, ,421,R,3.8, ,67.5, ,30.5,Y,48.4, ,69, ,13, ,33, ,20.5, ,3.9, ,92.7, ,50.6, 
87,2/5/2022,36,0.11, ,0, ,423,R,3.8, ,70.5, ,31.7, ,50.7, ,58, ,12, ,30, ,20.5, ,3.0, ,72.1, ,50.6, 
87,2/6/2022,37,0.15, ,0, ,425,R,4.1, ,80.3, ,33.9, ,57.1, ,49, ,9, ,26, ,22.3, ,4.6, ,110.9, ,51.4, 
87,2/7/2022,38,0.13, ,0, ,426,R,4.6, ,77.6, ,38.9, ,57.7, ,57, ,9, ,28, ,25.1, ,3.7, ,89.0, ,52.6, 
87,2/8/2022,39,0.13, ,0, ,432,R,4.5, ,78.6, ,40.0, ,58.8, ,40, ,12, ,26, ,24.5, ,3.2, ,76.9, ,52.8, 
87,2/9/2022,40,0.16, ,0, ,440,R,4.9, ,85.3, ,43.3, ,64.4, ,47, ,8, ,24, ,26.7, ,4.6, ,110.3, ,53.7, 
87,2/10/2022,41,0.19, ,0, ,424,R,6.2, ,84.4, ,49.8, ,67.2, ,42, ,14, ,27, ,32.5, ,5.8, ,138.8, ,55.7, 
87,2/11/2022,42,0.14, ,0, ,433,R,6.6, ,87.8, ,46.5, ,66.5, ,51, ,13, ,30, ,34.0, ,3.1, ,75.4, ,56.4, 
87,2/12/2022,43,0.14, ,0, ,444,R,5.6, ,86.8, ,44.8, ,65.0, ,59, ,7, ,27, ,29.9, ,3.2, ,77.4, ,56.3, 
87,2/13/2022,44,0.13, ,0, ,462,R,5.3, ,84.1, ,39.3, ,60.5, ,66, ,8, ,30, ,28.5, ,2.4, ,58.5, ,55.5, 
87,2/14/2022,45,0.15, ,0, ,462,R,5.2, ,83.7, ,39.1, ,61.1, ,61, ,10, ,28, ,28.0, ,3.4, ,81.7, ,54.8, 
87,2/15/2022,46,0.21, ,0, ,441,R,7.3, ,73.5, ,42.0, ,60.0, ,61, ,26, ,41, ,36.5, ,12.0,Y,287.1,Y,56.2, 
87,2/16/2022,47,0.16, ,0, ,442,R,7.1, ,73.3, ,43.6, ,58.4, ,69, ,21, ,42, ,35.7, ,7.0, ,167.3, ,56.3, 
87,2/17/2022,48,0.16, ,0, ,471,R,5.6, ,72.1, ,38.4, ,54.9, ,89, ,13, ,38, ,29.7, ,5.0, ,119.6, ,55.8, 
87,2/18/2022,49,0.14, ,0, ,478,R,4.6, ,75.3, ,35.8, ,54.8, ,54, ,12, ,32, ,25.3, ,3.3, ,78.5, ,54.3, 
87,2/19/2022,50,0.14, ,0, ,475,R,5.1, ,78.9, ,38.6, ,58.9, ,61, ,13, ,30, ,27.8, ,2.9, ,70.0, ,54.2, 
87,2/20/2022,51,0.16, ,0, ,466,R,6.1, ,80.3, ,39.7, ,60.9, ,66, ,15, ,33, ,31.9, ,3.7, ,89.4, ,54.9, 
87,2/21/2022,52,0.21, ,0, ,449, ,8.0, ,71.5, ,48.8, ,59.9, ,61, ,32, ,45, ,38.7, ,11.8,Y,282.9,Y,56.2, 
87,2/22/2022,53,0.21, ,0, ,463,R,7.8, ,67.1, ,48.7, ,58.4, ,60, ,35, ,47, ,38.2, ,13.3,R,318.8,R,56.7, 
87,2/23/2022,54,0.16, ,0, ,332, ,5.9, ,61.3, ,38.4, ,49.5,Y,77, ,34, ,49,Y,31.3,Y,8.9, ,212.7, ,55.9, 
87,2/24/2022,55,0.13, ,0, ,497,R,4.7, ,63.1, ,32.2,Y,47.6,Y,80, ,18, ,41,Y,25.4,Y,3.3, ,78.0, ,53.8, 
87,2/25/2022,56,0.14, ,0, ,486,R,3.8, ,67.3, ,32.3,Y,50.3, ,61, ,12, ,31, ,20.7, ,3.5, ,85.0, ,52.6, 
87,2/26/2022,57,0.17, ,0, ,513,R,3.8, ,70.9, ,33.0,Y,51.9, ,60, ,9, ,29, ,20.5, ,4.3, ,102.2, ,52.3,Y
87,2/27/2022,58,0.15, ,0, ,401, ,3.8, ,72.2, ,33.9, ,54.3, ,59, ,11, ,26, ,20.5, ,3.3, ,79.7, ,52.3,Y
87,2/28/2022,59,0.18, ,0, ,512,R,4.3, ,82.2, ,44.1, ,62.0, ,41, ,9, ,23, ,23.6, ,4.3, ,103.5, ,53.7, 
