64,2/1/2022,32,0.08, ,0, ,262, ,8.3, ,68.5, ,36.4, ,50.7, ,100, ,27, ,66, ,39.6, ,2.9, ,70.7, ,53.8, 
64,2/2/2022,33,0.08, ,0, ,270, ,5.9, ,68.1, ,27.4, ,46.1, ,99, ,20, ,56, ,31.2, ,2.9, ,70.3, ,53.9, 
64,2/3/2022,34,0.07, ,0, ,259, ,7.3, ,70.3, ,27.6, ,45.7, ,100, ,37, ,70, ,36.4, ,2.2, ,52.5, ,53.6, 
64,2/4/2022,35,0.08, ,0, ,255, ,7.3, ,72.8, ,29.8, ,47.9, ,100, ,28, ,64, ,36.3, ,2.6, ,62.1, ,53.3, 
64,2/5/2022,36,0.08, ,0, ,269, ,6.4, ,74.5, ,28.5, ,48.0, ,100, ,15, ,56, ,33.2, ,2.5, ,59.4, ,53.2, 
64,2/6/2022,37,0.08, ,0, ,275, ,7.4, ,79.7, ,27.6, ,49.4, ,99, ,19, ,62, ,36.8, ,2.3, ,55.5, ,53.1, 
64,2/7/2022,38,0.09, ,0, ,281, ,7.8, ,79.3, ,28.5, ,51.4, ,100, ,19, ,60, ,38.1, ,2.2, ,53.7, ,53.2, 
64,2/8/2022,39,0.09, ,0, ,294, ,7.8, ,81.8, ,29.5, ,52.9, ,100, ,20, ,57, ,38.2, ,2.1, ,50.0, ,53.4, 
64,2/9/2022,40,0.11, ,0, ,307, ,7.9, ,87.5,Y,32.6, ,55.9, ,100, ,14, ,52, ,38.3, ,2.5, ,60.8, ,53.7, 
64,2/10/2022,41,0.11, ,0, ,312, ,8.2, ,86.8,Y,31.7, ,57.8, ,98, ,13, ,50, ,39.3, ,2.6, ,62.1, ,54.0, 
64,2/11/2022,42,0.10, ,0, ,314, ,9.1, ,89.7,Y,36.8, ,59.7, ,100, ,13, ,52, ,42.1, ,2.0, ,47.9, ,54.4, 
64,2/12/2022,43,0.12,R,0, ,300, ,7.7, ,88.3,Y,34.9, ,59.5, ,100, ,10, ,44, ,37.8, ,2.9, ,70.5, ,54.8, 
64,2/13/2022,44,0.12, ,0, ,328, ,8.2, ,88.5,Y,33.8, ,58.2, ,95, ,12, ,49, ,39.3, ,2.2, ,53.5, ,55.2, 
64,2/14/2022,45,0.09, ,0, ,320, ,10.8, ,73.8, ,31.9, ,52.7, ,99, ,39, ,80, ,46.7, ,3.0, ,72.6, ,55.4, 
64,2/15/2022,46,0.09, ,0.13, ,284, ,10.3, ,62.9, ,42.5, ,53.8, ,98, ,43, ,73, ,45.4, ,5.3, ,126.1, ,55.7, 
64,2/16/2022,47,0.11, ,0, ,430,R,8.4, ,71.0, ,32.9, ,49.7, ,100, ,31, ,69, ,39.9, ,2.9, ,70.0, ,55.5, 
64,2/17/2022,48,0.11, ,0, ,428, ,8.6, ,74.6, ,30.6, ,49.9, ,100, ,32, ,70, ,40.7, ,2.4, ,58.7, ,55.1, 
64,2/18/2022,49,0.12, ,0, ,433,R,7.7, ,75.3, ,30.1, ,50.0, ,100, ,25, ,62, ,37.7, ,2.5, ,60.5, ,54.9, 
64,2/19/2022,50,0.12, ,0, ,428, ,9.0, ,74.7, ,29.3, ,49.5, ,100, ,31, ,74, ,41.7, ,2.8, ,67.0, ,54.8, 
64,2/20/2022,51,0.10, ,0.00, ,382, ,11.6, ,69.7, ,37.3, ,52.5, ,100, ,59, ,86, ,48.4, ,3.4, ,81.3, ,54.9, 
64,2/21/2022,52,0.11, ,0, ,404, ,9.8, ,63.1, ,43.1, ,53.4, ,93, ,48, ,70, ,43.9, ,4.7, ,111.9, ,55.5, 
64,2/22/2022,53,0.07, ,0.03, ,279, ,8.6, ,57.0, ,38.3, ,46.1, ,98, ,52, ,81, ,40.5, ,3.9, ,93.4, ,55.8, 
64,2/23/2022,54,0.12, ,0.02, ,460,R,6.3, ,58.2, ,30.7, ,43.2, ,100, ,31, ,66, ,32.6, ,4.5, ,109.1, ,55.5, 
64,2/24/2022,55,0.12, ,0, ,468,R,5.2, ,61.6, ,22.7,Y,41.0,Y,98, ,22, ,60,Y,28.1,Y,2.9, ,69.4, ,54.9, 
64,2/25/2022,56,0.12, ,0, ,469,R,5.6, ,66.0, ,23.1, ,43.1, ,98, ,19, ,59, ,29.7, ,2.8, ,67.2, ,54.5, 
64,2/26/2022,57,0.12, ,0, ,426, ,5.5, ,70.2, ,24.7, ,45.7, ,98, ,18, ,53, ,29.4, ,2.6, ,62.8, ,54.3, 
64,2/27/2022,58,0.13, ,0, ,427, ,5.4, ,77.5, ,30.9, ,51.9, ,91, ,13, ,41, ,28.9, ,2.8, ,66.7, ,54.3, 
64,2/28/2022,59,0.16,R,0, ,493,R,6.1, ,88.3,Y,30.0, ,56.5, ,87, ,8, ,39, ,31.8, ,3.0, ,72.0, ,54.6, 
