231,2/1/2022,32,--,N,0, ,347, ,7.9, ,64.5, ,38.7, ,52.8, ,99, ,25, ,58, ,38.3, ,8.3, ,199.4, ,52.5, 
231,2/2/2022,33,--,N,0, ,364, ,4.6,Y,64.7, ,33.5, ,52.1, ,68, ,15, ,35,Y,25.2,Y,6.9, ,166.1, ,52.1, 
231,2/3/2022,34,--,N,0, ,352, ,6.9, ,65.2, ,30.5, ,45.8, ,93, ,31, ,66, ,34.9, ,4.2, ,101.6, ,51.6, 
231,2/4/2022,35,--,N,0, ,363, ,7.1, ,65.6, ,31.0, ,46.9, ,95, ,32, ,65, ,35.6, ,4.2, ,100.0, ,51.3, 
231,2/5/2022,36,--,N,0, ,383, ,7.1, ,70.0, ,31.4, ,48.7, ,90, ,24, ,61, ,35.8, ,5.1, ,121.7, ,51.3, 
231,2/6/2022,37,--,N,0, ,384, ,7.7, ,69.4, ,30.2, ,47.0, ,92, ,33, ,70, ,37.8, ,4.3, ,103.6, ,51.5, 
231,2/7/2022,38,--,N,0, ,384, ,8.2, ,63.4, ,29.5, ,45.2, ,95, ,48, ,80, ,39.4, ,4.3, ,103.0, ,51.1, 
231,2/8/2022,39,--,N,0, ,367, ,8.6, ,69.5, ,29.7, ,47.4, ,95, ,41, ,77, ,40.7, ,3.9, ,92.9, ,51.1, 
231,2/9/2022,40,--,N,0, ,392, ,7.8, ,80.6, ,37.1, ,54.9, ,93, ,22, ,53, ,38.2, ,4.4, ,106.1, ,52.3, 
231,2/10/2022,41,--,N,0, ,393, ,7.3, ,82.0,Y,36.5, ,54.8, ,78, ,23, ,50, ,36.5, ,3.9, ,93.6, ,53.3, 
231,2/11/2022,42,--,N,0, ,394, ,8.3, ,76.1, ,36.4, ,53.9, ,81, ,32, ,58, ,39.6, ,4.0, ,97.1, ,54.0, 
231,2/12/2022,43,--,N,0, ,393, ,8.6, ,83.2,Y,39.0, ,56.0, ,81, ,23, ,56, ,40.7, ,4.5, ,107.7, ,54.7, 
231,2/13/2022,44,--,N,0, ,401, ,9.3, ,75.1, ,38.3, ,52.0, ,100, ,30, ,70, ,42.7, ,4.8, ,115.3, ,55.0, 
231,2/14/2022,45,--,N,0.00, ,255, ,11.1, ,59.8, ,41.3, ,49.7, ,100, ,78, ,91, ,47.4, ,6.6, ,159.0, ,55.6, 
231,2/15/2022,46,--,N,0, ,320, ,9.3, ,58.7, ,38.2, ,51.9, ,90, ,49, ,70, ,42.6, ,11.8,Y,282.5,Y,56.0, 
231,2/16/2022,47,--,N,0, ,387, ,8.3, ,65.1, ,30.1, ,48.0, ,97, ,27, ,73, ,39.6, ,6.3, ,152.0, ,54.3, 
231,2/17/2022,48,--,N,0, ,396, ,8.3, ,65.5, ,33.5, ,48.2, ,99, ,39, ,72, ,39.6, ,4.5, ,107.4, ,54.2, 
231,2/18/2022,49,--,N,0, ,407, ,9.1, ,66.9, ,31.4, ,47.6, ,99, ,37, ,81, ,42.0, ,4.7, ,113.3, ,53.7, 
231,2/19/2022,50,--,N,0, ,385, ,10.4, ,60.4, ,32.3, ,47.4, ,100, ,74, ,93, ,45.6, ,4.6, ,111.5, ,54.6, 
231,2/20/2022,51,--,N,0, ,264, ,11.2, ,58.0, ,41.8, ,50.0, ,100, ,80, ,91, ,47.5, ,5.4, ,130.5, ,55.2, 
231,2/21/2022,52,--,N,0, ,340, ,9.0, ,57.9, ,49.8, ,52.4, ,83, ,58, ,67, ,41.9, ,11.9,Y,285.8,Y,55.9, 
231,2/22/2022,53,--,N,0.11, ,327, ,8.7, ,55.3, ,40.7, ,46.9, ,98, ,59, ,80, ,40.9, ,6.4, ,152.4, ,55.1, 
231,2/23/2022,54,--,N,0.07, ,443, ,6.8, ,54.7, ,32.8, ,43.9, ,99, ,40, ,70, ,34.8, ,6.7, ,160.1, ,52.8, 
231,2/24/2022,55,--,N,0, ,449, ,6.0, ,57.5, ,27.1, ,41.7, ,94, ,38, ,67, ,31.6, ,5.2, ,123.7, ,51.2, 
231,2/25/2022,56,--,N,0, ,449, ,6.5, ,60.9, ,26.1, ,42.7, ,96, ,32, ,70, ,33.5, ,4.4, ,104.6, ,50.9, 
231,2/26/2022,57,--,N,0, ,410, ,6.9, ,65.0, ,28.6, ,45.8, ,96, ,32, ,66, ,35.1, ,4.4, ,104.6, ,51.4, 
231,2/27/2022,58,--,N,0, ,432, ,6.1, ,75.9, ,31.9, ,52.6, ,85, ,24, ,45, ,32.1, ,5.3, ,126.4, ,52.6, 
231,2/28/2022,59,--,N,0, ,466, ,7.2, ,78.9, ,35.4, ,56.2, ,78, ,27, ,47, ,36.0, ,6.3, ,152.3, ,54.0, 
