235,2/1/2022,32,0.16, ,0, ,339,R,4.5,Y,59.4, ,42.2, ,49.0, ,49, ,28, ,38,Y,24.6,Y,15.1,R,361.6,R,47.3, 
235,2/2/2022,33,0.14, ,0, ,335,R,4.9, ,60.3, ,37.8, ,48.7, ,55, ,27, ,42, ,26.4, ,12.2,Y,292.4,Y,46.7, 
235,2/3/2022,34,0.06, ,0, ,281, ,6.5, ,58.5, ,29.5, ,44.2, ,93, ,46, ,65, ,33.4, ,3.2, ,76.4, ,47.1, 
235,2/4/2022,35,0.07, ,0, ,327, ,7.1, ,66.5, ,27.0, ,43.2, ,97, ,38, ,75, ,35.8, ,2.1, ,49.6, ,46.9, 
235,2/5/2022,36,0.07, ,0, ,314, ,7.5, ,66.5, ,31.0, ,44.3, ,97, ,40, ,76, ,37.1, ,1.9, ,44.8, ,47.4, 
235,2/6/2022,37,0.07, ,0.00, ,339, ,7.6, ,66.1, ,26.1, ,45.0, ,97, ,43, ,75, ,37.5, ,2.2, ,52.4, ,47.4, 
235,2/7/2022,38,0.09, ,0, ,346, ,8.4, ,72.4, ,32.8, ,49.0, ,96, ,36, ,71, ,40.0, ,3.1, ,74.4, ,47.9, 
235,2/8/2022,39,0.08, ,0, ,345, ,8.1, ,68.2, ,28.3, ,47.5, ,98, ,41, ,72, ,39.0, ,2.4, ,58.1, ,48.3, 
235,2/9/2022,40,0.07, ,0.00, ,303, ,8.9, ,80.4,Y,30.1, ,50.1, ,97, ,35, ,73, ,41.6, ,2.4, ,57.9, ,48.8, 
235,2/10/2022,41,0.09, ,0, ,356, ,9.9, ,72.0, ,35.6, ,53.5, ,96, ,43, ,71, ,44.3, ,2.9, ,69.0, ,50.0, 
235,2/11/2022,42,0.08, ,0, ,349, ,11.1, ,74.8, ,37.7, ,53.7, ,96, ,45, ,79, ,47.2, ,2.0, ,47.8, ,51.0, 
235,2/12/2022,43,0.09, ,0.00, ,352, ,10.2, ,78.1, ,35.9, ,53.4, ,97, ,40, ,73, ,45.1, ,1.8, ,43.6, ,51.5, 
235,2/13/2022,44,0.10, ,0, ,369, ,9.8, ,79.1,Y,39.6, ,55.2, ,96, ,31, ,66, ,43.9, ,2.7, ,64.9, ,51.6, 
235,2/14/2022,45,0.09, ,0, ,326, ,10.2, ,63.8, ,39.2, ,51.8, ,95, ,63, ,77, ,45.0, ,6.5, ,157.1, ,51.7, 
235,2/15/2022,46,0.16, ,0, ,385,R,5.6, ,63.7, ,36.5, ,50.5, ,75, ,27, ,45, ,30.0, ,10.4, ,250.7, ,50.7, 
235,2/16/2022,47,0.14, ,0, ,386,R,6.5, ,72.5, ,40.5, ,54.0, ,65, ,27, ,46, ,33.7, ,8.5, ,205.0, ,50.7, 
235,2/17/2022,48,0.10, ,0, ,395,R,6.5, ,67.1, ,32.6, ,51.0, ,88, ,31, ,51, ,33.7, ,3.4, ,81.2, ,51.2, 
235,2/18/2022,49,0.09, ,0, ,390,R,7.7, ,70.2, ,31.4, ,48.7, ,96, ,32, ,66, ,37.7, ,2.2, ,52.0, ,50.7, 
235,2/19/2022,50,0.10, ,0, ,397,R,8.1, ,73.5, ,32.4, ,51.4, ,96, ,32, ,63, ,39.2, ,2.9, ,69.7, ,50.6, 
235,2/20/2022,51,0.09, ,0, ,335, ,9.2, ,64.0, ,35.9, ,49.6, ,90, ,58, ,76, ,42.4, ,5.8, ,139.5, ,51.2, 
235,2/21/2022,52,0.13, ,0, ,404,R,5.7, ,61.6, ,34.1, ,48.2, ,95, ,24, ,50, ,30.4, ,7.2, ,171.9, ,50.8, 
235,2/22/2022,53,0.08, ,0, ,364, ,5.6, ,56.5, ,28.6, ,42.6, ,85, ,39, ,61, ,30.0, ,4.0, ,94.9, ,50.5, 
235,2/23/2022,54,0.12, ,0, ,428,R,4.3, ,56.1, ,28.0, ,40.7,Y,92, ,24, ,50,Y,23.5,Y,6.7, ,160.1, ,50.4, 
235,2/24/2022,55,0.09, ,0, ,412, ,4.6, ,57.7, ,23.1,Y,40.4,Y,86, ,24, ,53,Y,24.8,Y,2.7, ,64.7, ,49.9, 
235,2/25/2022,56,0.10, ,0, ,434,R,5.2, ,63.2, ,28.1, ,42.9, ,88, ,27, ,55, ,28.0, ,2.7, ,64.1, ,49.5, 
235,2/26/2022,57,0.08, ,0, ,303, ,6.2, ,60.3, ,28.1, ,46.0, ,87, ,35, ,59, ,32.4, ,2.4, ,57.9, ,49.2, 
235,2/27/2022,58,0.12, ,0, ,425, ,7.5, ,72.9, ,35.9, ,52.8, ,87, ,28, ,55, ,37.0, ,3.8, ,91.6, ,49.4, 
235,2/28/2022,59,0.11, ,0, ,426, ,8.6, ,76.6, ,33.8, ,54.0, ,93, ,32, ,60, ,40.7, ,2.3, ,55.6, ,49.8, 
