105,2/1/2022,32,0.13, ,0, ,316, ,5.2, ,62.1, ,30.6, ,44.7, ,99, ,30, ,52, ,28.2, ,8.2, ,197.2, ,48.3, 
105,2/2/2022,33,0.12, ,0, ,326, ,4.0,Y,63.7, ,25.1, ,43.3, ,65, ,22, ,42,Y,21.7,Y,7.1, ,170.5, ,47.3, 
105,2/3/2022,34,0.09, ,0, ,281, ,4.9, ,67.9, ,34.2, ,49.2, ,74, ,30, ,41, ,26.4, ,4.1, ,99.1, ,48.8, 
105,2/4/2022,35,0.09, ,0, ,324, ,4.9, ,67.5, ,26.5, ,45.9, ,67, ,26, ,47, ,26.8, ,3.2, ,77.4, ,47.9, 
105,2/5/2022,36,0.08, ,0, ,289, ,5.7, ,64.6, ,31.7, ,47.0, ,70, ,34, ,52, ,30.5, ,3.4, ,82.7, ,48.8, 
105,2/6/2022,37,0.09, ,0, ,339, ,5.6, ,68.4, ,28.6, ,47.1, ,79, ,27, ,51, ,29.9, ,2.8, ,68.0, ,49.0, 
105,2/7/2022,38,0.09, ,0, ,336, ,6.1, ,68.1, ,31.4, ,48.5, ,78, ,34, ,52, ,31.8, ,3.1, ,75.3, ,49.6, 
105,2/8/2022,39,0.10, ,0, ,338, ,6.6, ,72.1, ,34.4, ,51.9, ,74, ,29, ,50, ,34.0, ,2.9, ,69.2, ,50.5, 
105,2/9/2022,40,0.10, ,0, ,336, ,6.8, ,73.1, ,32.5, ,52.3, ,75, ,29, ,51, ,34.6, ,3.4, ,81.0, ,51.5, 
105,2/10/2022,41,0.11, ,0, ,351, ,6.2, ,77.0,Y,33.4, ,53.8, ,76, ,19, ,44, ,32.5, ,2.8, ,67.0, ,52.2, 
105,2/11/2022,42,0.11, ,0, ,349, ,6.9, ,77.6,Y,34.6, ,54.5, ,68, ,25, ,48, ,35.0, ,3.3, ,79.5, ,53.0, 
105,2/12/2022,43,0.11, ,0, ,349, ,7.3, ,82.1,Y,38.0, ,57.1, ,68, ,23, ,46, ,36.5, ,3.0, ,72.2, ,53.9, 
105,2/13/2022,44,0.12, ,0, ,355, ,7.6, ,80.5,Y,39.5, ,58.6, ,67, ,25, ,45, ,37.4, ,3.0, ,73.1, ,54.9, 
105,2/14/2022,45,0.12, ,0, ,325, ,8.0, ,75.8,Y,38.6, ,57.6, ,69, ,33, ,50, ,38.9, ,4.7, ,111.8, ,55.5, 
105,2/15/2022,46,0.15, ,0, ,310, ,5.5, ,61.3, ,36.4, ,51.1, ,71, ,26, ,43, ,29.2, ,10.7,Y,257.3,Y,54.5, 
105,2/16/2022,47,0.14, ,0, ,377, ,4.9, ,65.6, ,33.4, ,48.8, ,60, ,27, ,42, ,26.8, ,6.5, ,156.9, ,53.0, 
105,2/17/2022,48,0.11, ,0, ,380, ,5.0, ,70.4, ,28.4, ,49.6, ,65, ,24, ,41, ,27.0, ,3.4, ,82.4, ,53.1, 
105,2/18/2022,49,0.11, ,0, ,341, ,5.4, ,69.9, ,33.2, ,50.8, ,67, ,26, ,43, ,29.0, ,3.0, ,72.1, ,53.8, 
105,2/19/2022,50,0.13, ,0, ,374, ,5.7, ,73.6, ,33.8, ,52.8, ,65, ,23, ,42, ,30.3, ,3.7, ,89.9, ,53.9, 
105,2/20/2022,51,0.12, ,0, ,311, ,5.6, ,74.2, ,30.8, ,53.9, ,62, ,21, ,39, ,29.8, ,4.1, ,99.5, ,54.5, 
105,2/21/2022,52,0.14, ,0, ,394, ,5.3, ,61.6, ,37.5, ,50.1, ,70, ,23, ,43, ,28.5, ,7.4, ,177.0, ,54.8, 
105,2/22/2022,53,0.07, ,0.04, ,209, ,6.5, ,54.5, ,33.9, ,46.7, ,92, ,43, ,60, ,33.5, ,6.5, ,157.1, ,53.9, 
105,2/23/2022,54,0.15, ,0, ,411, ,4.3, ,55.7, ,29.6, ,42.1, ,94, ,22, ,48, ,23.7, ,8.9, ,213.9, ,51.2, 
105,2/24/2022,55,0.12, ,0, ,414, ,3.1,Y,59.6, ,21.9,Y,42.0, ,68, ,16, ,35,Y,16.2,Y,4.6, ,111.0, ,50.7, 
105,2/25/2022,56,0.12, ,0, ,419, ,3.3,Y,61.8, ,26.7, ,44.2, ,49, ,19, ,33,Y,17.2,Y,4.1, ,98.4, ,51.3, 
105,2/26/2022,57,0.10, ,0, ,322, ,3.9,Y,65.6, ,25.1,Y,46.9, ,58, ,20, ,35,Y,20.9,Y,3.4, ,80.4, ,51.5, 
105,2/27/2022,58,0.15, ,0, ,418, ,4.4, ,71.7, ,38.4, ,54.4, ,50, ,15, ,31, ,24.1, ,4.5, ,108.7, ,53.8, 
105,2/28/2022,59,0.15, ,0, ,426, ,5.5, ,76.6, ,32.3, ,54.5, ,56, ,23, ,38, ,29.3, ,3.8, ,91.6, ,55.0, 
