257,2/1/2022,32,0.11, ,0, ,372,R,2.8, ,61.9, ,31.7, ,47.9, ,47, ,13, ,24, ,13.4, ,5.1, ,123.4, ,--,S
257,2/2/2022,33,0.10, ,0, ,385,R,1.6,Y,54.1, ,23.5, ,41.1, ,33, ,11, ,18,Y,1.1,Y,5.7, ,137.7, ,--,S
257,2/3/2022,34,0.08, ,0, ,366, ,2.2, ,57.3, ,21.0,Y,38.6, ,49, ,14, ,27, ,7.9, ,2.7, ,64.9, ,--,S
257,2/4/2022,35,0.10, ,0, ,388,R,2.6, ,58.7, ,22.0,Y,39.7, ,63, ,15, ,31, ,11.8, ,4.5, ,107.1, ,--,S
257,2/5/2022,36,0.09, ,0, ,394,R,2.5, ,62.7, ,19.7,Y,40.6, ,67, ,11, ,29, ,11.1, ,3.3, ,79.9, ,--,S
257,2/6/2022,37,0.12, ,0, ,397,R,2.4, ,68.4, ,30.0, ,49.7, ,39, ,9, ,20, ,10.0, ,4.9, ,116.9, ,--,S
257,2/7/2022,38,0.10, ,0, ,397,R,2.8, ,68.4, ,26.3, ,46.7, ,54, ,10, ,26, ,13.5, ,3.1, ,73.4, ,--,S
257,2/8/2022,39,0.11, ,0, ,400,R,3.0, ,71.4, ,28.2, ,49.8, ,56, ,11, ,24, ,14.8, ,4.0, ,95.7, ,--,S
257,2/9/2022,40,0.14, ,0, ,405,R,3.0, ,76.9, ,40.1, ,59.8, ,32, ,8, ,17, ,14.9, ,6.0, ,144.7, ,--,S
257,2/10/2022,41,0.15,R,0, ,407,R,4.2, ,78.6,Y,45.8, ,64.6,Y,37, ,11, ,20,Y,23.0,Y,6.1, ,146.3, ,--,S
257,2/11/2022,42,0.13, ,0, ,413,R,4.1, ,77.9, ,40.3, ,58.8, ,47, ,11, ,24, ,22.1, ,4.2, ,101.6, ,--,S
257,2/12/2022,43,0.12, ,0, ,424,R,3.2, ,76.9, ,39.3, ,57.1, ,38, ,8, ,20, ,16.2, ,3.4, ,80.6, ,--,S
257,2/13/2022,44,0.11, ,0, ,429,R,2.7, ,76.2, ,32.2, ,53.2, ,44, ,7, ,19, ,12.6, ,3.0, ,73.0, ,--,S
257,2/14/2022,45,0.16, ,0, ,396, ,3.2, ,75.4, ,32.1, ,56.3, ,51, ,10, ,21, ,16.5, ,6.5, ,155.3, ,--,S
257,2/15/2022,46,0.19, ,0, ,410, ,4.4, ,62.1, ,47.3, ,53.7, ,43, ,24, ,31, ,24.3, ,13.2,Y,316.6,Y,--,S
257,2/16/2022,47,0.14, ,0, ,436,R,3.4, ,65.2, ,43.9, ,54.5, ,36, ,13, ,23, ,17.7, ,7.4, ,176.8, ,--,S
257,2/17/2022,48,0.13, ,0, ,448,R,2.7, ,62.6, ,35.3, ,50.6, ,34, ,13, ,21, ,12.6, ,5.8, ,138.1, ,--,S
257,2/18/2022,49,0.12, ,0, ,443,R,2.7, ,66.1, ,27.6, ,46.8, ,55, ,11, ,25, ,12.9, ,3.6, ,87.1, ,--,S
257,2/19/2022,50,0.12, ,0, ,452,R,2.9, ,71.7, ,27.6, ,48.9, ,49, ,10, ,25, ,14.3, ,2.9, ,68.5, ,--,S
257,2/20/2022,51,0.16, ,0, ,409, ,3.2, ,72.7, ,29.6, ,54.0, ,54, ,12, ,23, ,16.7, ,6.0, ,144.3, ,--,S
257,2/21/2022,52,0.25, ,0, ,464,R,3.6, ,61.9, ,48.2, ,55.0, ,33, ,14, ,24, ,19.2, ,16.8,R,402.9,R,--,S
257,2/22/2022,53,0.17, ,0, ,424, ,3.7, ,52.9, ,37.4, ,45.9, ,50, ,26, ,35, ,19.7, ,13.6,Y,326.6,Y,--,S
257,2/23/2022,54,0.11,R,0, ,422, ,2.8, ,50.7, ,27.6, ,39.3,Y,63, ,19, ,34,Y,13.3,Y,5.0, ,119.3, ,--,S
257,2/24/2022,55,0.10,R,0, ,486,R,1.7,Y,52.0, ,21.7,Y,38.5,Y,42, ,12, ,22,Y,2.9,Y,2.6, ,63.0, ,--,S
257,2/25/2022,56,0.11, ,0, ,488,R,1.9,Y,57.0, ,19.7,R,39.6,Y,48, ,12, ,24,Y,5.4,Y,2.5, ,60.1, ,--,S
257,2/26/2022,57,0.13, ,0, ,465,R,1.8,Y,60.3, ,24.8,Y,43.4, ,39, ,8, ,18,Y,3.4,Y,3.3, ,78.8, ,--,S
257,2/27/2022,58,0.13, ,0, ,468,R,1.5,Y,64.5, ,23.2,Y,44.1, ,43, ,5, ,15,Y,-0.3,Y,3.3, ,78.7, ,--,S
257,2/28/2022,59,0.14, ,0, ,507,R,1.9, ,75.5, ,28.3, ,51.7, ,31, ,6, ,15, ,5.2, ,3.3, ,79.9, ,--,S
