240,2/1/2022,32,0.05, ,0, ,231, ,9.6, ,60.0, ,38.7, ,50.4, ,98, ,54, ,77, ,43.5, ,3.4, ,81.8, ,50.6, 
240,2/2/2022,33,0.15, ,0, ,380, ,4.2, ,59.1, ,31.3, ,46.5, ,100, ,12, ,39, ,22.7, ,8.0,Y,191.8,Y,50.1, 
240,2/3/2022,34,0.11, ,0, ,378, ,3.4, ,64.4, ,29.4, ,47.3, ,53, ,16, ,31, ,18.0, ,4.1, ,98.6, ,48.6, 
240,2/4/2022,35,0.14, ,0, ,383, ,3.0, ,66.9, ,39.1, ,53.2, ,40, ,11, ,22, ,15.0, ,6.5, ,155.2, ,49.1, 
240,2/5/2022,36,0.12, ,0, ,394, ,3.5, ,70.4, ,29.9, ,50.5, ,58, ,11, ,28, ,18.5, ,4.3, ,102.2, ,49.0, 
240,2/6/2022,37,0.14, ,0, ,390, ,3.8, ,76.9, ,30.7, ,54.3, ,68, ,10, ,26, ,20.4, ,4.9, ,118.3, ,49.1, 
240,2/7/2022,38,0.15, ,0, ,393, ,3.7, ,75.8, ,36.7, ,57.6, ,51, ,10, ,23, ,20.1, ,5.0, ,120.9, ,50.0, 
240,2/8/2022,39,0.16, ,0, ,386, ,4.5, ,78.3, ,35.6, ,57.4, ,61, ,11, ,28, ,24.5, ,5.2, ,124.3, ,50.4, 
240,2/9/2022,40,0.17, ,0, ,403, ,4.0, ,81.7, ,38.6, ,61.5, ,55, ,8, ,22, ,22.0, ,6.0, ,144.2, ,50.9, 
240,2/10/2022,41,0.18, ,0, ,402, ,5.0, ,80.8, ,40.2, ,61.2, ,53, ,13, ,27, ,27.3, ,6.2, ,148.2, ,51.7, 
240,2/11/2022,42,0.16, ,0, ,403, ,5.7, ,83.8, ,39.7, ,61.2, ,62, ,12, ,31, ,30.3, ,4.3, ,104.3, ,52.0, 
240,2/12/2022,43,0.14, ,0, ,414, ,5.2, ,84.6, ,40.5, ,62.1, ,61, ,9, ,27, ,28.0, ,3.2, ,75.8, ,52.8, 
240,2/13/2022,44,0.13, ,0, ,426,R,4.2, ,85.6, ,36.2, ,59.5, ,63, ,5, ,24, ,22.7, ,2.6, ,61.8, ,52.7, 
240,2/14/2022,45,0.14, ,0, ,419, ,5.4, ,82.1, ,37.1, ,58.2, ,71, ,11, ,32, ,28.9, ,4.2, ,99.8, ,52.9, 
240,2/15/2022,46,0.07, ,0.11, ,233, ,10.0, ,60.1, ,38.8, ,50.0, ,93, ,60, ,81, ,44.4, ,8.9,Y,214.7,Y,53.5, 
240,2/16/2022,47,0.10, ,0.00, ,389, ,8.5, ,65.5, ,33.3, ,47.5, ,100, ,42, ,76, ,40.4, ,4.7, ,112.4, ,51.7, 
240,2/17/2022,48,0.15, ,0, ,443,R,5.3, ,67.3, ,33.8, ,50.9, ,100, ,15, ,42, ,28.4, ,6.0, ,144.6, ,51.2, 
240,2/18/2022,49,0.14, ,0, ,447,R,4.7, ,73.7, ,29.1, ,52.3, ,81, ,12, ,35, ,25.7, ,4.0, ,95.4, ,50.5, 
240,2/19/2022,50,0.13, ,0, ,442, ,5.7, ,79.3, ,34.2, ,56.5, ,74, ,12, ,37, ,30.5, ,3.2, ,75.8, ,51.0, 
240,2/20/2022,51,0.13, ,0, ,434, ,8.2, ,73.0, ,35.4, ,54.2, ,85, ,23, ,57, ,39.5, ,5.2, ,124.5, ,52.1, 
240,2/21/2022,52,0.09, ,0, ,294, ,9.4, ,60.4, ,48.3, ,52.6, ,83, ,55, ,69, ,42.9, ,8.4,Y,201.4,Y,53.1, 
240,2/22/2022,53,0.09, ,0.03, ,294, ,8.6, ,56.7, ,42.1, ,48.9, ,85, ,49, ,73, ,40.7, ,8.5,Y,203.8,Y,53.0, 
240,2/23/2022,54,0.07, ,0.10, ,311, ,6.9, ,50.8, ,33.7, ,41.9, ,93, ,51, ,76, ,34.9, ,5.4, ,129.9, ,51.5, 
240,2/24/2022,55,0.11, ,0, ,469,R,4.7, ,57.0, ,27.2, ,42.6, ,98, ,21, ,51, ,25.7, ,3.2, ,75.8, ,49.7, 
240,2/25/2022,56,0.12, ,0, ,468, ,4.4, ,64.0, ,27.9, ,46.3, ,90, ,14, ,41, ,24.1, ,3.1, ,73.4, ,49.4,Y
240,2/26/2022,57,0.14, ,0, ,464, ,3.9, ,67.8, ,27.1, ,48.6, ,86, ,12, ,33, ,20.9, ,3.7, ,89.1, ,49.8, 
240,2/27/2022,58,0.17, ,0, ,443, ,3.1, ,73.0, ,29.6, ,53.1, ,64, ,9, ,23, ,15.9, ,4.9, ,118.4, ,49.9, 
240,2/28/2022,59,0.19, ,0, ,479, ,3.8, ,81.0, ,34.6, ,59.2, ,53, ,9, ,22, ,20.5, ,4.9, ,118.4, ,50.8, 
