148,2/1/2022,32,0.05, ,0.00, ,225, ,6.5, ,55.9, ,26.0, ,38.6, ,100, ,50, ,82, ,33.6, ,3.3, ,78.9, ,46.3, 
148,2/2/2022,33,0.07, ,0.00, ,330, ,6.2, ,57.8, ,24.2, ,38.8, ,99, ,39, ,77, ,32.3, ,2.6, ,61.7, ,45.5, 
148,2/3/2022,34,0.07, ,0.00, ,303, ,6.5, ,61.1, ,27.0, ,41.1, ,100, ,40, ,74, ,33.6, ,2.2, ,53.5, ,45.6, 
148,2/4/2022,35,0.08, ,0.00, ,347, ,6.4, ,67.0, ,27.2, ,44.0, ,99, ,29, ,65, ,33.0, ,2.1, ,50.3, ,46.0, 
148,2/5/2022,36,0.07, ,0.00, ,301, ,6.8, ,64.7, ,28.7, ,42.8, ,99, ,38, ,73, ,34.7, ,1.9, ,45.6, ,46.4, 
148,2/6/2022,37,0.08, ,0.00, ,364,R,7.0, ,68.1, ,28.0, ,44.6, ,99, ,34, ,70, ,35.5, ,2.0, ,47.5, ,46.5, 
148,2/7/2022,38,0.09, ,0.00, ,366,R,7.6, ,69.8, ,28.1, ,46.1, ,99, ,36, ,71, ,37.4, ,2.1, ,50.6, ,47.0, 
148,2/8/2022,39,0.09, ,0.00, ,367, ,7.8, ,72.2, ,28.7, ,47.5, ,100, ,33, ,70, ,38.3, ,2.0, ,47.0, ,47.4, 
148,2/9/2022,40,0.08, ,0.01, ,334, ,8.4, ,70.5, ,31.4, ,48.1, ,99, ,40, ,73, ,39.9, ,2.2, ,53.2, ,47.9, 
148,2/10/2022,41,0.10, ,0.00, ,373, ,8.7, ,76.6,Y,33.1, ,51.0, ,99, ,32, ,68, ,40.9, ,2.2, ,53.3, ,48.5, 
148,2/11/2022,42,0.10, ,0.00, ,374, ,9.3, ,75.3,Y,34.1, ,52.0, ,99, ,36, ,70, ,42.7, ,2.3, ,55.7, ,49.2, 
148,2/12/2022,43,0.11, ,0.00, ,371, ,9.6, ,80.6,Y,34.4, ,54.1, ,99, ,30, ,67, ,43.6, ,2.2, ,52.5, ,50.0, 
148,2/13/2022,44,0.11, ,0, ,386,R,8.7, ,79.7,Y,35.0, ,54.6, ,99, ,25, ,60, ,41.0, ,2.0, ,48.5, ,50.7, 
148,2/14/2022,45,0.10, ,0.00, ,352, ,9.0, ,75.8,Y,36.2, ,54.6, ,99, ,31, ,62, ,41.9, ,3.6, ,85.4, ,51.1, 
148,2/15/2022,46,0.11, ,0, ,369, ,6.8, ,60.8, ,36.2, ,49.7, ,91, ,30, ,56, ,34.5, ,6.7, ,160.0, ,51.2, 
148,2/16/2022,47,0.10, ,0, ,398,R,6.3, ,62.6, ,28.6, ,44.8, ,95, ,32, ,63, ,32.8, ,2.8, ,68.3, ,50.0, 
148,2/17/2022,48,0.10, ,0, ,403,R,6.8, ,68.9, ,29.8, ,47.0, ,98, ,30, ,62, ,34.7, ,2.4, ,56.9, ,49.7, 
148,2/18/2022,49,0.09, ,0.00, ,346, ,7.1, ,67.2, ,30.2, ,46.3, ,99, ,35, ,67, ,35.8, ,2.0, ,47.2, ,49.7, 
148,2/19/2022,50,0.11, ,0.00, ,410,R,7.5, ,72.7, ,29.3, ,48.1, ,100, ,30, ,66, ,37.2, ,2.5, ,59.2, ,49.6, 
148,2/20/2022,51,0.10, ,0.00, ,299, ,8.0, ,72.4, ,31.1, ,51.2, ,99, ,31, ,62, ,38.7, ,3.2, ,76.6, ,50.1, 
148,2/21/2022,52,0.10, ,0, ,372, ,6.5, ,58.6, ,33.4, ,47.2, ,97, ,29, ,59, ,33.5, ,4.0, ,95.2, ,50.3, 
148,2/22/2022,53,0.05, ,0.16, ,238, ,7.0, ,53.4, ,32.0, ,42.9, ,99, ,50, ,75, ,35.4, ,3.6, ,86.4, ,50.0, 
148,2/23/2022,54,0.10, ,0.01, ,411, ,5.3, ,53.4, ,28.0, ,40.0, ,100, ,29, ,63, ,28.4, ,5.2, ,125.6, ,48.1, 
148,2/24/2022,55,0.10, ,0, ,441,R,5.0,Y,57.5, ,25.1, ,39.8, ,99, ,26, ,60,Y,26.9,Y,2.9, ,69.3, ,47.2, 
148,2/25/2022,56,0.11, ,0, ,446,R,5.2, ,60.2, ,23.8,Y,40.3, ,99, ,25, ,61, ,28.1, ,2.4, ,58.1, ,47.0, 
148,2/26/2022,57,0.10, ,0.00, ,371, ,6.2, ,65.8, ,26.9, ,45.3, ,99, ,27, ,60, ,32.4, ,2.2, ,54.0, ,47.3, 
148,2/27/2022,58,0.12, ,0, ,450,R,7.1, ,70.2, ,31.0, ,50.7, ,98, ,23, ,57, ,35.9, ,3.0, ,71.0, ,49.0, 
148,2/28/2022,59,0.13, ,0, ,314, ,9.1, ,73.9, ,39.9, ,56.6, ,98, ,30, ,58, ,42.2, ,2.7, ,65.3, ,50.6, 
