246,2/1/2022,32,0.06, ,0, ,320, ,2.4, ,35.1, ,12.4, ,23.1, ,78, ,32, ,56, ,9.6, ,5.1, ,123.4, ,34.2, 
246,2/2/2022,33,0.05, ,0, ,320, ,2.2, ,34.6, ,7.4, ,20.9, ,80, ,28, ,57, ,8.1, ,4.5, ,107.5, ,33.9, 
246,2/3/2022,34,0.07, ,0, ,317, ,2.8, ,43.1, ,14.6, ,28.5, ,79, ,31, ,53, ,13.5, ,5.3, ,127.8, ,33.7, 
246,2/4/2022,35,0.06, ,0, ,331, ,3.0, ,47.1, ,14.9, ,28.4, ,84, ,28, ,57, ,15.2, ,4.2, ,101.8, ,33.6, 
246,2/5/2022,36,0.07, ,0, ,301, ,3.1, ,49.3, ,20.5, ,32.2, ,76, ,25, ,51, ,15.9, ,4.6, ,109.8, ,33.7, 
246,2/6/2022,37,0.08, ,0, ,337, ,3.0, ,50.6, ,18.8, ,31.9, ,75, ,24, ,50, ,15.4, ,4.5, ,108.5, ,33.8, 
246,2/7/2022,38,0.08, ,0, ,340, ,3.3, ,54.6, ,19.4, ,34.1, ,77, ,24, ,50, ,17.5, ,4.5, ,108.2, ,33.9, 
246,2/8/2022,39,0.08, ,0, ,340, ,3.4, ,55.5, ,22.1, ,36.3, ,73, ,22, ,47, ,18.0, ,4.9, ,116.6, ,34.2, 
246,2/9/2022,40,0.09, ,0, ,338, ,3.5, ,55.1, ,21.5, ,36.6, ,72, ,24, ,48, ,18.9, ,5.1, ,121.3, ,34.5, 
246,2/10/2022,41,0.08, ,0, ,350, ,4.5, ,57.6, ,23.6, ,37.9, ,85, ,31, ,58, ,24.5, ,4.4, ,104.7, ,34.9, 
246,2/11/2022,42,0.09, ,0, ,356, ,4.6, ,59.3, ,26.5, ,40.2, ,80, ,28, ,55, ,25.2, ,5.1, ,121.2, ,35.7, 
246,2/12/2022,43,0.10, ,0, ,358, ,4.2, ,63.9, ,25.3, ,40.4, ,79, ,20, ,49, ,22.9, ,4.8, ,115.3, ,36.7, 
246,2/13/2022,44,0.12, ,0, ,366, ,3.6, ,66.8,Y,26.5, ,45.8, ,63, ,14, ,34, ,19.2, ,6.3, ,151.7, ,37.4, 
246,2/14/2022,45,0.20, ,0, ,362, ,3.3, ,61.3, ,33.5, ,48.0, ,51, ,18, ,29, ,17.5, ,16.5,R,397.0,R,38.3, 
246,2/15/2022,46,0.04, ,0, ,142, ,3.8, ,41.8, ,23.8, ,28.0, ,93, ,41, ,72, ,20.3, ,9.4, ,226.0, ,37.9, 
246,2/16/2022,47,0.07, ,0, ,314, ,3.5, ,42.9, ,13.8, ,28.6, ,86, ,46, ,65, ,18.3, ,6.3, ,152.1, ,36.9, 
246,2/17/2022,48,0.08, ,0, ,384, ,3.6, ,48.8, ,18.0, ,30.8, ,88, ,34, ,62, ,19.5, ,4.0, ,96.1, ,36.4, 
246,2/18/2022,49,0.09, ,0, ,384, ,3.6, ,53.7, ,19.5, ,34.6, ,80, ,28, ,52, ,19.0, ,4.5, ,107.6, ,36.5, 
246,2/19/2022,50,0.12, ,0, ,393, ,3.2, ,60.7, ,22.5, ,40.4, ,76, ,18, ,38, ,16.9, ,6.3, ,152.3, ,37.0, 
246,2/20/2022,51,0.16, ,0, ,276, ,2.6, ,57.4, ,33.6, ,44.0, ,46, ,17, ,27, ,12.0, ,13.4,Y,320.4,Y,37.7, 
246,2/21/2022,52,0.10, ,0, ,320, ,3.3, ,40.2, ,23.9, ,30.7, ,91, ,36, ,56, ,17.1, ,12.7,Y,303.9,Y,37.6, 
246,2/22/2022,53,0.05, ,0.00, ,242, ,3.1, ,33.6, ,10.8, ,22.8, ,90, ,43, ,74, ,15.9, ,7.9, ,189.1, ,36.6, 
246,2/23/2022,54,0.06, ,0, ,351, ,2.4, ,25.4,Y,4.8,Y,16.8,Y,92, ,48, ,74,Y,10.0,Y,5.9, ,140.9, ,35.9, 
246,2/24/2022,55,0.08, ,0, ,415, ,2.1, ,44.8, ,2.4,Y,22.8, ,82, ,23, ,50, ,6.9, ,4.2, ,101.6, ,35.4, 
246,2/25/2022,56,0.08, ,0, ,421, ,2.6, ,37.5, ,8.7, ,23.8, ,82, ,38, ,60, ,12.0, ,4.1, ,98.7, ,35.2, 
246,2/26/2022,57,0.08, ,0, ,391, ,3.1, ,43.8, ,10.6, ,29.1, ,82, ,33, ,57, ,15.9, ,3.7, ,88.2, ,35.1, 
246,2/27/2022,58,0.11, ,0, ,417, ,4.1, ,58.7, ,25.7, ,40.0, ,75, ,25, ,49, ,22.4, ,4.3, ,102.5, ,35.9, 
246,2/28/2022,59,0.12, ,0, ,433, ,4.0, ,63.4, ,26.7, ,43.1, ,76, ,17, ,42, ,21.8, ,4.9, ,118.0, ,37.5, 
