260,2/1/2022,32,0.05, ,0, ,300, ,3.9, ,43.4, ,20.8, ,31.2, ,88, ,38, ,66, ,21.2, ,5.3, ,127.7, ,34.4, 
260,2/2/2022,33,0.05, ,0, ,273, ,4.3, ,47.0, ,15.5, ,31.0, ,92, ,46, ,73, ,23.4, ,3.1, ,73.8, ,34.3, 
260,2/3/2022,34,0.05, ,0, ,282, ,4.5, ,53.0, ,20.3, ,33.3, ,94, ,38, ,70, ,24.7, ,3.0, ,72.9, ,34.4, 
260,2/4/2022,35,0.05, ,0, ,257, ,4.7, ,52.2, ,18.8, ,33.8, ,91, ,42, ,71, ,25.5, ,2.9, ,69.5, ,34.5, 
260,2/5/2022,36,0.06, ,0, ,308, ,4.4, ,54.4, ,15.9, ,33.3, ,95, ,38, ,68, ,24.0, ,2.8, ,68.2, ,34.7, 
260,2/6/2022,37,0.06, ,0, ,319,R,4.4, ,60.5, ,16.2, ,34.7, ,92, ,28, ,64, ,24.0, ,3.1, ,73.9, ,34.8, 
260,2/7/2022,38,0.07, ,0, ,314, ,4.6, ,59.9, ,16.7, ,36.0, ,93, ,31, ,64, ,24.8, ,2.6, ,62.4, ,34.9, 
260,2/8/2022,39,0.07, ,0, ,321, ,4.8, ,60.5, ,18.1, ,37.3, ,92, ,33, ,64, ,26.2, ,2.8, ,67.6, ,35.3, 
260,2/9/2022,40,0.08, ,0, ,304, ,6.2, ,69.7,Y,22.5, ,44.6, ,88, ,34, ,62, ,32.4, ,5.0, ,119.2, ,36.2, 
260,2/10/2022,41,0.08, ,0, ,326, ,7.1, ,66.0, ,26.2, ,45.7, ,95, ,40, ,68, ,35.8, ,3.3, ,79.8, ,38.1, 
260,2/11/2022,42,0.07, ,0, ,335, ,6.7, ,67.1, ,22.4, ,41.7, ,99, ,39, ,75, ,34.2, ,2.8, ,66.7, ,38.4, 
260,2/12/2022,43,0.07, ,0, ,341, ,5.7, ,65.2, ,19.5, ,40.3, ,100, ,32, ,67, ,30.2, ,2.4, ,58.6, ,38.3, 
260,2/13/2022,44,0.08, ,0, ,332, ,6.2, ,67.4, ,20.9, ,42.4, ,98, ,35, ,67, ,32.3, ,2.4, ,58.3, ,38.3, 
260,2/14/2022,45,0.09, ,0.01, ,280, ,6.0, ,58.9, ,27.9, ,40.8, ,93, ,33, ,69, ,31.6, ,7.5, ,179.2, ,39.2, 
260,2/15/2022,46,0.08, ,0, ,357,R,5.2, ,46.9, ,21.2, ,34.9, ,93, ,54, ,75, ,27.9, ,7.4, ,178.5, ,38.8, 
260,2/16/2022,47,0.08, ,0, ,353, ,5.3, ,51.9, ,18.4, ,35.2, ,97, ,52, ,76, ,28.4, ,6.3, ,150.7, ,38.4, 
260,2/17/2022,48,0.07, ,0, ,355, ,4.8, ,56.8, ,16.6, ,35.2, ,99, ,32, ,69, ,26.1, ,2.8, ,66.0, ,38.3, 
260,2/18/2022,49,0.08, ,0, ,367,R,5.1, ,61.6, ,17.7, ,38.4, ,94, ,33, ,64, ,27.4, ,2.8, ,67.7, ,38.4, 
260,2/19/2022,50,0.09, ,0, ,368, ,5.6, ,65.0, ,19.0, ,41.8, ,93, ,32, ,62, ,29.8, ,3.9, ,93.0, ,38.8, 
260,2/20/2022,51,0.09, ,0, ,315, ,5.2, ,50.1, ,24.1, ,37.0, ,94, ,44, ,70, ,28.1, ,9.0, ,216.6, ,39.3, 
260,2/21/2022,52,0.04, ,0.01, ,202, ,5.0, ,39.5, ,23.9, ,31.0, ,98, ,60, ,85, ,27.1, ,4.4, ,106.8, ,38.7, 
260,2/22/2022,53,0.07, ,0.00, ,364, ,4.3, ,40.1, ,18.6, ,29.6, ,100, ,54, ,78, ,23.5, ,7.0, ,167.8, ,39.2, 
260,2/23/2022,54,0.06, ,0, ,427,R,2.8, ,37.6, ,15.1, ,27.7, ,79, ,37, ,55, ,13.5, ,3.4, ,81.7, ,38.3, 
260,2/24/2022,55,0.08, ,0, ,390, ,3.3, ,46.4, ,9.2,Y,27.5, ,90, ,33, ,64, ,17.2, ,4.8, ,115.1, ,36.1, 
260,2/25/2022,56,0.07, ,0, ,409,R,3.4, ,48.1, ,10.0,Y,28.2, ,93, ,36, ,65, ,18.0, ,2.9, ,68.8, ,36.6, 
260,2/26/2022,57,0.07, ,0, ,288, ,4.0, ,49.6, ,13.3,Y,35.3, ,91, ,33, ,58, ,22.0, ,3.4, ,82.4, ,36.1, 
260,2/27/2022,58,0.08, ,0, ,223, ,6.7, ,57.7, ,34.8, ,46.1, ,85, ,47, ,63, ,34.3, ,6.3, ,151.1, ,38.1, 
260,2/28/2022,59,0.09, ,0, ,268, ,7.9, ,67.6, ,35.4, ,49.8,Y,86, ,43, ,64,Y,38.3,Y,5.8, ,139.1, ,39.9, 
