99,2/1/2022,32,0.07, ,0, ,296, ,10.8, ,63.6, ,48.5, ,54.6, ,94, ,54, ,74, ,46.5, ,3.4, ,81.7, ,52.0, 
99,2/2/2022,33,0.13, ,0, ,396,R,2.5,Y,66.8, ,49.6, ,57.4, ,39, ,9, ,15,Y,10.8,Y,5.3, ,127.3, ,51.6, 
99,2/3/2022,34,0.11, ,0, ,387,R,4.4, ,66.4, ,44.3, ,54.6, ,67, ,15, ,30, ,24.0, ,3.8, ,90.6, ,50.6, 
99,2/4/2022,35,0.12, ,0, ,395,R,3.6, ,67.1, ,48.5, ,57.9, ,39, ,15, ,22, ,19.1, ,4.0, ,94.9, ,50.5, 
99,2/5/2022,36,0.12, ,0, ,407,R,4.5, ,68.1, ,46.8, ,58.1, ,54, ,18, ,27, ,24.6, ,3.8, ,91.8, ,50.4, 
99,2/6/2022,37,0.12, ,0, ,407,R,4.5, ,72.7, ,48.2, ,62.0, ,36, ,16, ,24, ,24.4, ,3.2, ,77.6, ,50.6, 
99,2/7/2022,38,0.14, ,0, ,408,R,4.3, ,75.6, ,53.2, ,64.7, ,47, ,11, ,21, ,23.5, ,3.8, ,92.0, ,51.2, 
99,2/8/2022,39,0.14, ,0, ,397, ,4.4, ,77.7, ,58.0, ,66.4, ,43, ,12, ,20, ,24.1, ,3.7, ,89.5, ,51.7, 
99,2/9/2022,40,0.16, ,0, ,422,R,4.0, ,82.6,Y,61.7,Y,75.1,R,24,H,10,H,--,R,--,I,4.9, ,117.3, ,52.6, 
99,2/10/2022,41,0.16, ,0, ,417,R,6.1, ,82.5,Y,63.1,Y,73.7,Y,35,H,12,H,22,Y,32.0,Y,4.7, ,114.0, ,53.7, 
99,2/11/2022,42,0.14, ,0, ,419,R,7.4, ,80.4, ,60.3,Y,68.5,Y,57, ,22, ,31,Y,36.6,Y,3.3, ,78.2, ,54.2, 
99,2/12/2022,43,0.16,R,0, ,434,R,4.8, ,88.9,Y,57.2, ,72.7,Y,29, ,9, ,18,Y,26.3,Y,3.7, ,89.6, ,54.6, 
99,2/13/2022,44,0.16, ,0, ,436,R,4.4, ,84.5,Y,61.1,Y,70.8,Y,32, ,10, ,17,Y,23.9,Y,4.0, ,95.0, ,55.0, 
99,2/14/2022,45,0.13, ,0, ,432,R,8.8, ,72.7, ,52.7, ,61.9, ,95, ,18, ,47, ,41.3, ,3.6, ,86.8, ,54.8, 
99,2/15/2022,46,0.11, ,0.06, ,358, ,9.8, ,60.9, ,48.4, ,55.2, ,88, ,39, ,66, ,43.9, ,5.4, ,129.3, ,55.0, 
99,2/16/2022,47,0.11, ,0, ,436,R,7.9, ,65.6, ,45.3, ,54.4, ,85, ,34, ,54, ,38.4, ,3.7, ,89.6, ,53.8, 
99,2/17/2022,48,0.13, ,0, ,453,R,6.8, ,68.0, ,47.5, ,57.2, ,92, ,18, ,43, ,34.7, ,4.2, ,100.5, ,53.6, 
99,2/18/2022,49,0.13, ,0, ,455,R,6.0, ,69.5, ,49.0, ,59.1, ,69, ,18, ,35, ,31.5, ,3.9, ,93.2, ,53.3, 
99,2/19/2022,50,0.13, ,0, ,448,R,7.6, ,70.2, ,50.7, ,59.5, ,81, ,24, ,44, ,37.5, ,3.7, ,87.9, ,53.4, 
99,2/20/2022,51,0.10, ,0, ,384, ,11.2, ,62.3, ,47.5, ,54.4, ,85, ,67, ,78, ,47.5, ,3.8, ,91.4, ,53.9, 
99,2/21/2022,52,0.11, ,0, ,408, ,10.1, ,59.9, ,52.2, ,55.2, ,80, ,55, ,68, ,44.8, ,4.0, ,96.9, ,54.7, 
99,2/22/2022,53,0.12, ,0, ,447, ,8.8, ,57.8, ,47.8, ,52.7, ,87, ,53, ,65, ,41.2, ,6.1, ,147.3, ,54.5, 
99,2/23/2022,54,0.10, ,0, ,366, ,5.2, ,55.6, ,41.2, ,48.6, ,75, ,25, ,45, ,28.0, ,4.9, ,118.5, ,53.3, 
99,2/24/2022,55,0.14, ,0, ,486,R,3.9,Y,58.9, ,42.5, ,50.3, ,46, ,18, ,31,Y,21.0,Y,4.7, ,113.8, ,51.9, 
99,2/25/2022,56,0.13, ,0, ,477,R,5.0, ,62.3, ,40.8, ,51.0, ,60, ,23, ,39, ,27.2, ,3.9, ,94.6, ,51.4,Y
99,2/26/2022,57,0.15, ,0, ,446, ,4.2, ,65.9, ,45.0, ,56.1, ,51, ,12, ,27, ,22.8, ,3.9, ,93.7, ,51.5,Y
99,2/27/2022,58,0.16, ,0, ,479,R,2.7,Y,73.0, ,51.0, ,62.9, ,28, ,7, ,14,Y,12.4,Y,3.9, ,93.5, ,51.9, 
99,2/28/2022,59,0.17, ,0, ,472, ,4.1,Y,80.9,Y,55.5, ,68.5,Y,42,H,12,H,17,Y,22.1,Y,3.6, ,87.3, ,52.6, 
