159,2/1/2022,32,--,N,0, ,261, ,9.8, ,62.4, ,45.8, ,53.1, ,91, ,45, ,71, ,43.9, ,2.5, ,60.6, ,56.4, 
159,2/2/2022,33,--,N,0, ,357, ,6.4, ,65.4, ,41.6, ,52.5, ,92, ,21, ,47, ,33.0, ,3.2, ,77.2, ,56.7, 
159,2/3/2022,34,--,N,0, ,364, ,3.8, ,67.1, ,39.1, ,52.4, ,49, ,13, ,29, ,20.8, ,2.8, ,67.6, ,56.1, 
159,2/4/2022,35,--,N,0, ,363, ,4.1, ,69.4, ,40.2, ,53.7, ,54, ,12, ,29, ,22.2, ,2.9, ,70.1, ,56.0, 
159,2/5/2022,36,--,N,0, ,377, ,3.4, ,71.8, ,39.1, ,54.5, ,41, ,10, ,24, ,18.2, ,3.0, ,71.0, ,55.9, 
159,2/6/2022,37,--,N,0, ,381, ,4.0, ,79.6, ,44.2, ,60.3, ,38, ,7, ,22, ,21.5, ,3.1, ,73.9, ,56.2, 
159,2/7/2022,38,--,N,0, ,378, ,4.0, ,77.8, ,47.0, ,61.4, ,38, ,10, ,22, ,21.8, ,3.0, ,71.0, ,57.1, 
159,2/8/2022,39,--,N,0, ,365, ,4.4, ,80.4, ,47.0, ,62.8, ,39, ,10, ,22, ,23.9, ,2.8, ,68.1, ,57.7, 
159,2/9/2022,40,--,N,0, ,390, ,4.3, ,87.0, ,51.3, ,67.4, ,36, ,7, ,19, ,23.3, ,3.2, ,77.2, ,58.4, 
159,2/10/2022,41,--,N,0, ,383, ,5.4, ,86.1, ,57.7,Y,72.5,Y,35,H,13,H,20,Y,28.9,Y,3.5, ,84.2, ,59.9, 
159,2/11/2022,42,--,N,0, ,383, ,6.2, ,86.5, ,53.9, ,67.7,Y,41, ,14, ,27,Y,32.3,Y,2.9, ,70.1, ,60.7, 
159,2/12/2022,43,--,N,0, ,401, ,4.3, ,88.8,Y,51.8, ,69.1,Y,38, ,6, ,18,Y,23.7,Y,2.9, ,70.5, ,61.1, 
159,2/13/2022,44,--,N,0, ,405, ,4.5, ,86.6,Y,52.3, ,67.3,Y,34, ,7, ,20,Y,24.3,Y,2.9, ,70.6, ,61.4, 
159,2/14/2022,45,--,N,0, ,393, ,7.1, ,79.3, ,50.0, ,62.8, ,88, ,13, ,36, ,35.8, ,3.2, ,77.5, ,61.4, 
159,2/15/2022,46,--,N,0.02, ,165, ,9.6, ,59.8, ,43.4, ,52.9, ,89, ,50, ,70, ,43.5, ,4.4, ,104.8, ,61.2, 
159,2/16/2022,47,--,N,0, ,398, ,7.6, ,64.6, ,38.9, ,50.9, ,84, ,36, ,60, ,37.5, ,3.3, ,78.4, ,59.4, 
159,2/17/2022,48,--,N,0, ,415, ,6.3, ,71.2, ,41.7, ,55.7, ,93, ,14, ,41, ,32.6, ,3.3, ,79.0, ,59.4, 
159,2/18/2022,49,--,N,0, ,421, ,4.2, ,75.5, ,42.5, ,57.6, ,49, ,9, ,26, ,22.7, ,3.1, ,75.5, ,59.4, 
159,2/19/2022,50,--,N,0, ,414, ,5.2, ,78.8, ,44.6, ,60.1, ,52, ,10, ,29, ,27.8, ,2.9, ,70.2, ,59.7, 
159,2/20/2022,51,--,N,0, ,394, ,9.3, ,69.4, ,44.0, ,55.4, ,80, ,39, ,62, ,42.6, ,3.4, ,81.1, ,60.1, 
159,2/21/2022,52,--,N,0, ,193, ,9.3, ,62.8, ,50.8, ,54.8, ,80, ,48, ,64, ,42.7, ,3.0, ,71.2, ,60.5, 
159,2/22/2022,53,--,N,0.15, ,336, ,8.6, ,59.8, ,45.4, ,51.9, ,96, ,44, ,65, ,40.7, ,4.6,Y,110.1,Y,59.9, 
159,2/23/2022,54,--,N,0, ,374, ,4.8, ,57.1, ,37.3, ,46.9, ,85, ,21, ,44, ,26.0, ,4.6,Y,110.0,Y,58.6, 
159,2/24/2022,55,--,N,0, ,449, ,3.7,Y,61.1, ,33.2,Y,46.7, ,61, ,13, ,34,Y,20.0,Y,3.3, ,78.5, ,57.4, 
159,2/25/2022,56,--,N,0, ,444, ,4.2, ,65.9, ,36.1, ,50.2, ,61, ,15, ,34, ,22.9, ,3.2, ,76.9, ,57.3, 
159,2/26/2022,57,--,N,0, ,434, ,3.9, ,70.2, ,37.7, ,53.7, ,56, ,12, ,28, ,21.4, ,3.0, ,71.8, ,57.7, 
159,2/27/2022,58,--,N,0, ,465, ,3.1,Y,78.0, ,41.9, ,58.4, ,40, ,5, ,19,Y,15.9,Y,2.9, ,70.3, ,58.4, 
159,2/28/2022,59,--,N,0, ,455, ,3.6, ,85.7,Y,48.0, ,65.1, ,29, ,7, ,17, ,19.4, ,3.1, ,75.6, ,59.6, 
