241,2/1/2022,32,0.06, ,0, ,264, ,11.5, ,61.8, ,44.2, ,53.2, ,96, ,69, ,83, ,48.2, ,3.7, ,89.4, ,54.2, 
241,2/2/2022,33,0.13, ,0.00,H,402,R,4.8, ,66.7, ,37.1, ,54.2, ,98, ,9, ,33, ,26.1, ,6.1, ,147.4, ,53.5, 
241,2/3/2022,34,0.10, ,0, ,391,R,6.1, ,63.6, ,37.0, ,49.9, ,68, ,34, ,50, ,31.8, ,4.9, ,116.9, ,52.7, 
241,2/4/2022,35,0.14, ,0, ,404,R,4.1, ,70.5, ,40.3, ,56.0, ,58, ,14, ,27, ,22.2, ,5.7, ,136.2, ,52.7, 
241,2/5/2022,36,0.13, ,0, ,417,R,3.8, ,70.4, ,41.1, ,55.1, ,45, ,12, ,26, ,20.8, ,5.2, ,125.1, ,52.7, 
241,2/6/2022,37,0.12, ,0, ,413,R,5.5, ,72.7, ,38.9, ,55.7, ,50, ,22, ,36, ,29.2, ,4.7, ,112.2, ,52.9, 
241,2/7/2022,38,0.14, ,0, ,418,R,4.8, ,78.2, ,47.6, ,61.2, ,43, ,11, ,26, ,26.2, ,5.4, ,128.7, ,54.1, 
241,2/8/2022,39,0.13, ,0, ,412,R,5.9, ,75.5, ,44.1, ,59.5, ,51, ,19, ,34, ,31.3, ,4.4, ,106.5, ,54.4, 
241,2/9/2022,40,0.16, ,0, ,428,R,5.4, ,85.6,Y,49.7, ,66.3,Y,44, ,11, ,24,Y,28.9,Y,5.2, ,125.7, ,55.0, 
241,2/10/2022,41,0.18,R,0, ,424,R,6.2, ,87.3,Y,53.1, ,70.7,Y,51, ,13, ,24,Y,32.3,Y,5.4, ,130.6, ,56.2, 
241,2/11/2022,42,0.14, ,0.00, ,426,R,7.5, ,77.5, ,48.0, ,61.9, ,62, ,23, ,40, ,37.2, ,4.6, ,109.3, ,56.7, 
241,2/12/2022,43,0.16,R,0, ,440,R,6.3, ,86.7,Y,48.0, ,66.4,Y,60, ,10, ,28,Y,32.6,Y,4.8, ,115.1, ,56.9, 
241,2/13/2022,44,0.15, ,0, ,452,R,5.5, ,82.6, ,48.3, ,64.5, ,51, ,14, ,27, ,29.5, ,4.5, ,107.9, ,57.2, 
241,2/14/2022,45,0.11, ,0, ,444,R,10.3, ,69.5, ,43.2, ,55.8, ,95, ,34, ,68, ,45.3, ,4.2, ,100.1, ,56.8, 
241,2/15/2022,46,0.04, ,0.08, ,170, ,10.9, ,57.6, ,40.5, ,52.1, ,92, ,65, ,82, ,46.7, ,5.3, ,127.7, ,57.5, 
241,2/16/2022,47,0.10, ,0.00, ,429, ,9.2, ,60.5, ,36.5, ,48.5, ,94, ,59, ,79, ,42.3, ,4.0, ,96.5, ,55.5, 
241,2/17/2022,48,0.14, ,0, ,465,R,6.6, ,69.2, ,40.5, ,53.5, ,95, ,15, ,47, ,34.0, ,4.6, ,109.9, ,55.6, 
241,2/18/2022,49,0.13, ,0, ,465,R,7.0, ,65.8, ,37.5, ,52.1, ,72, ,36, ,53, ,35.4, ,4.2, ,101.9, ,55.1, 
241,2/19/2022,50,0.12, ,0.00, ,456,R,9.3, ,67.4, ,38.5, ,52.8, ,95, ,33, ,68, ,42.7, ,4.4, ,105.1, ,55.3, 
241,2/20/2022,51,0.10, ,0, ,437, ,11.2, ,61.4, ,39.7, ,51.9, ,97, ,71, ,85, ,47.4, ,3.9, ,93.1, ,56.1, 
241,2/21/2022,52,0.09, ,0, ,312, ,10.8, ,60.7, ,50.2, ,53.8, ,87, ,67, ,76, ,46.5, ,4.8, ,115.7, ,57.0, 
241,2/22/2022,53,0.10, ,0.21, ,346, ,9.8, ,58.6, ,46.7, ,52.2, ,88, ,62, ,74, ,44.1, ,6.8,Y,162.9,Y,56.6, 
241,2/23/2022,54,0.12, ,0.23, ,464,R,7.6, ,53.6, ,36.4, ,45.8, ,95, ,45, ,72, ,37.3, ,5.8, ,139.0, ,55.0, 
241,2/24/2022,55,0.13, ,0, ,491,R,5.2, ,57.9, ,32.0,Y,45.5, ,89, ,27, ,50, ,28.0, ,4.6, ,110.6, ,53.7, 
241,2/25/2022,56,0.12, ,0, ,481,R,6.5, ,58.7, ,32.0,Y,46.3, ,77, ,39, ,61, ,33.6, ,4.5, ,107.4, ,53.4, 
241,2/26/2022,57,0.15, ,0, ,472, ,5.5, ,67.2, ,34.0,Y,50.9, ,76, ,18, ,43, ,29.3, ,4.7, ,113.7, ,53.6, 
241,2/27/2022,58,0.15, ,0, ,478,R,5.2, ,69.3, ,37.5, ,53.9, ,52, ,20, ,37, ,28.1, ,4.8, ,114.1, ,53.9, 
241,2/28/2022,59,0.16, ,0.00,H,506,R,6.2, ,73.9, ,41.1, ,56.6, ,57, ,22, ,39, ,32.2, ,4.7, ,112.0, ,54.8, 
