209,2/1/2022,32,0.09, ,0, ,361,R,5.9, ,60.4, ,39.2, ,50.6, ,94, ,21, ,47, ,31.1, ,3.7, ,89.1, ,53.8, 
209,2/2/2022,33,0.11, ,0, ,359,R,3.7,Y,63.8, ,42.3, ,54.1, ,38, ,15, ,26,Y,20.0,Y,4.2, ,101.3, ,53.4, 
209,2/3/2022,34,0.09, ,0, ,349, ,7.3, ,59.8, ,38.6, ,49.2, ,96, ,34, ,61, ,36.5, ,4.2, ,100.2, ,53.3, 
209,2/4/2022,35,0.10, ,0, ,359,R,6.2, ,67.3, ,40.4, ,52.5, ,79, ,25, ,46, ,32.4, ,4.6, ,109.5, ,53.7, 
209,2/5/2022,36,0.09, ,0, ,305, ,7.2, ,65.9, ,39.9, ,52.3, ,75, ,39, ,54, ,36.2, ,4.1, ,98.9, ,53.8, 
209,2/6/2022,37,0.10, ,0, ,371,R,8.0, ,68.8, ,41.8, ,54.1, ,76, ,37, ,56, ,38.8, ,4.6, ,110.1, ,53.9, 
209,2/7/2022,38,0.09, ,0, ,374,R,9.3, ,62.0, ,42.7, ,52.3, ,97, ,50, ,70, ,42.6, ,4.5, ,107.7, ,54.3, 
209,2/8/2022,39,0.11, ,0, ,366, ,8.8, ,70.2, ,42.1, ,56.5, ,83, ,34, ,56, ,41.1, ,4.1, ,99.5, ,54.6, 
209,2/9/2022,40,0.12, ,0, ,351, ,8.1, ,79.5,Y,47.7, ,61.7, ,63, ,24, ,43, ,39.2, ,5.4, ,129.7, ,55.3, 
209,2/10/2022,41,0.13, ,0, ,377, ,9.1, ,81.2,Y,49.8, ,62.0,Y,61, ,28, ,48,Y,42.1,Y,5.2, ,123.9, ,56.1, 
209,2/11/2022,42,0.12, ,0, ,376, ,10.0, ,78.9,Y,50.6, ,62.9,Y,70, ,35, ,51,Y,44.6,Y,4.3, ,103.2, ,56.7, 
209,2/12/2022,43,0.13,R,0, ,382, ,9.7, ,83.7,R,52.9, ,64.1,Y,73, ,26, ,47,Y,43.8,Y,4.5, ,107.8, ,57.3, 
209,2/13/2022,44,0.11, ,0, ,390,R,10.7, ,75.4,Y,47.6, ,57.5, ,100, ,39, ,66, ,46.4, ,4.2, ,99.9, ,57.5, 
209,2/14/2022,45,0.04, ,0.00, ,185, ,11.3, ,56.4, ,46.6, ,50.1, ,100, ,79, ,92, ,47.8, ,3.3, ,78.1, ,57.4, 
209,2/15/2022,46,0.11, ,0, ,399,R,6.6, ,60.8, ,40.2, ,51.7, ,92, ,31, ,50, ,33.9, ,5.3, ,126.2, ,56.5, 
209,2/16/2022,47,0.10, ,0, ,399, ,8.8, ,62.6, ,40.3, ,51.2, ,93, ,40, ,69, ,41.2, ,4.1, ,98.3, ,56.0, 
209,2/17/2022,48,0.11, ,0, ,411,R,8.3, ,65.6, ,42.1, ,53.4, ,91, ,39, ,60, ,39.7, ,4.1, ,98.7, ,56.1, 
209,2/18/2022,49,0.09, ,0, ,349, ,8.8, ,64.8, ,40.1, ,51.5, ,98, ,42, ,68, ,41.1, ,4.0, ,95.8, ,55.7, 
209,2/19/2022,50,0.11, ,0, ,414,R,9.5, ,68.8, ,44.3, ,52.3, ,92, ,44, ,71, ,43.3, ,4.6, ,110.4, ,55.7, 
209,2/20/2022,51,0.06, ,0.01, ,275, ,10.4, ,55.6, ,42.4, ,48.5, ,99, ,75, ,90, ,45.6, ,3.5, ,82.8, ,55.7, 
209,2/21/2022,52,0.11, ,0.03, ,424,R,7.7, ,57.8, ,38.4, ,48.1, ,93, ,47, ,68, ,37.9, ,4.7, ,112.4, ,55.1, 
209,2/22/2022,53,0.10, ,0.01, ,378, ,7.3, ,53.2, ,37.3, ,45.0, ,95, ,51, ,72, ,36.5, ,5.7, ,137.9, ,55.0, 
209,2/23/2022,54,0.11, ,0, ,212, ,4.6,Y,54.8, ,38.6, ,46.9, ,87, ,29, ,42,Y,25.2,Y,4.6, ,109.7, ,54.2, 
209,2/24/2022,55,0.10, ,0, ,444,R,6.3, ,54.8, ,32.9, ,44.0, ,86, ,35, ,65, ,32.9, ,4.6, ,111.3, ,53.4, 
209,2/25/2022,56,0.11, ,0, ,448,R,7.2, ,57.5, ,34.9, ,45.8, ,88, ,36, ,69, ,36.2, ,4.5, ,108.1, ,53.5, 
209,2/26/2022,57,0.10, ,0, ,311, ,5.8, ,64.1, ,36.0, ,48.8, ,84, ,27, ,49, ,30.5, ,4.1, ,99.2, ,53.4, 
209,2/27/2022,58,0.13, ,0, ,443, ,7.4, ,69.1, ,41.6, ,53.4, ,75, ,33, ,53, ,36.9, ,4.9, ,118.5, ,54.0, 
209,2/28/2022,59,0.13, ,0, ,451,R,8.6, ,71.2, ,46.8, ,56.4, ,74, ,36, ,55, ,40.5, ,4.5, ,108.8, ,54.9, 
