248,2/1/2022,32,0.13, ,0, ,339,R,5.4, ,59.3, ,36.1, ,47.5, ,95, ,28, ,48, ,28.9, ,10.0,Y,240.2,Y,44.3, 
248,2/2/2022,33,0.15, ,0, ,341,R,5.1, ,59.8, ,36.7, ,48.4, ,76, ,27, ,44, ,27.3, ,12.1,R,289.8,R,44.3, 
248,2/3/2022,34,0.07, ,0, ,293, ,6.6, ,63.1, ,30.5, ,44.5, ,99, ,38, ,67, ,34.1, ,2.8, ,66.8, ,43.7, 
248,2/4/2022,35,0.07, ,0, ,329, ,7.8, ,66.5, ,28.9, ,44.3, ,99, ,39, ,79, ,38.1, ,2.4, ,58.0, ,44.1, 
248,2/5/2022,36,0.07, ,0, ,302, ,8.2, ,66.0, ,33.2, ,45.2, ,100, ,38, ,80, ,39.4, ,2.2, ,53.0, ,45.1, 
248,2/6/2022,37,0.08, ,0, ,349, ,8.2, ,70.6, ,29.3, ,46.4, ,99, ,37, ,76, ,39.4, ,2.1, ,49.9, ,44.8, 
248,2/7/2022,38,0.08, ,0, ,348, ,9.4, ,69.1, ,32.3, ,47.9, ,100, ,46, ,83, ,42.9, ,2.5, ,60.8, ,46.0, 
248,2/8/2022,39,0.08, ,0, ,358, ,9.1, ,71.4, ,32.4, ,49.1, ,100, ,39, ,77, ,42.2, ,2.0, ,48.5, ,46.4, 
248,2/9/2022,40,0.07, ,0.01, ,285, ,9.6, ,72.0, ,31.1, ,48.9, ,100, ,42, ,81, ,43.4, ,2.0, ,48.0, ,46.9, 
248,2/10/2022,41,0.09, ,0, ,360, ,10.2, ,75.9,Y,34.7, ,52.3, ,100, ,39, ,77, ,45.1, ,2.9, ,68.5, ,48.1, 
248,2/11/2022,42,0.09, ,0, ,363, ,11.2, ,79.6,Y,38.4, ,55.3, ,100, ,36, ,75, ,47.4, ,2.3, ,55.9, ,49.9, 
248,2/12/2022,43,0.09, ,0, ,350, ,11.7, ,75.8,Y,37.2, ,53.9, ,100, ,47, ,82, ,48.6, ,2.0, ,48.5, ,50.1, 
248,2/13/2022,44,0.09, ,0, ,371, ,11.0, ,79.6,Y,36.4, ,54.4, ,100, ,37, ,76, ,47.1, ,2.0, ,47.3, ,50.5, 
248,2/14/2022,45,0.09, ,0, ,336, ,11.3, ,65.3, ,37.1, ,50.4, ,100, ,63, ,90, ,47.7, ,6.8, ,162.4, ,50.1, 
248,2/15/2022,46,0.15, ,0, ,381, ,6.9, ,62.2, ,39.5, ,51.3, ,94, ,29, ,53, ,34.9, ,10.8,Y,258.2,Y,49.0, 
248,2/16/2022,47,0.13, ,0, ,384, ,7.2, ,70.6, ,41.3, ,54.6, ,75, ,34, ,49, ,36.0, ,7.7, ,185.8, ,49.4, 
248,2/17/2022,48,0.09, ,0, ,391, ,7.9, ,68.4, ,32.4, ,48.7, ,99, ,37, ,67, ,38.3, ,2.6, ,62.0, ,48.6, 
248,2/18/2022,49,0.10, ,0, ,401,R,8.9, ,70.4, ,33.0, ,49.3, ,100, ,38, ,74, ,41.4, ,3.0, ,71.6, ,48.3, 
248,2/19/2022,50,0.10, ,0, ,391, ,9.3, ,72.6, ,33.2, ,50.8, ,100, ,37, ,73, ,42.5, ,2.8, ,68.1, ,48.5, 
248,2/20/2022,51,0.08, ,0, ,282, ,9.9, ,63.1, ,37.0, ,50.5, ,99, ,55, ,79, ,44.3, ,6.5, ,154.9, ,49.0, 
248,2/21/2022,52,0.12, ,0, ,412,R,7.6, ,59.9, ,38.6, ,49.3, ,91, ,34, ,63, ,37.3, ,8.1, ,194.7, ,49.2, 
248,2/22/2022,53,0.10, ,0, ,380, ,6.9, ,56.0, ,31.3, ,44.5, ,97, ,41, ,70, ,35.2, ,6.6, ,157.2, ,47.8, 
248,2/23/2022,54,0.12, ,0, ,425,R,4.9,Y,55.5, ,28.3, ,41.4,Y,99, ,25, ,55,Y,26.5,Y,7.1, ,170.9, ,44.5, 
248,2/24/2022,55,0.10, ,0, ,422, ,5.0,Y,60.6, ,24.1,Y,41.1,Y,97, ,22, ,57,Y,27.0,Y,2.8, ,66.8, ,43.1, 
248,2/25/2022,56,0.11, ,0, ,429,R,5.7, ,61.4, ,25.7,Y,42.2,Y,100, ,29, ,62,Y,30.2,Y,3.2, ,77.1, ,43.1, 
248,2/26/2022,57,0.08, ,0, ,307, ,7.0, ,63.2, ,28.6, ,46.0, ,99, ,37, ,66, ,35.4, ,2.7, ,65.9, ,44.2, 
248,2/27/2022,58,0.13, ,0, ,424, ,8.1, ,70.1, ,33.9, ,52.0, ,99, ,32, ,61, ,39.1, ,4.4, ,104.5, ,47.9, 
248,2/28/2022,59,0.12, ,0, ,430, ,9.5, ,74.1, ,34.9, ,53.0, ,99, ,36, ,69, ,43.1, ,2.7, ,66.0, ,48.5, 
