2,2/1/2022,32,0.12, ,0, ,339, ,5.7, ,56.7, ,34.3, ,45.3, ,93, ,33, ,56, ,30.4, ,8.3, ,199.0, ,50.6, 
2,2/2/2022,33,0.12, ,0, ,349, ,4.3, ,58.6, ,33.3, ,45.3, ,55, ,28, ,42, ,23.4, ,8.3, ,198.7, ,49.9, 
2,2/3/2022,34,0.09, ,0, ,331, ,4.8, ,61.4, ,28.9, ,44.2, ,72, ,30, ,49, ,26.3, ,3.9, ,93.3, ,49.6, 
2,2/4/2022,35,0.09, ,0, ,350, ,5.2, ,68.9, ,28.6, ,47.2, ,80, ,21, ,47, ,28.1, ,3.1, ,74.4, ,49.8, 
2,2/5/2022,36,0.09, ,0, ,323, ,6.0, ,64.6, ,31.8, ,47.4, ,76, ,35, ,54, ,31.6, ,3.9, ,92.6, ,50.1, 
2,2/6/2022,37,0.09, ,0, ,361, ,6.1, ,68.5, ,30.8, ,48.2, ,86, ,25, ,53, ,31.9, ,3.0, ,71.3, ,50.3, 
2,2/7/2022,38,0.10, ,0, ,363, ,6.5, ,69.5, ,32.7, ,49.4, ,78, ,31, ,54, ,33.4, ,3.3, ,80.3, ,50.6, 
2,2/8/2022,39,0.10, ,0, ,358, ,7.2, ,70.8, ,35.3, ,52.0, ,82, ,34, ,55, ,36.2, ,3.2, ,76.7, ,51.0, 
2,2/9/2022,40,0.10, ,0, ,367, ,7.1, ,74.0, ,34.0, ,53.0, ,84, ,27, ,52, ,35.8, ,3.2, ,77.4, ,51.5, 
2,2/10/2022,41,0.11, ,0, ,367, ,7.1, ,77.0,Y,36.0, ,54.5, ,82, ,22, ,49, ,35.9, ,3.2, ,77.4, ,52.0, 
2,2/11/2022,42,0.12, ,0, ,365, ,7.6, ,77.1,Y,38.5, ,56.7, ,77, ,25, ,48, ,37.4, ,3.7, ,89.6, ,52.6, 
2,2/12/2022,43,0.13,R,0, ,373, ,7.6, ,82.5,Y,39.9, ,58.9, ,77, ,19, ,45, ,37.5, ,3.8, ,92.3, ,53.0, 
2,2/13/2022,44,0.12, ,0, ,371, ,8.9, ,79.8,Y,42.5, ,59.5, ,73, ,30, ,52, ,41.6, ,3.0, ,73.1, ,53.7, 
2,2/14/2022,45,0.13, ,0.01, ,341, ,8.5, ,78.9,Y,41.0, ,59.2, ,80, ,26, ,49, ,40.3, ,5.6, ,133.5, ,54.1, 
2,2/15/2022,46,0.13, ,0, ,276, ,5.9, ,60.1, ,40.2, ,51.3, ,75, ,28, ,46, ,31.3, ,10.9,Y,262.3,Y,54.0, 
2,2/16/2022,47,0.14, ,0, ,394, ,5.3, ,64.8, ,35.6, ,48.9, ,64, ,27, ,45, ,28.4, ,7.4, ,178.6, ,52.8, 
2,2/17/2022,48,0.12, ,0, ,396, ,5.4, ,71.3, ,31.6, ,50.6, ,74, ,20, ,43, ,28.8, ,3.6, ,85.6, ,52.6, 
2,2/18/2022,49,0.11, ,0, ,355, ,5.9, ,70.2, ,34.1, ,50.4, ,73, ,26, ,47, ,31.1, ,3.2, ,76.9, ,52.9, 
2,2/19/2022,50,0.13, ,0, ,393, ,6.2, ,72.9, ,35.2, ,52.3, ,74, ,25, ,46, ,32.3, ,3.9, ,92.9, ,52.9, 
2,2/20/2022,51,0.12, ,0, ,337, ,6.4, ,74.3, ,35.4, ,54.8, ,69, ,22, ,43, ,33.0, ,4.1, ,98.8, ,53.1, 
2,2/21/2022,52,0.13, ,0, ,406, ,5.5, ,61.8, ,32.9, ,48.1, ,89, ,22, ,48, ,29.5, ,5.9, ,142.2, ,53.3, 
2,2/22/2022,53,0.07, ,0.05, ,239, ,6.7, ,57.0, ,34.6, ,44.5, ,95, ,42, ,67, ,34.4, ,5.0, ,119.7, ,52.5, 
2,2/23/2022,54,0.14, ,0, ,414, ,4.6, ,55.0, ,28.4, ,41.6,Y,99, ,24, ,52,Y,25.3,Y,8.1, ,193.8, ,51.6, 
2,2/24/2022,55,0.13, ,0, ,427, ,3.3,Y,59.3, ,24.0,Y,42.5, ,66, ,17, ,35,Y,16.9,Y,4.9, ,117.6, ,50.8, 
2,2/25/2022,56,0.12, ,0, ,431, ,3.7,Y,61.6, ,28.2, ,44.3, ,66, ,18, ,37,Y,19.8,Y,4.1, ,99.4, ,50.7, 
2,2/26/2022,57,0.10, ,0, ,347, ,4.2,Y,64.3, ,28.1, ,46.2, ,65, ,21, ,39,Y,22.8,Y,3.5, ,84.0, ,50.6, 
2,2/27/2022,58,0.13, ,0, ,379, ,5.1, ,69.4, ,37.7, ,52.4, ,58, ,21, ,38, ,27.8, ,3.6, ,86.1, ,51.1, 
2,2/28/2022,59,0.15, ,0, ,446, ,6.2, ,75.4, ,34.1, ,54.1, ,75, ,25, ,43, ,32.3, ,4.2, ,100.2, ,51.8, 
