80,2/1/2022,32,0.05, ,0, ,237, ,8.3, ,54.8, ,30.5, ,41.8, ,100, ,70, ,92, ,39.6, ,3.3, ,78.4, ,51.2, 
80,2/2/2022,33,0.06, ,0, ,262, ,7.3, ,62.8, ,28.0, ,41.2, ,100, ,52, ,83, ,36.6, ,3.0, ,71.0, ,51.0, 
80,2/3/2022,34,0.08, ,0, ,314, ,7.0, ,65.6, ,24.8,Y,41.9, ,100, ,38, ,77, ,35.2, ,3.0, ,72.2, ,50.9, 
80,2/4/2022,35,0.09, ,0, ,351, ,6.3, ,72.5, ,24.0,Y,45.2, ,100, ,22, ,62, ,32.8, ,2.4, ,56.9, ,50.8, 
80,2/5/2022,36,0.08, ,0, ,304, ,6.7, ,67.7, ,26.3, ,43.6, ,100, ,33, ,70, ,34.4, ,2.3, ,54.8, ,50.8, 
80,2/6/2022,37,0.08, ,0, ,361, ,7.9, ,70.6, ,24.2,Y,44.1, ,100, ,38, ,81, ,38.6, ,2.3, ,55.9, ,50.8, 
80,2/7/2022,38,0.08, ,0, ,366, ,12.0, ,68.5, ,27.0, ,45.8, ,100, ,99, ,100, ,49.3, ,2.2, ,52.3, ,50.8, 
80,2/8/2022,39,0.08, ,0, ,358, ,12.1, ,68.7, ,28.2, ,46.4, ,100, ,100, ,100, ,49.6, ,2.2, ,53.8, ,51.0, 
80,2/9/2022,40,0.07, ,0, ,337, ,12.1, ,71.0, ,30.1, ,46.6, ,100, ,100, ,100, ,49.6, ,2.3, ,54.5, ,51.3, 
80,2/10/2022,41,0.10, ,0, ,524,R,9.4, ,76.2, ,42.4, ,62.2,Y,100, ,30, ,49,Y,42.8,Y,2.6, ,61.2, ,51.5, 
80,2/11/2022,42,0.11, ,0, ,396,R,9.5, ,77.1,Y,37.0, ,55.5, ,94, ,32, ,63, ,43.3, ,2.6, ,63.4, ,51.9, 
80,2/12/2022,43,0.11, ,0, ,404,R,9.2, ,82.8,Y,37.1, ,57.7, ,97, ,22, ,57, ,42.4, ,2.4, ,57.9, ,52.3, 
80,2/13/2022,44,0.11, ,0, ,408,R,9.0, ,80.3,Y,36.8, ,57.3, ,93, ,25, ,56, ,41.7, ,2.3, ,55.8, ,52.6, 
80,2/14/2022,45,0.12, ,0, ,359, ,9.4, ,76.5,Y,39.1, ,57.2, ,93, ,33, ,59, ,42.9, ,4.5, ,108.3, ,52.8, 
80,2/15/2022,46,0.11, ,0, ,396, ,7.2, ,58.6, ,38.7, ,49.0, ,85, ,39, ,61, ,36.2, ,7.4, ,178.5, ,53.1, 
80,2/16/2022,47,0.10, ,0, ,421,R,6.4, ,64.1, ,31.3, ,47.3, ,90, ,33, ,58, ,33.2, ,3.1, ,75.3, ,52.8, 
80,2/17/2022,48,0.11, ,0, ,423,R,6.3, ,69.1, ,31.5, ,50.1, ,92, ,24, ,51, ,32.8, ,2.4, ,58.1, ,52.4, 
80,2/18/2022,49,0.10, ,0, ,387, ,6.9, ,70.1, ,32.9, ,49.8, ,91, ,29, ,56, ,35.0, ,2.5, ,59.0, ,52.3, 
80,2/19/2022,50,0.12, ,0.00, ,433,R,7.3, ,72.2, ,32.8, ,51.3, ,94, ,28, ,57, ,36.6, ,2.7, ,65.0, ,52.1, 
80,2/20/2022,51,0.11, ,0, ,355, ,8.3, ,70.1, ,36.4, ,53.3, ,92, ,35, ,60, ,39.7, ,3.4, ,81.2, ,52.2, 
80,2/21/2022,52,0.09, ,0, ,336, ,6.9, ,57.3, ,38.4, ,47.9, ,84, ,38, ,61, ,35.1, ,5.4, ,128.7, ,52.6, 
80,2/22/2022,53,0.07, ,0.09, ,265, ,6.7, ,54.0, ,36.9, ,44.1, ,83, ,43, ,68, ,34.3, ,4.9, ,117.6, ,52.4, 
80,2/23/2022,54,0.09, ,0, ,376, ,6.2, ,51.7, ,31.2, ,41.3, ,94, ,39, ,70, ,32.2, ,5.0, ,119.0, ,52.2, 
80,2/24/2022,55,0.11, ,0.00, ,466,R,5.1, ,57.4, ,29.3, ,42.6, ,92, ,26, ,55, ,27.7, ,3.8, ,90.2, ,51.7, 
80,2/25/2022,56,0.11, ,0, ,470,R,5.0, ,60.5, ,26.3,Y,43.3, ,94, ,24, ,53, ,27.3, ,2.7, ,63.9, ,51.4, 
80,2/26/2022,57,0.11, ,0.00, ,409, ,5.4, ,65.2, ,29.0, ,46.2, ,92, ,22, ,51, ,29.0, ,2.4, ,57.9, ,51.1, 
80,2/27/2022,58,0.12, ,0, ,456,R,6.5, ,69.3, ,34.0, ,51.4, ,86, ,24, ,50, ,33.6, ,2.5, ,60.9, ,51.3, 
80,2/28/2022,59,0.13, ,0, ,474,R,7.4, ,72.7, ,34.4, ,53.5, ,86, ,29, ,53, ,36.9, ,2.6, ,62.3, ,51.7, 
