125,2/1/2022,32,0.03, ,0, ,117, ,7.6, ,51.3, ,33.2, ,43.7, ,99, ,44, ,79, ,37.5, ,3.9, ,93.4, ,50.4, 
125,2/2/2022,33,0.09, ,0, ,382,R,5.9, ,58.7, ,31.0, ,44.9, ,94, ,30, ,58, ,31.1, ,3.5, ,84.5, ,50.1, 
125,2/3/2022,34,0.09, ,0, ,381,R,5.6, ,63.0, ,27.8, ,44.5, ,86, ,28, ,56, ,30.0, ,3.0, ,73.0, ,49.9, 
125,2/4/2022,35,0.11, ,0, ,392,R,5.7, ,67.5, ,32.2, ,49.5, ,84, ,23, ,47, ,30.3, ,4.5, ,108.6, ,50.1, 
125,2/5/2022,36,0.09, ,0, ,399,R,5.8, ,67.3, ,29.4, ,46.5, ,81, ,27, ,54, ,30.7, ,3.3, ,78.5, ,50.1, 
125,2/6/2022,37,0.10, ,0, ,399,R,6.8, ,68.7, ,30.3, ,48.1, ,90, ,28, ,59, ,34.6, ,3.2, ,75.8, ,50.4, 
125,2/7/2022,38,0.10, ,0, ,399,R,7.9, ,73.3, ,33.5, ,49.8, ,91, ,31, ,65, ,38.4, ,3.5, ,83.5, ,50.8, 
125,2/8/2022,39,0.10, ,0, ,392,R,8.2, ,69.3, ,34.0, ,51.3, ,93, ,36, ,64, ,39.5, ,3.2, ,76.6, ,51.5, 
125,2/9/2022,40,0.11, ,0, ,393, ,8.5, ,72.7, ,34.5, ,53.0, ,94, ,32, ,62, ,40.3, ,3.0, ,72.7, ,52.1, 
125,2/10/2022,41,0.11, ,0, ,400,R,9.1, ,74.3, ,39.1, ,53.7, ,92, ,32, ,64, ,42.0, ,3.0, ,70.9, ,52.8, 
125,2/11/2022,42,0.12, ,0, ,406,R,9.0, ,75.5, ,39.1, ,55.5, ,88, ,28, ,60, ,41.8, ,3.2, ,75.8, ,53.4, 
125,2/12/2022,43,0.14,R,0, ,426,R,7.5, ,87.5,R,40.6, ,61.1, ,84, ,11, ,41, ,37.1, ,3.8, ,91.3, ,54.0, 
125,2/13/2022,44,0.13, ,0, ,429,R,7.1, ,82.2,Y,39.2, ,59.7, ,79, ,18, ,40, ,35.6, ,2.9, ,68.5, ,54.7, 
125,2/14/2022,45,0.14, ,0, ,413,R,7.1, ,79.7,Y,38.3, ,59.8, ,81, ,18, ,40, ,35.7, ,3.3, ,80.3, ,55.0, 
125,2/15/2022,46,0.06, ,0, ,152, ,7.7, ,57.0, ,38.0, ,50.6, ,74, ,46, ,61, ,37.7, ,5.1, ,121.3, ,55.0, 
125,2/16/2022,47,0.12, ,0, ,440,R,5.6, ,63.2, ,31.9, ,49.5, ,84, ,27, ,46, ,29.9, ,4.5, ,107.8, ,53.7, 
125,2/17/2022,48,0.13, ,0, ,433,R,5.3, ,71.2, ,31.2, ,51.4, ,71, ,17, ,41, ,28.5, ,3.5, ,84.1, ,53.4, 
125,2/18/2022,49,0.12, ,0, ,425, ,5.9, ,69.5, ,30.8, ,51.9, ,83, ,23, ,45, ,31.3, ,3.1, ,75.3, ,53.4, 
125,2/19/2022,50,0.13, ,0, ,437,R,6.8, ,71.9, ,33.5, ,53.1, ,80, ,26, ,49, ,34.7, ,3.2, ,75.9, ,53.6, 
125,2/20/2022,51,0.13, ,0, ,399, ,6.8, ,72.6, ,36.2, ,55.9, ,81, ,22, ,45, ,34.8, ,3.2, ,76.2, ,54.1, 
125,2/21/2022,52,0.09, ,0, ,281, ,7.0, ,59.1, ,36.8, ,50.1, ,86, ,40, ,57, ,35.3, ,4.2, ,99.9, ,54.2, 
125,2/22/2022,53,0.07, ,0.15, ,264, ,7.3, ,55.4, ,35.7, ,46.5, ,94, ,51, ,68, ,36.4, ,4.7, ,113.1, ,53.6, 
125,2/23/2022,54,0.03, ,0.23, ,159, ,7.2, ,47.9,Y,31.5, ,40.3,Y,99, ,57, ,85,Y,36.1,Y,4.4, ,105.2, ,52.1, 
125,2/24/2022,55,0.11, ,0, ,486,R,5.5, ,57.0, ,27.3,Y,42.0,Y,98, ,30, ,60,Y,29.3,Y,3.0, ,72.7, ,50.4, 
125,2/25/2022,56,0.12, ,0, ,487,R,5.3, ,60.3, ,27.0,Y,43.3, ,94, ,26, ,55, ,28.3, ,3.0, ,71.6, ,50.5, 
125,2/26/2022,57,0.12, ,0, ,447, ,6.0, ,64.4, ,28.8,Y,46.3, ,90, ,25, ,56, ,31.4, ,3.0, ,72.6, ,50.8, 
125,2/27/2022,58,0.13, ,0, ,450, ,6.1, ,67.1, ,31.6, ,49.7, ,85, ,22, ,50, ,31.8, ,3.2, ,75.6, ,51.4, 
125,2/28/2022,59,0.14, ,0, ,494,R,6.7, ,72.5, ,33.0, ,53.0, ,86, ,23, ,49, ,34.4, ,3.0, ,72.6, ,52.3, 
