124,2/1/2022,32,0.13, ,0, ,334, ,5.0, ,58.7, ,35.5, ,47.2, ,85, ,31, ,45, ,27.3, ,8.9,Y,213.4,Y,49.7, 
124,2/2/2022,33,0.12, ,0, ,341, ,4.3,Y,60.7, ,31.5, ,46.9, ,59, ,26, ,39,Y,23.4,Y,7.1, ,171.3, ,48.3, 
124,2/3/2022,34,0.08, ,0, ,150, ,5.8, ,61.1, ,36.5, ,47.6, ,77, ,34, ,52, ,30.8, ,3.0, ,72.4, ,48.7, 
124,2/4/2022,35,0.08, ,0, ,335, ,6.4, ,64.1, ,29.4, ,46.2, ,83, ,37, ,60, ,33.3, ,2.5, ,59.0, ,48.7, 
124,2/5/2022,36,0.07, ,0, ,285, ,6.9, ,63.0, ,34.2, ,47.5, ,86, ,39, ,62, ,35.1, ,2.9, ,69.2, ,49.1, 
124,2/6/2022,37,0.08, ,0, ,351, ,6.6, ,65.9, ,30.7, ,46.8, ,85, ,35, ,61, ,34.0, ,2.5, ,60.3, ,49.2, 
124,2/7/2022,38,0.09, ,0, ,349, ,7.3, ,67.2, ,31.3, ,48.5, ,90, ,38, ,63, ,36.3, ,3.2, ,76.0, ,49.6, 
124,2/8/2022,39,0.10, ,0, ,353, ,7.5, ,71.0, ,34.2, ,51.8, ,82, ,33, ,57, ,37.1, ,2.6, ,63.5, ,50.1, 
124,2/9/2022,40,0.10, ,0, ,355, ,8.1, ,73.0, ,34.8, ,52.7, ,88, ,33, ,60, ,39.2, ,2.8, ,68.3, ,50.8, 
124,2/10/2022,41,0.10, ,0, ,361, ,7.9, ,74.2, ,35.1, ,53.4, ,82, ,29, ,56, ,38.3, ,2.4, ,57.9, ,51.3, 
124,2/11/2022,42,0.11, ,0, ,362, ,8.7, ,75.2,Y,36.4, ,55.1, ,90, ,32, ,59, ,40.9, ,3.3, ,79.4, ,51.9, 
124,2/12/2022,43,0.10, ,0, ,363, ,9.6, ,76.3,Y,37.5, ,56.2, ,82, ,39, ,62, ,43.3, ,2.6, ,62.4, ,52.6, 
124,2/13/2022,44,0.11, ,0, ,362, ,9.7, ,77.0,Y,41.5, ,57.7, ,79, ,34, ,60, ,43.9, ,2.8, ,67.1, ,53.4, 
124,2/14/2022,45,0.12, ,0, ,350, ,9.1, ,75.4,Y,40.2, ,57.2, ,84, ,34, ,57, ,42.1, ,5.1, ,121.3, ,54.0, 
124,2/15/2022,46,0.16, ,0, ,337, ,5.9, ,61.4, ,46.9, ,53.4, ,66, ,28, ,42, ,31.0, ,10.7,Y,257.0,Y,53.8, 
124,2/16/2022,47,0.13, ,0, ,386, ,6.1, ,66.5, ,39.2, ,51.4, ,67, ,32, ,47, ,32.1, ,5.8, ,138.8, ,52.9, 
124,2/17/2022,48,0.11, ,0, ,387, ,7.0, ,68.0, ,34.5, ,50.8, ,87, ,34, ,56, ,35.5, ,3.0, ,71.8, ,52.7, 
124,2/18/2022,49,0.11, ,0, ,365, ,6.7, ,69.1, ,35.7, ,50.9, ,70, ,34, ,52, ,34.2, ,2.8, ,67.3, ,52.9, 
124,2/19/2022,50,0.12, ,0, ,393, ,7.1, ,72.1, ,33.5, ,52.4, ,77, ,32, ,53, ,35.7, ,3.4, ,81.6, ,53.0, 
124,2/20/2022,51,0.11, ,0, ,302, ,6.3, ,74.9,Y,35.7, ,54.4, ,74, ,22, ,43, ,32.7, ,3.8, ,91.3, ,53.3, 
124,2/21/2022,52,0.13, ,0, ,404, ,6.3, ,60.8, ,41.3, ,51.6, ,75, ,30, ,48, ,32.8, ,6.2, ,149.0, ,53.6, 
124,2/22/2022,53,0.09, ,0, ,331, ,6.5, ,57.3, ,38.8, ,47.9, ,78, ,39, ,57, ,33.6, ,5.5, ,132.1, ,53.3, 
124,2/23/2022,54,0.13, ,0, ,425, ,4.5,Y,55.6, ,30.7, ,43.8, ,86, ,25, ,46,Y,24.6,Y,7.2, ,171.8, ,52.4, 
124,2/24/2022,55,0.11, ,0, ,428, ,4.0,Y,59.2, ,26.4,Y,43.3, ,61, ,22, ,42,Y,21.5,Y,3.5, ,83.8, ,51.3, 
124,2/25/2022,56,0.11, ,0, ,432, ,4.4,Y,61.0, ,26.5,Y,44.0, ,63, ,21, ,45,Y,23.9,Y,3.3, ,79.7, ,51.1, 
124,2/26/2022,57,0.10, ,0, ,322, ,5.2, ,64.6, ,28.9,Y,48.3, ,72, ,27, ,45, ,28.0, ,2.6, ,61.7, ,51.2, 
124,2/27/2022,58,0.13, ,0, ,420, ,6.5, ,70.2, ,38.1, ,55.2, ,65, ,28, ,44, ,33.6, ,3.4, ,82.7, ,52.1, 
124,2/28/2022,59,0.13, ,0, ,434, ,7.6, ,75.3,Y,36.0, ,55.2, ,77, ,29, ,51, ,37.4, ,3.3, ,80.2, ,53.1, 
