189,1/1/2022,1,--,N,0, ,280, ,3.1, ,45.4, ,18.3, ,32.5, ,82, ,29, ,50, ,15.9, ,6.5, ,156.6, ,40.4, 
189,1/2/2022,2,--,N,0, ,276, ,3.7, ,43.6, ,15.6, ,28.5, ,91, ,40, ,69, ,19.7, ,2.5, ,61.0, ,39.4, 
189,1/3/2022,3,--,N,0, ,252, ,3.7, ,41.7, ,13.9, ,26.1, ,93, ,48, ,78, ,20.1, ,2.6, ,63.4, ,38.5, 
189,1/4/2022,4,--,N,0, ,276, ,4.2, ,48.0, ,15.3, ,29.4, ,94, ,46, ,76, ,22.9, ,2.7, ,65.9, ,38.0, 
189,1/5/2022,5,--,N,0, ,274, ,4.8, ,52.9, ,17.0, ,32.9, ,96, ,43, ,76, ,26.0, ,2.7, ,64.7, ,37.8, 
189,1/6/2022,6,--,N,0, ,274, ,5.7, ,54.8, ,20.6, ,36.3, ,96, ,49, ,79, ,30.3, ,2.4, ,57.1, ,38.2, 
189,1/7/2022,7,--,N,0, ,302, ,5.7, ,56.0, ,19.4, ,36.9, ,97, ,45, ,77, ,30.3, ,3.1, ,75.6, ,38.7, 
189,1/8/2022,8,--,N,0, ,287, ,4.1, ,56.0, ,20.9, ,37.5, ,87, ,22, ,54, ,22.3, ,3.0, ,72.5, ,39.3, 
189,1/9/2022,9,--,N,0, ,291, ,3.8, ,52.0, ,14.0, ,31.5, ,93, ,28, ,64, ,20.8, ,2.1, ,51.2, ,38.9, 
189,1/10/2022,10,--,N,0, ,247, ,3.9, ,48.9, ,13.0, ,30.6, ,94, ,33, ,67, ,21.1, ,2.3, ,54.1, ,38.0, 
189,1/11/2022,11,--,N,0, ,287, ,3.8, ,54.4, ,13.8, ,30.8, ,95, ,25, ,66, ,20.8, ,2.5, ,59.2, ,37.6, 
189,1/12/2022,12,--,N,0, ,271, ,4.4, ,55.2, ,16.6, ,34.7, ,93, ,31, ,64, ,23.9, ,2.7, ,65.8, ,37.4, 
189,1/13/2022,13,--,N,0, ,149, ,5.2, ,51.0, ,23.9, ,37.4, ,86, ,45, ,68, ,28.0, ,2.5, ,60.6, ,38.0, 
189,1/14/2022,14,--,N,0, ,257, ,4.8, ,59.7, ,18.0, ,42.5, ,94, ,31, ,52, ,26.2, ,8.7, ,208.2, ,38.8, 
189,1/15/2022,15,--,N,0, ,147, ,4.5, ,48.5, ,23.0, ,37.4, ,82, ,40, ,59, ,24.4, ,2.1, ,51.3, ,39.6, 
189,1/16/2022,16,--,N,0, ,260, ,4.3, ,51.8, ,17.5, ,32.9, ,94, ,35, ,68, ,23.6, ,2.2, ,53.1, ,39.5, 
189,1/17/2022,17,--,N,0, ,274, ,4.1, ,54.1, ,24.0, ,35.7, ,83, ,24, ,57, ,22.2, ,2.5, ,58.8, ,39.0, 
189,1/18/2022,18,--,N,0, ,291, ,4.4, ,58.6, ,24.5, ,38.2, ,80, ,26, ,56, ,24.0, ,2.5, ,60.8, ,39.1, 
189,1/19/2022,19,--,N,0, ,303, ,4.6, ,61.0, ,16.5, ,41.2, ,93, ,25, ,52, ,25.2, ,4.3, ,102.4, ,39.1, 
189,1/20/2022,20,--,N,0, ,311, ,4.2, ,59.1, ,24.5, ,42.3, ,77, ,26, ,46, ,23.0, ,3.3, ,80.3, ,39.7, 
189,1/21/2022,21,--,N,0, ,277, ,4.0, ,54.9, ,19.1, ,40.7, ,86, ,24, ,46, ,21.5, ,13.3, ,320.1, ,39.6, 
189,1/22/2022,22,--,N,0, ,323, ,3.6, ,54.1, ,36.2, ,44.0, ,50, ,25, ,37, ,19.6, ,15.2, ,365.2, ,39.7, 
189,1/23/2022,23,--,N,0, ,323, ,3.3, ,58.4, ,19.3, ,38.5, ,68, ,17, ,41, ,16.9, ,4.2, ,101.6, ,40.1, 
189,1/24/2022,24,--,N,0, ,323, ,3.9, ,57.0, ,15.3, ,36.3, ,77, ,26, ,54, ,21.1, ,3.3, ,78.4, ,39.7, 
189,1/25/2022,25,--,N,0, ,330, ,3.4, ,58.0, ,16.1, ,41.3, ,85, ,18, ,39, ,18.2, ,10.6, ,254.0, ,39.3, 
189,1/26/2022,26,--,N,0, ,337, ,2.7, ,53.3, ,13.5, ,32.1, ,74, ,18, ,43, ,12.3, ,2.7, ,65.7, ,39.4, 
189,1/27/2022,27,--,N,0, ,339, ,2.5, ,59.1, ,9.0, ,37.7, ,80, ,13, ,33, ,11.2, ,4.1, ,98.0, ,38.4, 
189,1/28/2022,28,--,N,0, ,322, ,2.9, ,54.1, ,14.7, ,35.2, ,74, ,18, ,42, ,14.6, ,3.4, ,82.2, ,38.5, 
189,1/29/2022,29,--,N,0, ,244, ,2.6, ,51.9, ,9.8, ,29.2, ,73, ,18, ,48, ,12.2, ,2.9, ,68.5, ,37.9, 
189,1/30/2022,30,--,N,0, ,354, ,2.7, ,54.6, ,8.2,Y,29.3, ,84, ,17, ,49, ,12.4, ,3.2, ,76.7, ,37.3, 
189,1/31/2022,31,--,N,0, ,193, ,3.3, ,49.0, ,12.4, ,31.3, ,82, ,25, ,56, ,17.3, ,3.1, ,73.3, ,36.8, 
