143,1/1/2022,1,0.05, ,0, ,250, ,6.4, ,55.2, ,29.6, ,39.7, ,98, ,39, ,77, ,33.2, ,2.9, ,70.6, ,49.6, 
143,1/2/2022,2,0.05, ,0, ,246, ,6.7, ,58.5, ,26.3, ,39.4, ,96, ,52, ,81, ,34.2, ,2.8, ,66.0, ,48.5, 
143,1/3/2022,3,0.04, ,0, ,174, ,9.2, ,56.5, ,33.4, ,44.3, ,99, ,72, ,93, ,42.3, ,2.4, ,58.7, ,48.4, 
143,1/4/2022,4,0.03, ,0, ,161, ,11.8, ,62.7, ,45.5, ,51.5, ,98, ,72, ,91, ,48.8, ,2.5, ,59.0, ,49.6, 
143,1/5/2022,5,0.06, ,0, ,242, ,12.6, ,65.6, ,50.1, ,54.8, ,98, ,66, ,86, ,50.6, ,2.3, ,56.0, ,51.1, 
143,1/6/2022,6,0.06, ,0, ,246, ,12.6, ,66.9, ,45.6, ,54.4, ,99, ,62, ,87, ,50.7, ,2.5, ,59.5, ,52.4, 
143,1/7/2022,7,0.02, ,0.00, ,108, ,11.8, ,56.4, ,44.5, ,51.5, ,99, ,74, ,91, ,48.9, ,2.4, ,58.8, ,53.0, 
143,1/8/2022,8,0.06, ,0, ,237, ,10.0, ,60.6, ,38.2, ,48.4, ,98, ,66, ,86, ,44.6, ,3.2, ,77.2, ,52.6, 
143,1/9/2022,9,0.06, ,0.00, ,252, ,8.9, ,66.6, ,34.0, ,46.5, ,99, ,51, ,83, ,41.5, ,2.8, ,67.2, ,51.8, 
143,1/10/2022,10,0.06, ,0, ,252, ,9.4, ,68.1, ,36.5, ,48.9, ,99, ,48, ,80, ,42.9, ,2.7, ,65.5, ,51.6, 
143,1/11/2022,11,0.06, ,0, ,256, ,8.5, ,69.8, ,34.2, ,48.0, ,98, ,42, ,75, ,40.4, ,2.7, ,65.7, ,51.4, 
143,1/12/2022,12,0.06, ,0, ,238, ,9.0, ,69.7, ,35.0, ,49.8, ,95, ,37, ,74, ,41.8, ,2.5, ,60.9, ,51.2, 
143,1/13/2022,13,0.05, ,0, ,188, ,10.1, ,65.4, ,40.8, ,50.5, ,97, ,54, ,81, ,44.7, ,2.8, ,66.3, ,51.5, 
143,1/14/2022,14,0.05, ,0, ,197, ,9.2, ,64.0, ,36.5, ,47.3, ,99, ,54, ,83, ,42.4, ,2.5, ,60.9, ,51.5, 
143,1/15/2022,15,0.03, ,0, ,116, ,9.3, ,60.8, ,38.5, ,48.8, ,93, ,60, ,79, ,42.7, ,2.4, ,57.8, ,51.1, 
143,1/16/2022,16,0.04, ,0.01, ,169, ,10.7, ,66.2, ,45.2, ,54.3, ,93, ,46, ,74, ,46.4, ,2.1, ,51.1, ,51.7, 
143,1/17/2022,17,0.04, ,0.01, ,177, ,11.0, ,61.8, ,42.8, ,52.2, ,94, ,60, ,83, ,47.0, ,2.3, ,54.3, ,52.4, 
143,1/18/2022,18,0.04, ,0, ,202, ,10.8, ,61.4, ,41.7, ,49.3, ,99, ,63, ,90, ,46.5, ,2.6, ,61.8, ,52.7, 
143,1/19/2022,19,0.04, ,0,R,171, ,9.6, ,61.6, ,38.6, ,49.2, ,99, ,60, ,81, ,43.5, ,2.7, ,64.4, ,52.0, 
143,1/20/2022,20,0.07, ,0, ,278, ,9.3, ,67.8, ,34.3, ,48.1, ,99, ,54, ,81, ,42.7, ,2.8, ,68.2, ,51.5, 
143,1/21/2022,21,0.08, ,0, ,270, ,7.7, ,68.9, ,37.2, ,50.8, ,99, ,31, ,61, ,37.9, ,3.0, ,73.2, ,51.6, 
143,1/22/2022,22,0.08, ,0, ,288, ,6.4, ,65.0, ,34.0, ,46.8, ,90, ,33, ,59, ,33.3, ,3.0, ,71.4, ,51.3, 
143,1/23/2022,23,0.07, ,0, ,301, ,7.0, ,70.1, ,29.2, ,44.2, ,96, ,37, ,70, ,35.3, ,2.7, ,65.7, ,50.5, 
143,1/24/2022,24,0.07, ,0, ,300, ,7.3, ,67.6, ,29.6, ,44.2, ,96, ,35, ,74, ,36.4, ,2.6, ,62.7, ,50.0, 
143,1/25/2022,25,0.07, ,0, ,297, ,8.3, ,63.9, ,30.9, ,44.5, ,99, ,50, ,84, ,39.8, ,2.6, ,62.3, ,49.9, 
143,1/26/2022,26,0.07, ,0, ,306, ,7.4, ,67.6, ,30.6, ,44.8, ,98, ,36, ,73, ,36.8, ,2.7, ,65.8, ,49.7, 
143,1/27/2022,27,0.08, ,0, ,311, ,7.5, ,69.4, ,30.7, ,45.7, ,97, ,36, ,72, ,37.0, ,2.9, ,69.0, ,49.6, 
143,1/28/2022,28,0.08, ,0, ,297, ,7.4, ,69.8, ,32.1, ,46.6, ,91, ,36, ,68, ,36.7, ,2.9, ,70.2, ,49.6, 
143,1/29/2022,29,0.06, ,0, ,258, ,7.5, ,67.7, ,32.2, ,45.5, ,96, ,39, ,73, ,37.2, ,2.6, ,62.6, ,49.5, 
143,1/30/2022,30,0.08, ,0, ,322, ,7.5, ,68.1, ,28.8, ,44.6, ,97, ,37, ,74, ,37.0, ,2.8, ,67.4, ,49.3, 
143,1/31/2022,31,0.04, ,0, ,188, ,8.6, ,57.8, ,33.3, ,44.6, ,97, ,61, ,86, ,40.6, ,2.7, ,64.9, ,49.3, 
