218,1/1/2022,1,0.10, ,0, ,309, ,4.2, ,64.0, ,35.5, ,52.9, ,50, ,12, ,30, ,22.7, ,4.9, ,116.8, ,55.4, 
218,1/2/2022,2,0.07, ,0, ,308, ,3.6, ,61.5, ,28.3, ,42.4, ,69, ,12, ,39, ,19.2, ,2.6, ,61.7, ,53.9, 
218,1/3/2022,3,0.06, ,0, ,311, ,4.1, ,66.7, ,28.5, ,43.6, ,68, ,11, ,43, ,22.4, ,2.4, ,58.4, ,52.8, 
218,1/4/2022,4,0.06, ,0, ,296, ,5.1, ,63.3, ,29.6, ,44.5, ,70, ,26, ,51, ,27.7, ,2.3, ,56.2, ,52.7, 
218,1/5/2022,5,0.08, ,0, ,300, ,5.6, ,70.2, ,35.2, ,49.3, ,69, ,21, ,46, ,29.7, ,3.3, ,79.2, ,52.8, 
218,1/6/2022,6,0.08, ,0, ,295, ,6.0, ,69.1, ,35.8, ,50.6, ,72, ,21, ,47, ,31.4, ,3.1, ,75.5, ,52.9, 
218,1/7/2022,7,0.08, ,0, ,293, ,6.6, ,67.8, ,36.1, ,50.6, ,74, ,27, ,53, ,34.1, ,3.4, ,82.4, ,53.1, 
218,1/8/2022,8,0.09, ,0, ,290, ,7.7, ,75.8, ,41.3, ,54.6, ,74, ,23, ,53, ,37.9, ,4.0, ,96.2, ,53.6, 
218,1/9/2022,9,0.10, ,0, ,310, ,5.9, ,79.2, ,39.1, ,55.5, ,70, ,14, ,40, ,31.3, ,4.3, ,102.2, ,53.8, 
218,1/10/2022,10,0.08, ,0, ,224, ,5.9, ,72.8, ,39.6, ,54.2, ,62, ,18, ,41, ,31.2, ,4.4, ,104.5, ,53.8, 
218,1/11/2022,11,0.10, ,0, ,314, ,5.5, ,77.1, ,41.4, ,56.6, ,56, ,13, ,35, ,29.5, ,3.9, ,93.8, ,54.0, 
218,1/12/2022,12,0.07, ,0, ,234, ,5.6, ,73.4, ,36.9, ,50.8, ,69, ,14, ,44, ,30.0, ,3.2, ,77.0, ,53.9, 
218,1/13/2022,13,0.07, ,0, ,234, ,6.8, ,73.0, ,40.2, ,55.5, ,66, ,16, ,46, ,34.8, ,2.9, ,70.1, ,53.9, 
218,1/14/2022,14,0.13, ,0, ,279, ,6.4, ,79.9, ,48.7, ,62.4, ,66, ,14, ,33, ,33.2, ,4.9, ,118.2, ,54.9, 
218,1/15/2022,15,0.08, ,0, ,162, ,6.0, ,74.9, ,44.2, ,58.2, ,62, ,16, ,36, ,31.5, ,3.5, ,85.0, ,55.1, 
218,1/16/2022,16,0.09,R,0, ,256, ,5.8, ,76.5, ,43.2, ,56.0, ,61, ,12, ,38, ,30.9, ,3.3, ,78.4, ,55.0, 
218,1/17/2022,17,0.10, ,0, ,277, ,6.5, ,71.6, ,42.6, ,56.0, ,63, ,18, ,42, ,33.5, ,3.6, ,87.2, ,55.1, 
218,1/18/2022,18,0.09, ,0, ,300, ,8.9, ,76.3, ,46.7, ,59.8, ,69, ,31, ,50, ,41.4, ,3.3, ,80.3, ,55.8, 
218,1/19/2022,19,0.10, ,0, ,318, ,8.2, ,77.5, ,44.1, ,58.4, ,75, ,24, ,49, ,39.4, ,4.1, ,98.6, ,56.4, 
218,1/20/2022,20,0.11, ,0, ,338, ,5.9, ,77.5, ,44.5, ,58.9, ,60, ,13, ,34, ,30.9, ,4.3, ,103.6, ,56.2, 
218,1/21/2022,21,0.14, ,0, ,312, ,5.0, ,75.2, ,35.2, ,57.3, ,66, ,15, ,31, ,27.3, ,6.4, ,154.0, ,55.6, 
218,1/22/2022,22,0.20, ,0, ,248, ,4.3, ,70.4, ,56.8,Y,63.6, ,25, ,16, ,21, ,23.2, ,10.8,R,258.7,R,55.5, 
218,1/23/2022,23,0.15, ,0, ,340, ,4.8, ,76.0, ,45.0, ,61.2, ,47, ,14, ,26, ,26.1, ,5.5, ,132.8, ,55.4, 
218,1/24/2022,24,0.12, ,0, ,346, ,5.4, ,77.1, ,41.4, ,56.3, ,57, ,16, ,35, ,29.1, ,4.5, ,108.2, ,55.3, 
218,1/25/2022,25,0.10, ,0, ,340, ,6.3, ,75.5, ,37.2, ,52.9, ,66, ,21, ,46, ,32.9, ,3.8, ,90.6, ,55.2, 
218,1/26/2022,26,0.10, ,0, ,357, ,4.6, ,71.2, ,36.9, ,52.1, ,58, ,13, ,35, ,25.3, ,3.7, ,89.0, ,55.0, 
218,1/27/2022,27,0.12, ,0, ,369,R,4.1, ,73.2, ,34.0, ,53.4, ,60, ,10, ,29, ,22.3, ,5.4, ,128.5, ,54.4, 
218,1/28/2022,28,0.10, ,0, ,290, ,3.7, ,70.6, ,35.5, ,52.7, ,54, ,10, ,27, ,19.8, ,5.4, ,130.6, ,53.9, 
218,1/29/2022,29,0.08, ,0, ,193, ,4.4, ,70.1, ,36.7, ,52.5, ,51, ,15, ,33, ,24.1, ,4.3, ,102.5, ,53.3, 
218,1/30/2022,30,0.12, ,0, ,372, ,4.6, ,80.7, ,38.4, ,55.6, ,54, ,8, ,31, ,25.3, ,4.7, ,112.8, ,53.6, 
218,1/31/2022,31,0.09, ,0, ,259, ,5.6, ,68.8, ,35.8, ,51.4, ,65, ,21, ,43, ,29.8, ,3.3, ,80.3, ,53.7, 
