247,1/1/2022,1,0.06, ,0, ,256, ,7.0, ,56.1, ,31.7, ,43.1, ,100, ,42, ,74, ,35.5, ,5.6, ,134.4, ,47.9, 
247,1/2/2022,2,0.04, ,0, ,225, ,7.7, ,49.2, ,29.6, ,38.5, ,100, ,79, ,98, ,37.9, ,2.8, ,68.3, ,46.9, 
247,1/3/2022,3,0.02, ,0, ,142, ,10.6, ,55.5, ,32.6, ,45.8, ,100, ,92, ,100, ,46.2, ,6.1, ,145.9, ,46.7, 
247,1/4/2022,4,0.02, ,0, ,115, ,12.6, ,60.0, ,45.6, ,50.6, ,100, ,99, ,100, ,50.8, ,4.3, ,103.4, ,48.1, 
247,1/5/2022,5,0.04, ,0, ,217, ,13.8,Y,60.5, ,46.5, ,53.0, ,100, ,99, ,100,Y,53.0,Y,5.6, ,134.6, ,49.0, 
247,1/6/2022,6,0.00, ,0, ,55, ,12.4, ,54.4, ,45.2, ,50.1, ,100, ,100, ,100, ,50.2, ,2.5, ,60.8, ,49.9, 
247,1/7/2022,7,0.01, ,0.01, ,93, ,12.6, ,59.0, ,40.2, ,50.5, ,100, ,99, ,100, ,50.8, ,3.9, ,94.3, ,50.5, 
247,1/8/2022,8,0.01, ,0, ,110, ,11.1, ,57.3, ,37.0, ,47.1, ,100, ,92, ,100, ,47.4, ,3.7, ,88.6, ,50.1, 
247,1/9/2022,9,0.02, ,0.01, ,139, ,9.6, ,54.6, ,34.6, ,43.1, ,100, ,100, ,100, ,43.5, ,2.6, ,63.3, ,49.5, 
247,1/10/2022,10,0.06, ,0, ,255, ,10.2, ,65.5, ,38.0, ,48.2, ,100, ,50, ,89, ,45.1, ,2.9, ,69.0, ,49.2, 
247,1/11/2022,11,0.05, ,0, ,242, ,10.2, ,63.7, ,34.6, ,47.3, ,100, ,55, ,92, ,45.0, ,2.4, ,57.9, ,48.8, 
247,1/12/2022,12,0.04, ,0.01, ,205, ,10.5, ,59.5, ,35.6, ,45.8, ,100, ,82, ,100, ,45.9, ,2.6, ,62.3, ,48.8, 
247,1/13/2022,13,0.03, ,0.01, ,170, ,11.6, ,63.4, ,38.3, ,48.4, ,100, ,82, ,100, ,48.5, ,3.0, ,71.6, ,49.0, 
247,1/14/2022,14,0.06, ,0, ,253, ,10.6, ,63.8, ,37.0, ,48.7, ,100, ,63, ,91, ,46.1, ,3.5, ,84.9, ,48.9, 
247,1/15/2022,15,0.02, ,0.01, ,149, ,10.2, ,54.1, ,35.2, ,44.7, ,100, ,100, ,100, ,45.1, ,2.9, ,70.2, ,48.9, 
247,1/16/2022,16,0.04, ,0, ,213, ,11.4, ,63.4, ,40.6, ,48.9, ,100, ,68, ,97, ,48.1, ,2.9, ,70.2, ,49.3, 
247,1/17/2022,17,0.04, ,0, ,216, ,10.5, ,65.0, ,38.0, ,48.4, ,100, ,56, ,91, ,45.8, ,2.4, ,58.7, ,49.2, 
247,1/18/2022,18,0.05, ,0, ,243, ,11.8, ,60.9, ,38.5, ,49.3, ,100, ,80, ,98, ,48.8, ,5.4, ,129.1, ,49.3, 
247,1/19/2022,19,0.05, ,0.00, ,245, ,11.1, ,65.1, ,39.3, ,49.3, ,100, ,62, ,92, ,47.2, ,3.5, ,82.8, ,49.7, 
247,1/20/2022,20,0.06, ,0.00, ,262, ,10.3, ,67.3, ,34.9, ,47.2, ,100, ,58, ,93, ,45.4, ,2.5, ,60.7, ,49.3, 
247,1/21/2022,21,0.15, ,0.00, ,264, ,8.4, ,65.1, ,37.0, ,53.6, ,100, ,38, ,60, ,40.1, ,12.7,Y,304.2,Y,49.0, 
247,1/22/2022,22,0.12, ,0, ,298, ,7.6, ,66.8, ,38.8, ,53.2, ,100, ,34, ,55, ,37.5, ,8.9, ,213.9, ,49.5, 
247,1/23/2022,23,0.06, ,0.00, ,257, ,9.4, ,66.6, ,31.9, ,45.2, ,100, ,49, ,92, ,43.0, ,2.7, ,64.5, ,49.1, 
247,1/24/2022,24,0.07, ,0.00, ,294, ,9.5, ,65.6, ,30.5, ,45.2, ,100, ,56, ,93, ,43.3, ,2.4, ,58.3, ,48.5, 
247,1/25/2022,25,0.07, ,0.01, ,310, ,9.8, ,67.3, ,33.8, ,48.3, ,100, ,51, ,85, ,44.1, ,3.6, ,85.7, ,48.2, 
247,1/26/2022,26,0.07, ,0, ,294, ,10.0, ,66.7, ,32.4, ,47.1, ,100, ,54, ,91, ,44.5, ,3.0, ,71.3, ,48.2, 
247,1/27/2022,27,0.07, ,0.00, ,317, ,8.2, ,66.8, ,29.9, ,45.6, ,100, ,34, ,79, ,39.3, ,2.5, ,59.0, ,47.9, 
247,1/28/2022,28,0.06, ,0.00, ,277, ,9.1, ,64.2, ,31.4, ,45.4, ,100, ,49, ,88, ,42.1, ,2.7, ,64.3, ,47.5, 
247,1/29/2022,29,0.06, ,0.00, ,249, ,8.8, ,66.1, ,33.8, ,46.1, ,100, ,41, ,83, ,41.2, ,2.6, ,62.9, ,47.4, 
247,1/30/2022,30,0.06, ,0, ,287, ,9.1, ,65.8, ,29.7, ,44.6, ,100, ,55, ,91, ,42.2, ,2.6, ,61.7, ,47.1, 
247,1/31/2022,31,0.06, ,0, ,264, ,10.8, ,62.7, ,35.3, ,48.9, ,100, ,65, ,92, ,46.7, ,4.3, ,104.3, ,47.4, 
