84,1/1/2022,1,0.05, ,0, ,232, ,5.2, ,49.9, ,30.9, ,40.2, ,84, ,40, ,61, ,27.8, ,3.5, ,83.0, ,47.2, 
84,1/2/2022,2,0.05, ,0, ,221, ,6.7, ,52.8, ,36.7, ,43.4, ,85, ,54, ,69, ,34.1, ,4.2, ,102.0, ,46.9, 
84,1/3/2022,3,0.04, ,0.15, ,71, ,8.0, ,52.7, ,40.6, ,47.4, ,89, ,53, ,71, ,38.6, ,8.7,Y,209.2,Y,47.2, 
84,1/4/2022,4,0.01, ,0.10, ,57, ,11.7, ,55.6, ,49.7, ,52.1, ,95, ,81, ,88, ,48.6, ,5.5, ,131.8, ,48.7, 
84,1/5/2022,5,0.05, ,0, ,224, ,10.9, ,59.7, ,46.0, ,51.7, ,97, ,62, ,83, ,46.7, ,3.4, ,82.4, ,50.2, 
84,1/6/2022,6,0.03, ,0.01, ,155, ,10.2, ,54.0, ,38.6, ,46.9, ,99, ,83, ,93, ,45.0, ,2.7, ,64.5, ,50.4, 
84,1/7/2022,7,0.01, ,0.19, ,45, ,11.1, ,52.6, ,44.3, ,49.9, ,96, ,86, ,90, ,47.3, ,5.1, ,121.4, ,50.8, 
84,1/8/2022,8,0.06, ,0, ,246, ,8.8, ,57.1, ,38.4, ,47.6, ,90, ,63, ,78, ,41.1, ,3.6, ,86.1, ,50.4, 
84,1/9/2022,9,0.06, ,0, ,248, ,7.8, ,58.6, ,38.1, ,48.3, ,83, ,52, ,67, ,38.0, ,4.0, ,95.3, ,49.7, 
84,1/10/2022,10,0.08, ,0, ,238, ,7.3, ,65.5, ,44.2, ,52.9, ,77, ,33, ,54, ,36.5, ,4.1, ,97.6, ,49.9, 
84,1/11/2022,11,0.06, ,0, ,219, ,8.1, ,58.3, ,43.2, ,49.5, ,90, ,52, ,67, ,39.1, ,2.5, ,60.6, ,50.1, 
84,1/12/2022,12,0.06, ,0, ,243, ,8.8, ,63.4, ,40.4, ,50.7, ,88, ,51, ,69, ,41.1, ,2.8, ,68.2, ,50.1, 
84,1/13/2022,13,0.07, ,0, ,239, ,8.2, ,63.5, ,43.2, ,51.5, ,88, ,44, ,63, ,39.3, ,2.8, ,66.8, ,50.5, 
84,1/14/2022,14,0.07, ,0, ,254, ,8.3, ,71.1,Y,37.5, ,51.6, ,86, ,40, ,63, ,39.6, ,2.7, ,63.7, ,50.2, 
84,1/15/2022,15,0.05, ,0, ,237, ,7.7, ,60.5, ,41.7, ,49.5, ,80, ,44, ,64, ,37.7, ,2.1, ,50.5, ,50.2, 
84,1/16/2022,16,0.06, ,0, ,233, ,7.3, ,62.3, ,42.2, ,50.2, ,85, ,40, ,59, ,36.5, ,2.9, ,68.6, ,50.1, 
84,1/17/2022,17,0.06, ,0, ,216, ,7.6, ,61.2, ,41.9, ,49.6, ,83, ,48, ,63, ,37.6, ,2.7, ,64.4, ,50.0, 
84,1/18/2022,18,0.06, ,0, ,248, ,7.9, ,59.6, ,40.2, ,49.0, ,86, ,52, ,67, ,38.6, ,3.0, ,73.2, ,49.9, 
84,1/19/2022,19,0.06, ,0, ,256, ,8.5, ,61.7, ,40.3, ,48.5, ,88, ,55, ,73, ,40.3, ,2.7, ,65.0, ,49.9, 
84,1/20/2022,20,0.06, ,0, ,258, ,8.5, ,62.3, ,38.7, ,50.0, ,89, ,49, ,69, ,40.4, ,3.3, ,78.0, ,49.9, 
84,1/21/2022,21,0.10, ,0, ,242, ,5.9, ,66.5, ,40.8, ,54.5, ,83, ,21, ,41, ,31.2, ,5.7, ,136.5, ,49.8, 
84,1/22/2022,22,0.13, ,0, ,271, ,5.2, ,74.7,Y,41.3, ,59.5,Y,86, ,19, ,30,Y,28.0,Y,5.6, ,135.1, ,49.9, 
84,1/23/2022,23,0.07, ,0, ,280, ,7.5, ,62.8, ,40.3, ,50.9, ,87, ,43, ,59, ,37.0, ,2.9, ,69.4, ,50.2, 
84,1/24/2022,24,0.07, ,0, ,281, ,7.5, ,60.0, ,41.1, ,49.4, ,83, ,46, ,63, ,37.2, ,2.9, ,70.7, ,50.2, 
84,1/25/2022,25,0.09, ,0, ,296, ,6.3, ,69.8, ,35.6, ,51.8, ,83, ,18, ,48, ,32.8, ,3.7, ,87.9, ,49.9, 
84,1/26/2022,26,0.08, ,0, ,290, ,5.6, ,62.5, ,39.5, ,51.0, ,71, ,30, ,44, ,30.0, ,3.4, ,82.3, ,49.6, 
84,1/27/2022,27,0.07, ,0, ,297, ,6.3, ,61.5, ,38.2, ,49.4, ,70, ,37, ,52, ,32.7, ,3.5, ,83.1, ,49.5, 
84,1/28/2022,28,0.07, ,0, ,273, ,6.2, ,60.9, ,38.5, ,49.4, ,73, ,35, ,52, ,32.5, ,2.9, ,70.4, ,49.5, 
84,1/29/2022,29,0.08, ,0, ,299, ,6.4, ,60.9, ,40.5, ,49.7, ,71, ,38, ,53, ,33.3, ,3.4, ,82.6, ,49.5, 
84,1/30/2022,30,0.07, ,0, ,299, ,7.0, ,59.6, ,41.3, ,49.4, ,79, ,44, ,58, ,35.4, ,4.0, ,96.6, ,49.7, 
84,1/31/2022,31,0.08, ,0, ,281, ,7.4, ,61.5, ,40.0, ,49.4, ,75, ,38, ,62, ,36.9, ,3.9, ,92.6, ,49.9, 
