248,1/1/2022,1,0.05, ,0, ,258, ,6.8, ,56.4, ,32.4, ,41.0, ,99, ,40, ,78, ,34.7, ,3.6, ,85.2, ,42.9, 
248,1/2/2022,2,0.03, ,0, ,198, ,7.1, ,52.7, ,26.8, ,35.5, ,100, ,86, ,100, ,35.8, ,2.0, ,48.0, ,41.1, 
248,1/3/2022,3,0.03, ,0.00, ,166, ,9.7, ,55.3, ,29.4, ,43.9, ,100, ,84, ,99, ,43.7, ,5.5, ,133.0, ,42.6, 
248,1/4/2022,4,0.02, ,0, ,137, ,12.3, ,59.3, ,43.6, ,50.3, ,100, ,94, ,99, ,50.0, ,3.5, ,83.6, ,48.2, 
248,1/5/2022,5,0.05, ,0, ,233, ,13.3, ,64.5, ,42.5, ,53.0, ,100, ,82, ,97, ,52.1, ,3.9, ,92.4, ,50.0, 
248,1/6/2022,6,0.01, ,0, ,68, ,13.0, ,55.8, ,46.6, ,51.6, ,100, ,99, ,100, ,51.5, ,2.9, ,69.7, ,51.7, 
248,1/7/2022,7,0.01, ,0.01, ,100, ,12.9, ,57.9, ,43.8, ,51.3, ,100, ,98, ,100, ,51.3, ,3.8, ,91.8, ,51.9, 
248,1/8/2022,8,0.01, ,0.00, ,109, ,10.6, ,54.9, ,37.3, ,45.8, ,100, ,99, ,100, ,46.0, ,3.9, ,94.5, ,48.7, 
248,1/9/2022,9,0.04, ,0, ,233, ,9.8, ,55.9, ,33.5, ,43.6, ,100, ,96, ,100, ,43.9, ,2.8, ,68.1, ,46.6, 
248,1/10/2022,10,0.05, ,0.00, ,247, ,9.7, ,66.1, ,35.4, ,46.4, ,100, ,54, ,91, ,43.8, ,2.4, ,57.4, ,47.2, 
248,1/11/2022,11,0.05, ,0, ,259, ,9.7, ,62.7, ,34.2, ,46.3, ,100, ,61, ,91, ,43.8, ,2.2, ,52.0, ,46.9, 
248,1/12/2022,12,0.04, ,0.00, ,216, ,10.1, ,63.8, ,33.5, ,45.5, ,100, ,74, ,98, ,44.9, ,2.2, ,52.1, ,47.3, 
248,1/13/2022,13,0.04, ,0.01, ,204, ,11.0, ,64.4, ,37.8, ,47.3, ,100, ,74, ,99, ,47.0, ,2.9, ,69.8, ,48.2, 
248,1/14/2022,14,0.05, ,0, ,256, ,9.7, ,58.6, ,36.4, ,46.5, ,100, ,65, ,90, ,43.7, ,3.7, ,89.2, ,47.2, 
248,1/15/2022,15,0.02, ,0.01, ,150, ,9.8, ,58.5, ,37.0, ,43.7, ,100, ,91, ,100, ,43.9, ,2.9, ,69.2, ,47.2, 
248,1/16/2022,16,0.05, ,0, ,224, ,11.7, ,60.9, ,41.4, ,49.4, ,100, ,79, ,97, ,48.7, ,2.7, ,64.9, ,49.3, 
248,1/17/2022,17,0.06, ,0, ,279, ,10.5, ,64.2, ,37.3, ,47.9, ,100, ,63, ,93, ,45.8, ,2.7, ,65.4, ,49.4, 
248,1/18/2022,18,0.05, ,0, ,254, ,11.0, ,62.7, ,36.8, ,48.5, ,100, ,69, ,95, ,47.0, ,3.3, ,78.5, ,49.4, 
248,1/19/2022,19,0.05, ,0.00, ,244, ,10.1, ,64.3, ,35.6, ,46.7, ,100, ,56, ,93, ,44.9, ,2.8, ,67.6, ,48.8, 
248,1/20/2022,20,0.06, ,0, ,273, ,10.3, ,67.8, ,32.8, ,47.6, ,100, ,57, ,92, ,45.4, ,2.4, ,56.8, ,47.8, 
248,1/21/2022,21,0.10, ,0.00, ,280, ,8.6, ,66.1, ,38.0, ,50.8, ,100, ,39, ,68, ,40.7, ,7.8, ,186.1, ,47.8, 
248,1/22/2022,22,0.07, ,0, ,281, ,8.3, ,62.0, ,34.9, ,48.3, ,99, ,50, ,72, ,39.6, ,3.7, ,89.3, ,47.1, 
248,1/23/2022,23,0.04, ,0.00, ,212, ,9.3, ,62.3, ,33.5, ,43.3, ,100, ,68, ,98, ,42.8, ,2.6, ,62.0, ,46.7, 
248,1/24/2022,24,0.07, ,0.00, ,296, ,9.0, ,63.6, ,30.8, ,45.2, ,100, ,52, ,87, ,41.7, ,2.7, ,65.6, ,45.7, 
248,1/25/2022,25,0.07, ,0.00, ,300, ,8.7, ,66.7, ,32.0, ,45.0, ,100, ,48, ,86, ,41.0, ,2.8, ,67.5, ,46.1, 
248,1/26/2022,26,0.06, ,0, ,280, ,9.0, ,66.1, ,29.9, ,44.0, ,100, ,52, ,92, ,41.8, ,3.1, ,73.7, ,45.7, 
248,1/27/2022,27,0.07, ,0, ,319, ,8.2, ,65.4, ,31.1, ,45.5, ,100, ,44, ,79, ,39.5, ,2.5, ,60.8, ,45.4, 
248,1/28/2022,28,0.06, ,0.00, ,279, ,8.9, ,65.9, ,30.8, ,44.9, ,100, ,52, ,88, ,41.5, ,2.3, ,54.8, ,45.4, 
248,1/29/2022,29,0.07, ,0, ,313, ,8.2, ,63.3, ,30.5, ,44.1, ,100, ,43, ,83, ,39.3, ,2.8, ,66.4, ,45.3, 
248,1/30/2022,30,0.07, ,0, ,318, ,8.6, ,64.5, ,29.6, ,44.7, ,100, ,46, ,85, ,40.5, ,2.2, ,51.8, ,44.8, 
248,1/31/2022,31,0.06, ,0, ,265, ,9.7, ,62.1, ,32.6, ,46.3, ,100, ,59, ,91, ,43.6, ,4.0, ,96.5, ,45.9, 
