178,1/1/2022,1,0.05, ,0.00, ,244, ,5.3, ,51.9, ,27.6, ,36.5, ,95, ,37, ,73, ,28.7, ,2.1, ,50.6, ,46.5, 
178,1/2/2022,2,0.04, ,0.00, ,209, ,6.2, ,51.3, ,25.5, ,36.3, ,94, ,59, ,86, ,32.5, ,2.1, ,51.4, ,45.3, 
178,1/3/2022,3,0.01, ,0.82, ,60, ,9.4, ,52.0, ,37.3, ,46.5, ,95, ,72, ,88, ,43.0, ,4.3, ,103.0, ,46.1, 
178,1/4/2022,4,0.02, ,0.31, ,110, ,12.3, ,57.6, ,50.3, ,52.6, ,96, ,77, ,91, ,50.0, ,3.2, ,77.1, ,48.4, 
178,1/5/2022,5,0.02, ,0, ,114, ,12.3, ,59.6, ,46.6, ,52.8, ,96, ,80, ,90, ,50.1, ,3.4, ,82.7, ,49.8, 
178,1/6/2022,6,0.01, ,0.00, ,56, ,12.3, ,53.6, ,50.1, ,51.7, ,97, ,92, ,94, ,50.1, ,2.3, ,55.6, ,50.9, 
178,1/7/2022,7,0.01, ,0.04, ,70, ,11.0, ,53.3, ,41.3, ,49.5, ,96, ,85, ,91, ,47.0, ,3.8, ,91.2, ,51.3, 
178,1/8/2022,8,0.02, ,0.01, ,122, ,8.8, ,54.4, ,35.3, ,43.3, ,98, ,75, ,93, ,41.3, ,2.5, ,60.0, ,50.5, 
178,1/9/2022,9,0.04, ,0.00, ,200, ,8.6, ,52.8, ,32.7, ,43.0, ,97, ,75, ,91, ,40.6, ,3.2, ,76.2, ,49.5, 
178,1/10/2022,10,0.06, ,0, ,245, ,8.6, ,59.8, ,37.1, ,47.2, ,96, ,52, ,78, ,40.7, ,3.1, ,74.8, ,49.4, 
178,1/11/2022,11,0.06, ,0, ,237, ,7.6, ,63.7, ,34.0, ,46.1, ,97, ,38, ,71, ,37.4, ,2.1, ,50.8, ,49.0, 
178,1/12/2022,12,0.06, ,0, ,248, ,9.1, ,62.0, ,37.3, ,47.8, ,94, ,59, ,80, ,42.1, ,2.7, ,65.9, ,49.1, 
178,1/13/2022,13,0.04, ,0, ,175, ,9.5, ,62.2, ,36.8, ,47.5, ,97, ,61, ,85, ,43.3, ,2.2, ,53.9, ,49.4, 
178,1/14/2022,14,0.07, ,0.00, ,243, ,8.4, ,64.9, ,38.3, ,49.8, ,97, ,38, ,69, ,40.0, ,3.2, ,76.5, ,49.4, 
178,1/15/2022,15,0.04, ,0, ,153, ,7.8, ,62.2, ,40.4, ,50.5, ,90, ,35, ,63, ,38.3, ,3.1, ,75.5, ,49.4, 
178,1/16/2022,16,0.05, ,0, ,192, ,8.8, ,61.5, ,39.2, ,48.3, ,94, ,50, ,76, ,41.2, ,2.6, ,63.2, ,49.9, 
178,1/17/2022,17,0.06, ,0.01, ,227, ,8.6, ,62.9, ,39.2, ,47.9, ,95, ,46, ,76, ,40.8, ,2.4, ,58.6, ,49.9, 
178,1/18/2022,18,0.05, ,0, ,235, ,9.0, ,57.9, ,33.8, ,45.2, ,96, ,67, ,88, ,41.7, ,2.5, ,60.8, ,49.7, 
178,1/19/2022,19,0.06, ,0.00, ,258, ,9.1, ,65.4, ,37.3, ,47.6, ,98, ,46, ,81, ,42.1, ,2.2, ,53.2, ,50.0, 
178,1/20/2022,20,0.07, ,0.00, ,269, ,8.4, ,65.1, ,36.0, ,47.8, ,97, ,40, ,74, ,40.1, ,2.6, ,62.5, ,49.8, 
178,1/21/2022,21,0.10, ,0, ,238, ,6.5, ,65.6, ,38.6, ,52.9, ,94, ,25, ,47, ,33.4, ,4.5, ,107.0, ,49.5, 
178,1/22/2022,22,0.11, ,0, ,287, ,5.7, ,64.8, ,38.0, ,54.8, ,86, ,26, ,39, ,30.2, ,5.5, ,131.8, ,49.6, 
178,1/23/2022,23,0.07, ,0, ,276, ,7.7, ,63.1, ,31.4, ,44.4, ,95, ,49, ,78, ,37.9, ,2.3, ,56.1, ,49.0, 
178,1/24/2022,24,0.07, ,0, ,285, ,7.7, ,65.1, ,29.1, ,44.5, ,96, ,44, ,77, ,37.7, ,2.0, ,48.7, ,48.5, 
178,1/25/2022,25,0.07, ,0.00, ,296, ,7.8, ,65.1, ,33.8, ,46.0, ,98, ,30, ,74, ,38.1, ,2.3, ,55.0, ,49.2, 
178,1/26/2022,26,0.07, ,0.00, ,287, ,7.8, ,59.7, ,29.8, ,42.8, ,96, ,57, ,84, ,38.2, ,2.5, ,59.9, ,48.5, 
178,1/27/2022,27,0.08, ,0.00, ,307, ,6.0, ,63.2, ,29.7, ,43.7, ,97, ,26, ,62, ,31.4, ,2.4, ,58.7, ,47.9, 
178,1/28/2022,28,0.07, ,0, ,263, ,7.2, ,62.1, ,30.5, ,44.1, ,94, ,46, ,74, ,36.2, ,2.7, ,65.1, ,47.6, 
178,1/29/2022,29,0.07, ,0, ,260, ,6.8, ,62.7, ,30.7, ,43.4, ,97, ,35, ,71, ,34.6, ,2.2, ,52.8, ,47.5, 
178,1/30/2022,30,0.07, ,0.00, ,300, ,7.7, ,64.7, ,28.0, ,43.8, ,97, ,45, ,79, ,37.8, ,2.2, ,51.6, ,47.4, 
178,1/31/2022,31,0.06, ,0.00, ,244, ,8.7, ,62.4, ,36.3, ,47.1, ,98, ,47, ,79, ,40.9, ,2.6, ,62.2, ,48.4, 
