77,1/1/2022,1,0.05, ,0, ,261, ,5.9, ,54.3, ,30.4, ,39.0, ,93, ,36, ,73, ,31.0, ,2.6, ,61.5, ,47.3, 
77,1/2/2022,2,0.05, ,0.00, ,244, ,6.6, ,54.5, ,28.4, ,40.6, ,94, ,46, ,77, ,34.0, ,2.7, ,65.7, ,46.6, 
77,1/3/2022,3,0.01, ,0.26, ,77, ,10.3, ,56.2, ,40.0, ,47.9, ,96, ,83, ,90, ,45.2, ,5.1, ,122.0, ,47.5, 
77,1/4/2022,4,0.03, ,0.07, ,131, ,12.3, ,59.6, ,49.0, ,52.4, ,97, ,80, ,91, ,50.0, ,2.3, ,55.9, ,49.7, 
77,1/5/2022,5,0.01, ,0.00, ,90, ,11.9, ,55.9, ,44.8, ,51.1, ,97, ,85, ,93, ,49.2, ,1.8, ,42.0, ,51.2, 
77,1/6/2022,6,0.01, ,0, ,71, ,12.1, ,54.1, ,48.9, ,51.6, ,96, ,87, ,92, ,49.5, ,2.1, ,50.1, ,52.3, 
77,1/7/2022,7,0.01, ,0.03, ,72, ,11.1, ,55.3, ,38.4, ,48.5, ,96, ,90, ,95, ,47.2, ,3.8, ,90.0, ,52.5, 
77,1/8/2022,8,0.06, ,0.01, ,269, ,8.6, ,60.4, ,34.4, ,44.5, ,97, ,57, ,86, ,40.6, ,2.8, ,68.0, ,51.1, 
77,1/9/2022,9,0.06, ,0.00, ,268, ,8.2, ,61.0, ,31.8, ,46.3, ,97, ,54, ,76, ,39.3, ,3.7, ,87.8, ,50.0, 
77,1/10/2022,10,0.07, ,0, ,257, ,8.9, ,67.2, ,40.7, ,50.9, ,95, ,42, ,70, ,41.5, ,3.2, ,76.6, ,50.3, 
77,1/11/2022,11,0.05, ,0.00, ,234, ,9.3, ,62.1, ,37.0, ,47.6, ,96, ,58, ,83, ,42.7, ,2.6, ,61.7, ,50.6, 
77,1/12/2022,12,0.06, ,0, ,266, ,9.4, ,66.1, ,37.6, ,48.6, ,96, ,51, ,81, ,42.9, ,2.5, ,60.6, ,50.5, 
77,1/13/2022,13,0.05, ,0, ,222, ,10.2, ,62.3, ,39.5, ,48.9, ,96, ,64, ,87, ,45.1, ,2.3, ,54.5, ,51.0, 
77,1/14/2022,14,0.07, ,0.00, ,250, ,8.5, ,70.4, ,35.1, ,50.1, ,97, ,29, ,69, ,40.2, ,3.3, ,78.4, ,50.8, 
77,1/15/2022,15,0.05, ,0, ,188, ,8.7, ,66.0, ,41.4, ,50.3, ,94, ,33, ,70, ,41.0, ,3.0, ,70.9, ,50.6, 
77,1/16/2022,16,0.06, ,0, ,270, ,9.4, ,66.7, ,41.0, ,50.5, ,94, ,45, ,76, ,43.0, ,2.6, ,62.8, ,51.0, 
77,1/17/2022,17,0.04, ,0, ,178, ,9.3, ,63.1, ,37.6, ,47.2, ,96, ,52, ,84, ,42.7, ,2.1, ,51.4, ,51.3, 
77,1/18/2022,18,0.05, ,0.01, ,254, ,9.3, ,57.7, ,34.3, ,45.8, ,96, ,72, ,89, ,42.7, ,2.3, ,56.2, ,50.9, 
77,1/19/2022,19,0.06, ,0.00, ,274, ,9.8, ,61.2, ,38.8, ,47.0, ,97, ,65, ,89, ,43.9, ,2.5, ,59.6, ,51.2, 
77,1/20/2022,20,0.06, ,0.00, ,279, ,9.8, ,65.0, ,37.0, ,48.1, ,97, ,56, ,86, ,44.1, ,2.5, ,59.1, ,51.4, 
77,1/21/2022,21,0.14, ,0.00, ,269, ,5.9, ,67.7, ,38.0, ,57.4, ,96, ,24, ,36, ,31.0, ,7.4,R,178.3,R,51.3, 
77,1/22/2022,22,0.13, ,0, ,294, ,5.2, ,70.6, ,42.9, ,60.8,Y,63, ,22, ,28,Y,27.8,Y,6.1,Y,147.3,Y,51.3, 
77,1/23/2022,23,0.07, ,0, ,305, ,7.2, ,67.9, ,35.0, ,49.4, ,89, ,28, ,60, ,36.0, ,2.6, ,62.4, ,51.2, 
77,1/24/2022,24,0.06, ,0, ,300, ,8.4, ,63.4, ,33.7, ,45.7, ,95, ,53, ,80, ,39.9, ,2.4, ,57.1, ,50.8, 
77,1/25/2022,25,0.07, ,0.00, ,319,R,8.5, ,63.2, ,32.0, ,44.7, ,97, ,61, ,85, ,40.3, ,2.8, ,67.6, ,50.3, 
77,1/26/2022,26,0.07, ,0, ,308, ,7.6, ,65.4, ,30.1, ,44.9, ,96, ,43, ,75, ,37.4, ,2.5, ,59.8, ,49.8, 
77,1/27/2022,27,0.08, ,0, ,324,R,6.7, ,69.3, ,32.1, ,47.0, ,86, ,23, ,61, ,34.3, ,2.7, ,65.7, ,49.8, 
77,1/28/2022,28,0.08, ,0, ,270, ,6.2, ,67.7, ,34.7, ,48.8, ,83, ,25, ,52, ,32.2, ,3.1, ,73.8, ,49.6, 
77,1/29/2022,29,0.07, ,0, ,321, ,7.0, ,63.7, ,34.8, ,45.8, ,85, ,42, ,67, ,35.5, ,2.9, ,68.6, ,49.5, 
77,1/30/2022,30,0.07, ,0, ,326,R,7.9, ,62.0, ,29.9, ,44.7, ,95, ,56, ,79, ,38.5, ,2.6, ,61.5, ,49.3, 
77,1/31/2022,31,0.08, ,0, ,328, ,8.8, ,66.1, ,34.8, ,47.1, ,96, ,44, ,80, ,41.1, ,2.5, ,59.8, ,49.8, 
