261,1/1/2022,1,0.03, ,0, ,213, ,4.0, ,35.2, ,18.2, ,25.6, ,93, ,66, ,84, ,21.6, ,2.7, ,64.1, ,37.3, 
261,1/2/2022,2,0.07, ,0, ,197, ,4.5, ,40.5, ,22.0, ,31.7, ,94, ,59, ,74, ,24.4, ,16.6,R,397.8,R,36.3, 
261,1/3/2022,3,0.07, ,0.01, ,77, ,6.0, ,53.1, ,35.7, ,44.0, ,82, ,44, ,61, ,31.5, ,14.9,R,357.4,R,37.2, 
261,1/4/2022,4,0.04, ,0, ,104, ,7.1, ,48.3, ,38.5, ,44.4, ,83, ,56, ,72, ,35.9, ,9.3,Y,222.6,Y,38.9, 
261,1/5/2022,5,0.03, ,0, ,159, ,8.3, ,51.4, ,32.7, ,43.1, ,96, ,74, ,87, ,39.6, ,4.9, ,116.7, ,39.9, 
261,1/6/2022,6,0.04, ,0.00, ,219, ,8.0, ,55.3, ,31.2, ,43.4, ,100, ,64, ,83, ,38.7, ,5.7, ,136.9, ,40.7, 
261,1/7/2022,7,0.05, ,0.00, ,169, ,6.8, ,50.6, ,27.1, ,41.5, ,94, ,56, ,76, ,34.5, ,8.1, ,193.3, ,41.4, 
261,1/8/2022,8,0.03, ,0, ,234, ,5.4, ,44.7, ,24.3, ,31.6, ,97, ,68, ,89, ,28.7, ,2.6, ,62.1, ,39.8, 
261,1/9/2022,9,0.03, ,0, ,239, ,5.1, ,45.0, ,21.4, ,30.9, ,97, ,63, ,88, ,27.8, ,2.5, ,59.2, ,38.3, 
261,1/10/2022,10,0.04, ,0, ,192, ,6.2, ,54.5, ,29.5, ,40.0, ,90, ,50, ,74, ,32.4, ,3.8, ,91.8, ,38.6, 
261,1/11/2022,11,0.03, ,0, ,176, ,6.6, ,51.1, ,29.3, ,38.0, ,97, ,59, ,85, ,33.9, ,2.3, ,54.1, ,39.6, 
261,1/12/2022,12,0.05, ,0, ,235, ,5.8, ,54.0, ,25.5, ,38.2, ,98, ,33, ,74, ,30.8, ,4.0, ,96.7, ,39.2, 
261,1/13/2022,13,0.07, ,0, ,238, ,6.4, ,54.1, ,28.1, ,42.8, ,96, ,42, ,68, ,33.2, ,5.8, ,140.1, ,39.8, 
261,1/14/2022,14,0.04, ,0, ,249, ,5.8, ,50.5, ,22.7, ,33.4, ,100, ,63, ,89, ,30.6, ,2.4, ,58.3, ,39.2, 
261,1/15/2022,15,0.04, ,0, ,253, ,5.2, ,50.8, ,20.9, ,31.7, ,98, ,57, ,86, ,28.1, ,2.4, ,56.7, ,38.2, 
261,1/16/2022,16,0.04, ,0, ,245, ,5.2, ,51.8, ,20.7, ,31.5, ,97, ,56, ,87, ,28.1, ,2.0, ,47.7, ,37.5, 
261,1/17/2022,17,0.04, ,0, ,250, ,5.4, ,50.4, ,21.8, ,32.5, ,97, ,57, ,87, ,29.0, ,2.0, ,48.2, ,37.3, 
261,1/18/2022,18,0.04, ,0, ,204, ,5.9, ,49.7, ,24.1, ,34.9, ,98, ,60, ,86, ,31.2, ,3.0, ,71.6, ,37.6, 
261,1/19/2022,19,0.05, ,0, ,242, ,6.7, ,55.7, ,28.5, ,38.8, ,97, ,58, ,83, ,34.2, ,2.5, ,59.7, ,38.5, 
261,1/20/2022,20,0.04, ,0, ,235, ,6.8, ,53.5, ,26.5, ,38.0, ,100, ,61, ,87, ,34.5, ,2.9, ,70.3, ,38.7, 
261,1/21/2022,21,0.05, ,0, ,266, ,5.4, ,53.0, ,22.8, ,36.4, ,98, ,41, ,74, ,28.9, ,3.8, ,90.4, ,38.6, 
261,1/22/2022,22,0.07, ,0, ,269, ,4.3, ,61.5,Y,24.3, ,41.0, ,81, ,22, ,49, ,23.4, ,4.1, ,98.4, ,38.3, 
261,1/23/2022,23,0.05, ,0, ,261, ,4.5, ,57.5, ,23.7, ,36.4, ,85, ,29, ,62, ,24.7, ,2.7, ,64.5, ,38.3, 
261,1/24/2022,24,0.05, ,0, ,266, ,4.6, ,54.0, ,19.3, ,32.0, ,92, ,41, ,75, ,25.0, ,2.4, ,58.6, ,37.6, 
261,1/25/2022,25,0.05, ,0, ,279, ,4.3, ,52.4, ,18.7, ,31.6, ,92, ,37, ,72, ,23.6, ,2.5, ,60.3, ,37.1, 
261,1/26/2022,26,0.05, ,0, ,284, ,3.8, ,50.5, ,16.4, ,29.3, ,91, ,33, ,70, ,20.7, ,2.5, ,59.9, ,36.4, 
261,1/27/2022,27,0.05, ,0, ,286, ,3.9, ,51.1, ,16.1, ,29.6, ,90, ,39, ,71, ,21.4, ,2.3, ,54.7, ,35.9, 
261,1/28/2022,28,0.05, ,0, ,280, ,3.9, ,51.7, ,16.6, ,30.9, ,89, ,31, ,66, ,21.1, ,2.3, ,55.0, ,35.6, 
261,1/29/2022,29,0.05, ,0, ,290, ,4.0, ,52.7, ,15.9, ,30.1, ,90, ,38, ,71, ,21.8, ,2.4, ,56.8, ,35.4, 
261,1/30/2022,30,0.04, ,0, ,229, ,4.5, ,49.0, ,17.5, ,32.4, ,92, ,44, ,73, ,24.6, ,2.5, ,59.9, ,35.4, 
261,1/31/2022,31,0.06, ,0, ,418,R,3.9, ,48.9, ,21.0, ,36.8, ,92, ,30, ,53, ,21.2, ,4.9, ,118.6, ,36.3, 
