197,1/1/2022,1,0.07, ,0, ,290, ,4.3, ,48.4, ,22.1, ,35.2, ,91, ,32, ,62, ,23.4, ,6.3, ,150.9, ,43.3, 
197,1/2/2022,2,0.05, ,0, ,297, ,3.8, ,47.9, ,19.0, ,31.6,Y,89, ,34, ,64,Y,20.8,Y,3.6, ,86.4, ,42.0, 
197,1/3/2022,3,0.05, ,0, ,299, ,4.1, ,53.9, ,18.7, ,35.0, ,87, ,32, ,59, ,22.2, ,3.5, ,83.9, ,40.8, 
197,1/4/2022,4,0.10, ,0, ,288, ,6.2, ,62.6, ,34.0, ,48.0, ,81, ,36, ,54, ,32.2, ,7.7, ,184.6, ,40.6, 
197,1/5/2022,5,0.07, ,0, ,291, ,6.5, ,60.6, ,31.2, ,42.6, ,91, ,42, ,70, ,33.7, ,3.9, ,93.2, ,41.6, 
197,1/6/2022,6,0.06, ,0, ,293, ,7.0, ,68.2, ,28.8, ,44.5, ,95, ,36, ,71, ,35.5, ,3.0, ,71.5, ,41.9, 
197,1/7/2022,7,0.11, ,0, ,297, ,6.3, ,68.8, ,34.8, ,53.3, ,87, ,21, ,46, ,32.9, ,6.4, ,154.0, ,42.3, 
197,1/8/2022,8,0.07, ,0, ,297, ,6.9, ,60.2, ,32.3, ,46.6, ,86, ,38, ,64, ,35.0, ,5.7, ,137.3, ,43.3, 
197,1/9/2022,9,0.08, ,0, ,310, ,4.7, ,62.1, ,24.1, ,40.4, ,90, ,25, ,56, ,25.8, ,5.3, ,126.1, ,43.1, 
197,1/10/2022,10,0.05, ,0, ,222, ,4.8, ,58.2, ,25.4, ,38.8, ,85, ,32, ,59, ,25.9, ,3.8, ,91.8, ,42.3, 
197,1/11/2022,11,0.08, ,0, ,319, ,4.3, ,62.5, ,21.5, ,39.5, ,82, ,23, ,52, ,23.5, ,4.7, ,112.7, ,41.7, 
197,1/12/2022,12,0.06, ,0, ,232, ,5.1, ,61.6, ,22.7, ,40.7, ,83, ,30, ,59, ,27.5, ,3.4, ,81.9, ,41.3, 
197,1/13/2022,13,0.03, ,0, ,123, ,7.1, ,61.1, ,34.0, ,48.0, ,85, ,38, ,62, ,35.8, ,3.2, ,77.8, ,41.6, 
197,1/14/2022,14,0.11, ,0, ,312, ,5.2, ,66.5, ,31.6, ,50.5, ,76, ,20, ,42, ,28.2, ,7.2, ,171.9, ,42.6, 
197,1/15/2022,15,0.05, ,0, ,96, ,5.4, ,57.7, ,36.9, ,47.9, ,67, ,28, ,47, ,29.0, ,5.3, ,127.9, ,43.2, 
197,1/16/2022,16,0.07, ,0, ,296, ,6.3, ,64.5, ,35.1, ,50.6, ,78, ,24, ,50, ,32.8, ,2.9, ,69.5, ,43.4, 
197,1/17/2022,17,0.04, ,0, ,188, ,9.9, ,62.6, ,41.6, ,52.2, ,89, ,40, ,74, ,44.2, ,4.3, ,104.4, ,44.3, 
197,1/18/2022,18,0.08, ,0, ,311, ,10.4,Y,64.4, ,43.0, ,52.8, ,95, ,45, ,76,Y,45.5,Y,5.4, ,130.4, ,45.5, 
197,1/19/2022,19,0.07, ,0, ,320, ,8.0, ,64.2, ,35.1, ,47.3, ,94, ,41, ,72, ,38.7, ,3.8, ,90.7, ,45.8, 
197,1/20/2022,20,0.08, ,0, ,332, ,6.8, ,65.1, ,30.6, ,46.7, ,93, ,30, ,62, ,34.6, ,4.4, ,105.6, ,45.2, 
197,1/21/2022,21,0.15, ,0, ,320, ,5.0, ,63.8, ,32.2, ,49.0, ,79, ,19, ,42, ,27.1, ,10.1, ,242.2, ,44.5, 
197,1/22/2022,22,0.14, ,0, ,335, ,3.9, ,60.0, ,31.0, ,47.5, ,58, ,22, ,34, ,20.9, ,10.7, ,256.5, ,44.5, 
197,1/23/2022,23,0.09, ,0, ,339, ,4.3, ,63.9, ,24.7, ,43.1, ,78, ,22, ,46, ,23.7, ,4.7, ,112.0, ,44.1, 
197,1/24/2022,24,0.08, ,0, ,344, ,4.9, ,70.6, ,25.5, ,46.7, ,76, ,19, ,45, ,26.6, ,3.5, ,83.8, ,43.6, 
197,1/25/2022,25,0.11, ,0, ,351, ,4.3, ,65.8, ,29.8, ,46.3, ,74, ,17, ,40, ,23.2, ,6.3, ,151.3, ,43.6, 
197,1/26/2022,26,0.09, ,0, ,355, ,3.3, ,58.3, ,19.7, ,37.5, ,69, ,21, ,43, ,17.2, ,4.3, ,103.9, ,43.1, 
197,1/27/2022,27,0.10, ,0, ,361, ,3.1, ,62.1, ,16.5,Y,37.1, ,80, ,15, ,41, ,15.6, ,5.5, ,132.5, ,42.1, 
197,1/28/2022,28,0.13, ,0, ,360, ,2.5, ,59.7, ,21.9, ,40.8, ,51, ,13, ,29, ,11.3, ,7.3, ,175.6, ,41.6, 
197,1/29/2022,29,0.05, ,0, ,191, ,3.3, ,54.8, ,22.4, ,37.6, ,68, ,19, ,43, ,17.4, ,3.4, ,81.9, ,41.4, 
197,1/30/2022,30,0.08, ,0, ,374,R,3.6, ,66.8, ,20.5, ,40.9, ,76, ,12, ,41, ,19.0, ,3.6, ,87.1, ,41.3, 
197,1/31/2022,31,0.08, ,0, ,271, ,4.6, ,61.3, ,26.2, ,44.2, ,75, ,25, ,47, ,25.3, ,4.0, ,94.9, ,41.6, 
