144,1/1/2022,1,0.04,R,0, ,243, ,6.0, ,53.5, ,28.8, ,37.8, ,94, ,50, ,78, ,31.5, ,1.4, ,34.1, ,49.0, 
144,1/2/2022,2,0.04,R,0, ,219, ,6.9, ,51.6, ,25.0, ,38.8, ,94, ,66, ,85, ,34.9, ,1.3, ,30.3, ,48.2, 
144,1/3/2022,3,0.01,R,0.15, ,77, ,10.8, ,55.0, ,39.5, ,48.9, ,96, ,85, ,91, ,46.6, ,1.0, ,24.3, ,49.0, 
144,1/4/2022,4,0.03,R,0.35, ,134, ,12.7, ,60.1, ,49.5,Y,53.1, ,97, ,78, ,92, ,50.9, ,1.1, ,27.1, ,51.0, 
144,1/5/2022,5,0.03,R,0.01, ,143, ,12.9,Y,59.4, ,50.1,Y,53.4, ,97, ,82, ,93,Y,51.3,Y,1.1, ,26.8, ,53.0, 
144,1/6/2022,6,0.01,R,0.00, ,72, ,12.7, ,54.7, ,50.6,Y,52.5, ,97, ,88, ,94, ,50.9, ,1.0, ,24.1, ,54.2, 
144,1/7/2022,7,0.02,R,0.08, ,134, ,11.2, ,58.1, ,38.1, ,49.4, ,97, ,79, ,94, ,47.6, ,1.0, ,25.0, ,54.4, 
144,1/8/2022,8,0.05,R,0.00, ,253, ,8.5, ,57.8, ,31.8, ,42.7, ,97, ,73, ,92, ,40.4, ,1.0, ,24.2, ,53.1, 
144,1/9/2022,9,0.05,R,0, ,253, ,9.1, ,58.8, ,32.6, ,45.7, ,97, ,66, ,87, ,42.1, ,1.0,I,24.0,I,52.1, 
144,1/10/2022,10,0.05,R,0, ,250, ,9.5, ,62.2, ,38.2, ,48.8, ,94, ,58, ,81, ,43.1, ,1.0,I,24.0,I,52.2, 
144,1/11/2022,11,0.05,R,0, ,219, ,9.1, ,62.9, ,34.4, ,46.7, ,97, ,55, ,84, ,42.0, ,1.0, ,25.1, ,52.1, 
144,1/12/2022,12,0.05,R,0, ,249, ,9.6, ,63.3, ,35.1, ,47.9, ,96, ,62, ,84, ,43.4, ,1.0,I,24.0,I,52.1, 
144,1/13/2022,13,0.04,R,0, ,208, ,10.1, ,63.0, ,36.9, ,47.6, ,96, ,68, ,90, ,44.8, ,1.0,I,24.0,I,52.4, 
144,1/14/2022,14,0.05,R,0, ,242, ,9.2, ,64.2, ,32.7, ,45.6, ,97, ,62, ,88, ,42.3, ,1.0, ,24.2, ,52.1, 
144,1/15/2022,15,0.03,R,0.00, ,161, ,9.4, ,57.7, ,39.5, ,47.1, ,95, ,68, ,85, ,42.9, ,1.0,I,24.0,I,52.1, 
144,1/16/2022,16,0.04,R,0, ,212, ,9.7, ,61.6, ,36.9, ,47.8, ,95, ,66, ,86, ,43.8, ,1.0,I,24.0,I,52.3, 
144,1/17/2022,17,0.03,R,0, ,162, ,9.2, ,60.9, ,35.5, ,46.3, ,97, ,62, ,86, ,42.3, ,1.0,I,24.0,I,52.4, 
144,1/18/2022,18,0.03,R,0, ,149, ,10.2, ,56.3, ,39.5, ,47.0, ,97, ,79, ,93, ,45.0, ,1.0,I,24.0,I,52.7, 
144,1/19/2022,19,0.04,R,0.00, ,221, ,9.7, ,63.2, ,36.4, ,46.2, ,97, ,64, ,91, ,43.8, ,1.0, ,24.4, ,52.8, 
144,1/20/2022,20,0.05,R,0.01,H,262, ,9.5, ,66.4, ,36.6, ,46.6, ,98, ,56, ,88, ,43.2, ,1.1, ,25.7, ,53.1, 
144,1/21/2022,21,0.07,R,0.00, ,260, ,6.5, ,70.2, ,35.9, ,55.4, ,97, ,19, ,44, ,33.7, ,1.0, ,24.4, ,53.0, 
144,1/22/2022,22,0.08,R,0, ,291, ,5.9, ,71.7, ,39.9, ,59.3,Y,83, ,21, ,34,Y,31.1,Y,1.0,I,24.0,I,53.1, 
144,1/23/2022,23,0.06,R,0, ,294, ,8.9, ,63.7, ,35.7, ,48.5, ,93, ,51, ,77, ,41.6, ,1.0,I,24.0,I,52.9, 
144,1/24/2022,24,0.06,R,0, ,301, ,8.2, ,64.7, ,31.4, ,44.5, ,96, ,50, ,82, ,39.3, ,1.0,I,24.0,I,52.5, 
144,1/25/2022,25,0.06,R,0, ,304, ,9.1, ,59.6, ,32.7, ,45.0, ,97, ,66, ,89, ,42.1, ,1.0,I,24.0,I,52.5, 
144,1/26/2022,26,0.06,R,0, ,273, ,9.2, ,62.7, ,33.7, ,46.6, ,97, ,57, ,85, ,42.3, ,1.0,I,24.0,I,53.3, 
144,1/27/2022,27,0.06,R,0.02, ,320,R,7.5, ,64.8, ,29.1, ,43.7, ,97, ,46, ,77, ,37.1, ,1.0,I,24.0,I,52.7, 
144,1/28/2022,28,0.06,R,0, ,249, ,7.7, ,64.3, ,31.4, ,45.7, ,93, ,44, ,74, ,37.8, ,1.0,I,24.0,I,52.1, 
144,1/29/2022,29,0.07,R,0, ,325,R,7.3, ,65.7, ,28.1, ,44.0, ,96, ,36, ,74, ,36.4, ,1.0,I,24.0,I,51.6, 
144,1/30/2022,30,0.05,R,0, ,275, ,9.3, ,64.2, ,30.9, ,45.6, ,97, ,61, ,89, ,42.5, ,1.0,I,24.0,I,52.1, 
144,1/31/2022,31,0.06,R,0.06, ,295, ,8.9, ,62.8, ,33.2, ,45.4, ,97, ,64, ,86, ,41.5, ,1.0,I,24.0,I,52.5, 
