246,1/1/2022,1,0.03, ,0, ,249, ,1.8, ,35.9, ,1.1,Y,13.0,Y,81, ,39, ,66,Y,3.9,Y,4.3, ,104.1, ,35.9, 
246,1/2/2022,2,0.08, ,0, ,254, ,1.8, ,48.1, ,4.5, ,27.2, ,85, ,16, ,36, ,4.1, ,8.4, ,201.5, ,35.6, 
246,1/3/2022,3,0.15, ,0.04, ,217, ,2.8, ,43.7, ,35.0, ,38.3, ,49, ,24, ,36, ,13.9, ,22.2,R,532.1,R,35.5, 
246,1/4/2022,4,0.10, ,0, ,222, ,5.1, ,47.2, ,37.4, ,42.2, ,67, ,45, ,56, ,27.5, ,15.7,R,376.0,R,35.5, 
246,1/5/2022,5,0.06, ,0.04, ,244, ,5.9, ,59.9, ,34.5, ,44.0, ,78, ,41, ,61, ,31.3, ,6.3, ,150.3, ,35.6, 
246,1/6/2022,6,0.10, ,0, ,252, ,5.3, ,60.1, ,32.7, ,47.2, ,78, ,29, ,48, ,28.4, ,9.2, ,219.7, ,35.8, 
246,1/7/2022,7,0.10, ,0.02, ,150, ,4.5, ,47.4, ,30.1, ,41.3, ,70, ,25, ,51, ,24.6, ,15.6,R,374.7,R,36.5, 
246,1/8/2022,8,0.05, ,0, ,255, ,3.3, ,44.1, ,20.7, ,30.0, ,80, ,36, ,58, ,17.2, ,4.8, ,114.2, ,36.2, 
246,1/9/2022,9,0.04, ,0, ,259, ,3.2, ,42.6, ,16.3, ,26.9, ,81, ,42, ,65, ,16.8, ,4.2, ,99.7, ,35.5, 
246,1/10/2022,10,0.04, ,0, ,197, ,3.4, ,48.5, ,19.0, ,28.7, ,77, ,30, ,63, ,17.7, ,3.7, ,88.0, ,35.1, 
246,1/11/2022,11,0.05, ,0, ,236, ,4.0, ,53.0, ,23.1, ,33.7, ,81, ,33, ,62, ,21.9, ,3.7, ,89.3, ,35.0, 
246,1/12/2022,12,0.06, ,0, ,258, ,4.4, ,55.0, ,26.1, ,38.5, ,77, ,32, ,55, ,23.8, ,4.2, ,100.6, ,35.1, 
246,1/13/2022,13,0.13, ,0, ,220, ,2.3, ,63.7,Y,26.7, ,48.1,Y,68, ,9, ,20,Y,9.1,Y,8.6, ,205.2, ,35.7, 
246,1/14/2022,14,0.05, ,0, ,253, ,4.2, ,43.9, ,22.0, ,31.9, ,90, ,51, ,69, ,22.9, ,5.3, ,126.1, ,35.9, 
246,1/15/2022,15,0.04, ,0, ,196, ,4.1, ,44.0, ,20.5, ,29.5, ,89, ,47, ,74, ,22.4, ,3.3, ,79.6, ,35.5, 
246,1/16/2022,16,0.05, ,0, ,251, ,3.8, ,45.9, ,20.8, ,30.1, ,85, ,43, ,67, ,20.6, ,3.5, ,84.3, ,35.3, 
246,1/17/2022,17,0.06, ,0, ,256, ,4.0, ,55.1, ,21.9, ,35.8, ,80, ,27, ,56, ,21.5, ,3.8, ,91.5, ,35.2, 
246,1/18/2022,18,0.06, ,0, ,258, ,4.6, ,53.6, ,26.4, ,36.4, ,82, ,38, ,63, ,25.0, ,4.3, ,102.8, ,35.6, 
246,1/19/2022,19,0.06, ,0, ,270, ,4.2, ,49.5, ,22.8, ,33.2, ,82, ,40, ,65, ,22.7, ,4.2, ,101.3, ,35.8, 
246,1/20/2022,20,0.06, ,0, ,271, ,4.3, ,55.2, ,22.6, ,34.7, ,84, ,33, ,63, ,23.4, ,3.9, ,93.0, ,35.8, 
246,1/21/2022,21,0.06, ,0, ,272, ,4.0, ,41.6, ,21.6, ,31.7, ,88, ,41, ,66, ,21.5, ,6.3, ,150.1, ,35.7, 
246,1/22/2022,22,0.05, ,0, ,282, ,3.6, ,39.4, ,21.0, ,29.3, ,83, ,44, ,66, ,19.4, ,5.7, ,136.9, ,35.3, 
246,1/23/2022,23,0.06, ,0, ,286, ,3.5, ,46.9, ,18.4, ,29.2, ,83, ,35, ,63, ,18.3, ,4.3, ,103.4, ,35.0, 
246,1/24/2022,24,0.06, ,0, ,294, ,3.6, ,52.9, ,21.3, ,34.0, ,80, ,24, ,54, ,19.2, ,4.6, ,109.3, ,34.9, 
246,1/25/2022,25,0.06, ,0, ,296, ,3.3, ,43.3, ,19.1, ,29.6, ,79, ,35, ,59, ,17.0, ,5.1, ,121.5, ,34.9, 
246,1/26/2022,26,0.06, ,0, ,302, ,2.8, ,46.2, ,14.1, ,27.0, ,81, ,28, ,56, ,13.5, ,4.2, ,100.2, ,34.6, 
246,1/27/2022,27,0.06, ,0, ,302, ,3.1, ,45.4, ,14.7, ,26.8, ,84, ,34, ,63, ,15.8, ,4.0, ,95.3, ,34.4, 
246,1/28/2022,28,0.05, ,0, ,285, ,3.1, ,42.9, ,14.4, ,26.8, ,83, ,36, ,62, ,15.6, ,3.9, ,94.5, ,34.2, 
246,1/29/2022,29,0.06, ,0, ,301, ,2.9, ,47.0, ,15.4, ,28.2, ,80, ,28, ,55, ,14.1, ,4.3, ,102.3, ,34.0, 
246,1/30/2022,30,0.07, ,0, ,316, ,2.7, ,53.8, ,16.0, ,33.7, ,67, ,22, ,42, ,13.1, ,4.9, ,116.6, ,34.0, 
246,1/31/2022,31,0.10, ,0, ,286, ,3.0, ,54.8, ,20.6, ,41.3, ,70, ,17, ,34, ,14.9, ,5.6, ,135.3, ,34.2, 
