88,1/1/2022,1,0.05, ,0, ,257, ,6.7, ,49.1, ,31.5, ,39.5, ,100, ,61, ,81, ,34.2, ,3.9, ,92.4, ,46.0, 
88,1/2/2022,2,0.06, ,0, ,268, ,5.7, ,59.6, ,29.7, ,40.5, ,98, ,27, ,66, ,30.3, ,3.3, ,78.6, ,45.1, 
88,1/3/2022,3,0.06, ,0, ,261, ,5.9, ,57.1, ,30.0, ,40.5, ,94, ,33, ,69, ,31.0, ,3.9, ,93.3, ,44.8, 
88,1/4/2022,4,0.06, ,0, ,257, ,7.4, ,57.1, ,31.3, ,42.3, ,96, ,55, ,81, ,36.8, ,4.4, ,104.4, ,45.1, 
88,1/5/2022,5,0.06, ,0, ,228, ,8.8, ,59.4, ,38.1, ,46.9, ,97, ,53, ,81, ,41.3, ,4.5, ,107.5, ,46.9, 
88,1/6/2022,6,0.06, ,0, ,263, ,8.7, ,62.0, ,34.9, ,46.6, ,95, ,53, ,81, ,41.0, ,4.1, ,99.1, ,47.7, 
88,1/7/2022,7,0.04, ,0, ,205, ,8.6, ,54.5, ,33.5, ,43.8, ,96, ,67, ,88, ,40.6, ,4.4, ,105.7, ,47.8, 
88,1/8/2022,8,0.06, ,0, ,245, ,8.8, ,55.3, ,35.7, ,45.3, ,100, ,60, ,86, ,41.3, ,5.0, ,119.8, ,49.5, 
88,1/9/2022,9,0.09, ,0, ,274, ,5.7, ,68.2, ,29.1, ,46.9, ,95, ,21, ,52, ,30.3, ,4.7, ,112.9, ,47.9, 
88,1/10/2022,10,0.06, ,0, ,193, ,5.5, ,61.5, ,32.8, ,45.3, ,90, ,25, ,54, ,29.4, ,3.9, ,94.2, ,47.5, 
88,1/11/2022,11,0.09, ,0, ,285, ,5.6, ,66.7, ,29.7, ,43.3, ,84, ,22, ,59, ,30.0, ,6.0, ,143.8, ,46.6, 
88,1/12/2022,12,0.07, ,0, ,222, ,5.6, ,69.6, ,30.6, ,48.4, ,81, ,15, ,48, ,29.6, ,3.6, ,87.4, ,46.7, 
88,1/13/2022,13,0.07, ,0, ,172, ,6.0, ,69.4, ,41.3, ,52.3, ,65, ,18, ,45, ,31.5, ,4.3, ,102.6, ,48.3, 
88,1/14/2022,14,0.08, ,0, ,273, ,6.8, ,68.8, ,33.9, ,49.5, ,85, ,27, ,57, ,34.8, ,5.5, ,131.2, ,48.9, 
88,1/15/2022,15,0.04, ,0.03, ,94, ,7.3, ,58.1, ,39.2, ,50.2, ,75, ,42, ,59, ,36.4, ,4.4, ,104.5, ,49.0, 
88,1/16/2022,16,0.08, ,0, ,245, ,7.8, ,67.5, ,44.6, ,52.6, ,85, ,31, ,57, ,38.0, ,4.0, ,96.5, ,50.3, 
88,1/17/2022,17,0.06, ,0.09, ,201, ,9.1, ,63.8, ,42.9, ,52.2, ,99, ,39, ,68, ,42.0, ,3.6, ,87.2, ,--,S
88,1/18/2022,18,0.07, ,0, ,278, ,10.0, ,60.3, ,38.3, ,49.7, ,100, ,54, ,82, ,44.4, ,4.2, ,100.0, ,--,S
88,1/19/2022,19,0.07, ,0, ,284, ,8.2, ,61.2, ,34.5, ,45.5, ,99, ,53, ,79, ,39.4, ,5.2, ,124.2, ,51.2, 
88,1/20/2022,20,0.08, ,0, ,303, ,6.4, ,73.0, ,32.5, ,47.8, ,99, ,18, ,57, ,33.1, ,4.3, ,102.7, ,50.7, 
88,1/21/2022,21,0.05, ,0, ,217, ,7.8, ,58.0, ,34.6, ,44.5, ,93, ,58, ,78, ,38.2, ,5.4, ,130.1, ,50.0, 
88,1/22/2022,22,0.08, ,0, ,311, ,6.1, ,62.0, ,30.0, ,43.7, ,95, ,29, ,63, ,32.1, ,5.0, ,119.9, ,49.0, 
88,1/23/2022,23,0.10, ,0, ,313, ,4.5, ,66.1, ,29.9, ,45.2, ,80, ,17, ,44, ,24.5, ,4.8, ,114.6, ,48.7, 
88,1/24/2022,24,0.11, ,0, ,319, ,4.2, ,67.8, ,29.5, ,45.2, ,64, ,15, ,41, ,22.8, ,5.6, ,134.0, ,48.3, 
88,1/25/2022,25,0.09, ,0, ,318, ,5.1, ,62.6, ,29.2, ,43.5, ,80, ,28, ,53, ,27.5, ,5.3, ,127.7, ,48.1, 
88,1/26/2022,26,0.10, ,0, ,327, ,4.0, ,67.2, ,30.2, ,45.8, ,75, ,14, ,38, ,21.5, ,4.8, ,115.4, ,48.2, 
88,1/27/2022,27,0.09, ,0, ,327, ,5.0, ,66.0, ,27.3, ,44.5, ,74, ,26, ,50, ,27.2, ,4.9, ,117.4, ,48.2, 
88,1/28/2022,28,0.13, ,0, ,323, ,2.7, ,66.9, ,31.3, ,48.3, ,57, ,8, ,24, ,13.1, ,5.9, ,140.9, ,48.3, 
88,1/29/2022,29,0.07, ,0, ,173, ,3.4, ,58.6, ,28.7, ,43.2, ,53, ,16, ,35, ,17.7, ,4.7, ,112.9, ,47.4, 
88,1/30/2022,30,0.11, ,0, ,347, ,3.3, ,67.9, ,26.7, ,43.8, ,57, ,12, ,34, ,17.3, ,5.7, ,138.0, ,46.7, 
88,1/31/2022,31,0.08, ,0, ,217, ,4.8, ,62.4, ,31.6, ,43.8, ,70, ,25, ,49, ,25.9, ,5.5, ,133.0, ,46.8, 
