217,1/1/2022,1,0.11, ,0, ,309, ,4.7, ,57.4, ,43.5, ,50.8, ,61, ,26, ,37, ,25.4, ,7.1,Y,169.5,Y,53.3, 
217,1/2/2022,2,0.10, ,0, ,309, ,3.5, ,62.3, ,42.9, ,51.6, ,52, ,18, ,27, ,18.9, ,4.9, ,118.1, ,52.8, 
217,1/3/2022,3,0.08, ,0, ,310, ,5.5, ,63.8, ,40.0, ,50.3, ,87, ,20, ,44, ,29.2, ,3.0, ,73.1, ,52.8, 
217,1/4/2022,4,0.07, ,0, ,298, ,7.5, ,65.2, ,36.8, ,49.5, ,84, ,35, ,62, ,37.0, ,2.7, ,65.4, ,53.3, 
217,1/5/2022,5,0.09, ,0, ,293, ,9.0, ,74.7, ,43.3, ,58.1, ,84, ,33, ,54, ,41.7, ,3.0, ,72.6, ,54.2, 
217,1/6/2022,6,0.09, ,0, ,301, ,9.0, ,73.8, ,47.1, ,59.1, ,87, ,37, ,52, ,41.8, ,2.9, ,70.0, ,55.7, 
217,1/7/2022,7,0.04, ,0, ,183, ,10.8, ,60.6, ,40.8, ,50.3, ,99, ,72, ,87, ,46.6, ,2.6, ,62.9, ,56.6, 
217,1/8/2022,8,0.07, ,0, ,289, ,10.7, ,63.3, ,43.7, ,53.0, ,99, ,56, ,78, ,46.4, ,2.9, ,68.7, ,56.7, 
217,1/9/2022,9,0.14, ,0, ,314, ,4.9, ,70.4, ,42.8, ,61.5, ,99, ,18, ,26, ,26.6, ,7.0,Y,167.1,Y,57.1, 
217,1/10/2022,10,0.16, ,0, ,225, ,3.8, ,67.7, ,58.9, ,62.5, ,22, ,19, ,20, ,20.7, ,7.8,Y,187.2,Y,57.5, 
217,1/11/2022,11,0.15, ,0.01, ,326, ,3.3, ,73.3, ,57.5, ,64.4, ,21, ,12, ,16, ,17.2, ,7.8,Y,186.3,Y,57.8, 
217,1/12/2022,12,0.13, ,0, ,221, ,4.4, ,75.8, ,52.0, ,65.8, ,51, ,15, ,20, ,24.0, ,4.5, ,108.8, ,58.1, 
217,1/13/2022,13,0.06, ,0, ,101, ,7.3, ,68.6, ,54.7, ,62.2, ,62, ,22, ,38, ,36.6, ,2.5, ,59.9, ,58.1, 
217,1/14/2022,14,0.17, ,0, ,291, ,5.4, ,75.3, ,46.7, ,64.2, ,60, ,15, ,26, ,28.9, ,7.1, ,171.5, ,57.9, 
217,1/15/2022,15,0.13, ,0.02, ,97, ,5.1, ,69.2, ,56.0, ,64.9, ,52, ,17, ,24, ,27.7, ,8.1, ,193.5, ,58.5, 
217,1/16/2022,16,0.10, ,0, ,220, ,6.5, ,74.2, ,53.5, ,63.6, ,63, ,18, ,32, ,33.4, ,3.9, ,94.2, ,58.6, 
217,1/17/2022,17,0.03, ,0.40, ,120, ,12.2, ,62.0, ,51.4, ,56.8, ,97, ,47, ,77, ,49.8, ,2.8, ,67.9, ,59.2, 
217,1/18/2022,18,0.06, ,0.00, ,274, ,13.6, ,64.8, ,49.3, ,55.9, ,100, ,68, ,89, ,52.7, ,2.5, ,61.1, ,59.1, 
217,1/19/2022,19,0.05, ,0.02, ,251, ,11.9, ,62.2, ,44.3, ,51.8, ,100, ,72, ,90, ,49.1, ,2.5, ,60.2, ,59.1, 
217,1/20/2022,20,0.14, ,0.01, ,335, ,6.9, ,75.0, ,48.8, ,62.8, ,66, ,19, ,35, ,34.9, ,6.9, ,165.0, ,58.6, 
217,1/21/2022,21,0.13, ,0, ,329, ,5.7, ,74.2, ,45.0, ,59.8, ,66, ,13, ,32, ,30.1, ,4.9, ,118.6, ,58.5, 
217,1/22/2022,22,0.15, ,0, ,343, ,3.6, ,68.6, ,53.8, ,61.5, ,29, ,15, ,19, ,19.3, ,7.0, ,169.1, ,58.7, 
217,1/23/2022,23,0.14, ,0, ,344, ,4.2, ,73.7, ,49.0, ,61.5, ,46, ,14, ,22, ,22.7, ,5.5, ,131.5, ,58.7, 
217,1/24/2022,24,0.11, ,0, ,347, ,6.0, ,74.6, ,46.7, ,58.5, ,73, ,19, ,36, ,31.6, ,3.1, ,74.9, ,58.8, 
217,1/25/2022,25,0.09, ,0, ,344, ,7.8, ,69.0, ,40.3, ,54.6, ,88, ,15, ,54, ,38.1, ,3.2, ,77.4, ,59.0, 
217,1/26/2022,26,0.15, ,0, ,337, ,3.1, ,67.9, ,53.0, ,61.0, ,21, ,14, ,17, ,15.9, ,6.0, ,143.5, ,59.1, 
217,1/27/2022,27,0.14, ,0, ,364,R,2.7, ,72.1, ,50.8, ,62.2, ,23, ,9, ,14, ,12.4, ,5.6, ,134.1, ,59.0, 
217,1/28/2022,28,0.19, ,0, ,297, ,1.9, ,67.0, ,57.4, ,62.3, ,13, ,8, ,10, ,5.2, ,9.8,Y,234.6,Y,59.3, 
217,1/29/2022,29,0.12, ,0, ,151, ,2.4, ,65.7, ,48.3, ,59.5, ,32, ,10, ,14, ,10.3, ,5.4, ,129.0, ,59.1, 
217,1/30/2022,30,0.11, ,0, ,374,R,5.0, ,76.1, ,43.2, ,55.9, ,63, ,11, ,33, ,27.1, ,3.5, ,83.7, ,58.1, 
217,1/31/2022,31,0.06, ,0, ,230, ,8.4, ,63.7, ,41.3, ,51.4, ,92, ,39, ,65, ,40.0, ,2.6, ,62.2, ,57.9, 
