181,1/1/2022,1,0.08, ,0, ,315, ,5.5, ,62.0, ,33.6, ,51.4, ,68, ,18, ,42, ,29.4, ,3.5, ,82.9, ,56.8, 
181,1/2/2022,2,0.06, ,0, ,315, ,4.5, ,60.3, ,29.2, ,43.0, ,76, ,21, ,48, ,24.5, ,1.4, ,34.1, ,54.2, 
181,1/3/2022,3,0.07, ,0, ,318, ,5.1, ,62.5, ,29.1, ,43.5, ,77, ,23, ,53, ,27.7, ,1.6, ,38.2, ,52.5, 
181,1/4/2022,4,0.07, ,0, ,303, ,5.8, ,62.7, ,28.9, ,43.9, ,85, ,35, ,59, ,30.7, ,1.6, ,39.1, ,51.7, 
181,1/5/2022,5,0.07, ,0, ,305, ,6.8, ,67.3, ,32.7, ,48.0, ,86, ,31, ,60, ,34.8, ,1.4, ,33.0, ,52.2, 
181,1/6/2022,6,0.07, ,0, ,290, ,8.4, ,73.3, ,35.3, ,50.7, ,84, ,31, ,67, ,40.1, ,1.1, ,26.6, ,52.9, 
181,1/7/2022,7,0.07, ,0, ,291, ,9.1, ,71.5, ,37.0, ,50.8, ,87, ,42, ,72, ,42.0, ,1.3, ,30.7, ,53.4, 
181,1/8/2022,8,0.06, ,0, ,240, ,9.7, ,69.3, ,40.2, ,51.7, ,95, ,47, ,75, ,43.8, ,1.4, ,34.6, ,53.9, 
181,1/9/2022,9,0.07, ,0, ,287, ,8.4, ,71.5, ,37.9, ,53.7, ,89, ,33, ,60, ,40.0, ,1.7, ,41.1, ,54.0, 
181,1/10/2022,10,0.05, ,0, ,200, ,8.6, ,70.7, ,41.5, ,53.5, ,78, ,41, ,62, ,40.7, ,2.3, ,54.8, ,54.1, 
181,1/11/2022,11,0.06,R,0, ,250, ,7.8, ,72.8, ,40.4, ,53.5, ,77, ,30, ,56, ,38.0, ,1.6, ,38.1, ,54.1, 
181,1/12/2022,12,0.05, ,0, ,218, ,8.4, ,69.9, ,37.9, ,50.6, ,85, ,40, ,67, ,39.9, ,1.2, ,29.6, ,53.8, 
181,1/13/2022,13,0.05, ,0, ,213, ,9.2, ,67.2, ,35.9, ,52.9, ,88, ,41, ,67, ,42.3, ,1.3, ,30.9, ,53.8, 
181,1/14/2022,14,0.07, ,0, ,248, ,10.5, ,74.4, ,49.7, ,59.1, ,86, ,36, ,61, ,45.8, ,2.1, ,51.1, ,55.4, 
181,1/15/2022,15,0.05,R,0, ,185, ,9.4, ,71.5, ,45.8, ,57.3, ,76, ,34, ,59, ,43.0, ,1.3, ,30.6, ,56.1, 
181,1/16/2022,16,0.06,R,0, ,240, ,8.4, ,71.7, ,45.2, ,56.9, ,71, ,34, ,53, ,39.9, ,1.1, ,27.2, ,56.2, 
181,1/17/2022,17,0.07, ,0, ,280, ,9.4, ,73.6, ,42.7, ,57.1, ,87, ,30, ,59, ,43.0, ,1.3, ,30.3, ,56.4, 
181,1/18/2022,18,0.07, ,0, ,275, ,12.0, ,78.0, ,48.6, ,60.5, ,87, ,43, ,67, ,49.3, ,1.7, ,39.9, ,57.3, 
181,1/19/2022,19,0.07,R,0, ,272, ,10.9, ,77.4, ,45.4, ,58.3, ,86, ,33, ,66, ,46.9, ,1.5, ,36.3, ,57.7, 
181,1/20/2022,20,0.09, ,0, ,299, ,8.4, ,74.0, ,41.6, ,56.5, ,81, ,26, ,54, ,40.1, ,2.3, ,55.5, ,57.1, 
181,1/21/2022,21,0.07, ,0, ,264, ,8.0, ,69.9, ,35.1, ,54.6, ,88, ,34, ,55, ,38.6, ,2.5, ,60.5, ,56.1, 
181,1/22/2022,22,0.10, ,0, ,214, ,7.8, ,67.8, ,47.0, ,60.3, ,77, ,31, ,44, ,38.2, ,5.0, ,120.0, ,57.0, 
181,1/23/2022,23,0.09, ,0, ,315, ,8.1, ,74.9, ,42.7, ,56.4, ,80, ,25, ,52, ,39.0, ,2.0, ,47.0, ,56.9, 
181,1/24/2022,24,0.08, ,0, ,310, ,8.0, ,77.7, ,35.9, ,53.4, ,83, ,31, ,57, ,38.6, ,1.6, ,39.2, ,56.3, 
181,1/25/2022,25,0.07, ,0, ,298, ,8.5, ,71.6, ,39.0, ,52.1, ,85, ,38, ,64, ,40.4, ,1.7, ,41.0, ,56.0, 
181,1/26/2022,26,0.08, ,0, ,342, ,6.4, ,72.1, ,35.4, ,51.4, ,77, ,25, ,50, ,33.2, ,1.4, ,34.8, ,55.4, 
181,1/27/2022,27,0.09, ,0, ,351, ,6.3, ,69.7, ,34.2, ,50.5, ,76, ,25, ,50, ,32.7, ,2.0, ,47.6, ,54.8, 
181,1/28/2022,28,0.08, ,0, ,299, ,7.2, ,68.2, ,36.2, ,50.6, ,79, ,27, ,57, ,36.0, ,2.0, ,48.8, ,54.5, 
181,1/29/2022,29,0.05, ,0, ,205, ,7.4, ,68.4, ,36.8, ,52.0, ,71, ,45, ,56, ,36.8, ,1.6, ,39.3, ,54.0, 
181,1/30/2022,30,0.09,R,0, ,336, ,7.0, ,79.5, ,35.5, ,52.6, ,78, ,25, ,51, ,35.3, ,1.6, ,39.3, ,54.2, 
181,1/31/2022,31,0.06, ,0, ,273, ,8.4, ,70.4, ,33.6, ,50.9, ,87, ,38, ,66, ,40.2, ,1.4, ,32.6, ,54.2, 
