239,1/1/2022,1,--,N,0.02, ,294, ,7.3, ,59.7, ,36.4, ,47.0, ,96, ,38, ,66, ,36.3, ,3.5, ,83.1, ,50.7, 
239,1/2/2022,2,--,N,0.01,H,302, ,4.4, ,65.0, ,32.9, ,45.1, ,65, ,19, ,43, ,24.2, ,3.2, ,77.7, ,48.1, 
239,1/3/2022,3,--,N,0.02,H,304, ,5.3, ,70.2, ,34.3, ,48.4, ,74, ,19, ,46, ,28.5, ,3.3, ,79.0, ,47.7, 
239,1/4/2022,4,--,N,0.01, ,293, ,6.5, ,66.5, ,37.0, ,49.9, ,78, ,26, ,53, ,33.7, ,3.2, ,77.2, ,48.4, 
239,1/5/2022,5,--,N,0.01, ,295, ,7.1, ,76.5, ,42.3, ,56.6, ,70, ,25, ,46, ,35.8, ,3.1, ,75.4, ,49.9, 
239,1/6/2022,6,--,N,0.01, ,297, ,7.9, ,79.7,Y,46.3, ,60.3, ,62, ,23, ,44, ,38.4, ,3.2, ,76.5, ,52.3, 
239,1/7/2022,7,--,N,0.00, ,298, ,10.2, ,71.8, ,46.0, ,57.4, ,98, ,34, ,63, ,45.0, ,3.5, ,84.1, ,53.2, 
239,1/8/2022,8,--,N,0.01, ,237, ,10.8, ,65.4, ,44.3, ,53.6, ,96, ,54, ,77, ,46.7, ,3.2, ,75.8, ,54.3, 
239,1/9/2022,9,--,N,0, ,310, ,6.7, ,81.2, ,40.2, ,57.6, ,89, ,19, ,41, ,34.2, ,3.8, ,91.9, ,52.9, 
239,1/10/2022,10,--,N,0, ,195, ,6.1, ,74.3, ,43.5, ,56.5, ,54, ,21, ,39, ,31.9, ,3.2, ,75.9, ,51.8, 
239,1/11/2022,11,--,N,0, ,319, ,6.9, ,86.5,Y,43.5, ,62.0,Y,55, ,18, ,36,Y,35.1,Y,3.5, ,82.8, ,53.2, 
239,1/12/2022,12,--,N,0, ,224, ,5.8, ,--,S,46.2, ,61.6, ,49, ,14, ,31, ,30.8, ,3.0, ,71.2, ,52.6, 
239,1/13/2022,13,--,N,0, ,164, ,5.8, ,73.2, ,50.1, ,62.2, ,43, ,19, ,30, ,30.7, ,2.7, ,65.7, ,53.8, 
239,1/14/2022,14,--,N,0, ,279, ,6.3, ,79.5, ,50.1, ,62.9,Y,48, ,16, ,32,Y,32.9,Y,3.1, ,74.5, ,56.2, 
239,1/15/2022,15,--,N,0, ,108, ,6.6, ,73.1, ,50.0, ,60.6, ,46, ,26, ,36, ,33.9, ,2.8, ,66.1, ,54.5, 
239,1/16/2022,16,--,N,0, ,217, ,8.1, ,76.4, ,49.1, ,62.2,Y,68, ,21, ,42,Y,39.0,Y,3.3, ,78.7, ,55.8, 
239,1/17/2022,17,--,N,0, ,208, ,13.5,Y,69.3, ,52.1,Y,58.6, ,96, ,65, ,80,Y,52.5,Y,3.6, ,85.4, ,56.8, 
239,1/18/2022,18,--,N,0.07, ,120, ,14.0,Y,62.6, ,54.2,Y,56.8, ,100, ,68, ,89,Y,53.5,Y,2.8, ,68.0, ,57.0, 
239,1/19/2022,19,--,N,0, ,302, ,11.9, ,65.4, ,45.6, ,55.1, ,99, ,54, ,80, ,49.1, ,3.0, ,71.5, ,57.2, 
239,1/20/2022,20,--,N,0, ,332, ,7.5, ,74.7, ,40.4, ,55.3, ,90, ,20, ,50, ,37.0, ,3.4, ,80.8, ,55.4, 
239,1/21/2022,21,--,N,0, ,325, ,5.5, ,71.0, ,42.0, ,56.6, ,61, ,16, ,35, ,29.6, ,5.3, ,128.3, ,54.7, 
239,1/22/2022,22,--,N,0, ,332, ,4.5, ,68.1, ,47.6, ,58.5, ,41, ,20, ,27, ,24.6, ,6.8,Y,164.1,Y,55.6, 
239,1/23/2022,23,--,N,0, ,335, ,5.4, ,72.1, ,41.3, ,56.7, ,53, ,20, ,34, ,28.7, ,4.4, ,106.1, ,55.3, 
239,1/24/2022,24,--,N,0, ,342, ,5.7, ,72.2, ,39.7, ,54.2, ,66, ,19, ,40, ,30.2, ,3.7, ,88.8, ,54.8, 
239,1/25/2022,25,--,N,0, ,328, ,6.1, ,73.2, ,41.1, ,53.1, ,66, ,18, ,44, ,31.8, ,3.5, ,84.8, ,54.2, 
239,1/26/2022,26,--,N,0, ,348, ,4.5, ,72.1, ,40.1, ,52.9, ,59, ,15, ,33, ,24.6, ,3.8, ,91.3, ,53.5, 
239,1/27/2022,27,--,N,0, ,361, ,3.9, ,72.7, ,36.3, ,52.7, ,50, ,12, ,29, ,21.1, ,3.8, ,92.0, ,52.8, 
239,1/28/2022,28,--,N,0, ,323, ,3.6, ,--,S,39.5, ,54.2, ,36, ,14, ,25, ,19.4, ,3.8, ,91.0, ,52.5, 
239,1/29/2022,29,--,N,0, ,124, ,5.0, ,68.1, ,41.3, ,53.7, ,48, ,20, ,35, ,26.9, ,3.0, ,72.7, ,51.4, 
239,1/30/2022,30,--,N,0, ,367, ,6.0, ,92.8,Y,40.5, ,57.1, ,60, ,15, ,38, ,31.7, ,3.7, ,89.8, ,52.6, 
239,1/31/2022,31,--,N,0, ,225, ,6.8, ,70.6, ,39.3, ,54.3, ,71, ,21, ,47, ,34.7, ,2.8, ,66.6, ,52.0, 
