258,1/1/2022,1,0.04, ,0, ,205, ,8.3, ,54.9, ,36.8, ,44.4, ,100, ,56, ,84, ,39.8, ,2.3, ,54.4, ,49.9, 
258,1/2/2022,2,0.05, ,0, ,228, ,7.4, ,59.4, ,33.1, ,43.8, ,96, ,47, ,76, ,36.7, ,3.0, ,72.9, ,48.6, 
258,1/3/2022,3,0.05, ,0, ,214, ,7.6, ,58.9, ,35.7, ,44.7, ,93, ,48, ,76, ,37.5, ,3.5, ,83.6, ,48.1, 
258,1/4/2022,4,0.05, ,0, ,213, ,8.0, ,60.3, ,34.6, ,45.4, ,94, ,51, ,78, ,38.8, ,3.2, ,78.0, ,48.3, 
258,1/5/2022,5,0.03, ,0, ,158, ,9.9, ,59.8, ,39.7, ,49.7, ,96, ,63, ,81, ,44.2, ,2.5, ,59.6, ,49.6, 
258,1/6/2022,6,0.05, ,0, ,220, ,10.0, ,62.3, ,39.6, ,49.4, ,97, ,60, ,83, ,44.4, ,2.6, ,62.7, ,51.4, 
258,1/7/2022,7,0.01, ,0, ,67, ,10.5, ,54.0, ,37.7, ,47.6, ,100, ,86, ,94, ,45.8, ,2.7, ,65.0, ,50.2, 
258,1/8/2022,8,0.01, ,0.01, ,90, ,11.0, ,55.0, ,38.3, ,47.9, ,100, ,82, ,97, ,47.0, ,2.0, ,47.3, ,51.5, 
258,1/9/2022,9,0.05, ,0, ,237, ,8.8, ,60.7, ,34.8, ,45.2, ,99, ,64, ,85, ,41.1, ,2.8, ,66.7, ,49.7, 
258,1/10/2022,10,0.04, ,0, ,188, ,8.2, ,59.3, ,33.1, ,44.0, ,99, ,58, ,83, ,39.3, ,2.3, ,55.6, ,49.0, 
258,1/11/2022,11,0.05, ,0, ,239, ,7.9, ,62.2, ,32.7, ,45.5, ,97, ,49, ,77, ,38.6, ,3.2, ,77.7, ,48.7, 
258,1/12/2022,12,0.05, ,0, ,219, ,9.1, ,65.9, ,36.2, ,48.0, ,99, ,52, ,80, ,42.2, ,2.9, ,70.8, ,49.4, 
258,1/13/2022,13,0.03, ,0, ,136, ,10.0, ,59.7, ,41.0, ,49.0, ,98, ,67, ,85, ,44.6, ,2.6, ,63.3, ,50.3, 
258,1/14/2022,14,0.04, ,0, ,185, ,9.6, ,60.0, ,38.4, ,47.0, ,100, ,66, ,88, ,43.5, ,3.0, ,71.2, ,50.2, 
258,1/15/2022,15,0.01, ,0, ,87, ,9.3, ,52.3, ,35.3, ,44.5, ,100, ,77, ,93, ,42.7, ,2.3, ,54.7, ,49.0, 
258,1/16/2022,16,0.05, ,0.00, ,211, ,10.1, ,62.7, ,42.7, ,49.7, ,100, ,56, ,83, ,44.7, ,2.8, ,67.1, ,50.7, 
258,1/17/2022,17,0.06, ,0, ,222, ,9.5, ,65.4, ,41.8, ,51.9, ,86, ,48, ,72, ,43.3, ,3.6, ,85.2, ,51.5, 
258,1/18/2022,18,0.05, ,0, ,215, ,10.6, ,63.7, ,45.1, ,52.6, ,94, ,60, ,78, ,46.1, ,2.8, ,68.2, ,53.0, 
258,1/19/2022,19,0.05, ,0, ,207, ,10.7, ,63.1, ,39.0, ,51.1, ,100, ,61, ,83, ,46.2, ,2.5, ,59.4, ,53.3, 
258,1/20/2022,20,0.06, ,0, ,233, ,10.6, ,64.3, ,41.6, ,50.7, ,97, ,61, ,84, ,46.1, ,3.2, ,76.8, ,52.9, 
258,1/21/2022,21,0.04, ,0, ,180, ,10.5, ,58.9, ,40.4, ,48.6, ,98, ,74, ,90, ,45.7, ,3.1, ,75.2, ,52.4, 
258,1/22/2022,22,0.06, ,0, ,250, ,8.8, ,64.1, ,38.8, ,49.0, ,97, ,41, ,74, ,41.2, ,3.3, ,78.7, ,52.0, 
258,1/23/2022,23,0.07, ,0, ,265, ,7.6, ,65.7, ,39.7, ,48.9, ,83, ,40, ,65, ,37.5, ,4.0,Y,96.0,Y,51.3, 
258,1/24/2022,24,0.07, ,0, ,261, ,8.2, ,64.0, ,39.3, ,49.2, ,85, ,45, ,68, ,39.3, ,3.8,Y,91.5,Y,51.4, 
258,1/25/2022,25,0.06, ,0, ,258, ,8.7, ,63.0, ,38.3, ,48.8, ,91, ,46, ,74, ,41.0, ,3.3, ,78.0, ,51.6, 
258,1/26/2022,26,0.08, ,0, ,275, ,7.7, ,66.3, ,36.6, ,50.3, ,86, ,35, ,62, ,37.9, ,3.6,Y,87.0,Y,51.6, 
258,1/27/2022,27,0.07, ,0, ,284, ,7.7, ,66.2, ,37.7, ,49.8, ,88, ,35, ,63, ,37.6, ,3.3, ,79.8, ,51.7, 
258,1/28/2022,28,0.07, ,0, ,249, ,7.7, ,66.3, ,40.4, ,50.6, ,80, ,38, ,61, ,37.7, ,3.5,Y,83.2,Y,51.4, 
258,1/29/2022,29,0.05, ,0, ,210, ,7.4, ,60.8, ,37.5, ,47.4, ,84, ,40, ,66, ,36.8, ,2.9, ,69.3, ,51.1, 
258,1/30/2022,30,0.08, ,0, ,317, ,7.4, ,64.8, ,36.2, ,47.8, ,84, ,35, ,65, ,36.8, ,3.5,Y,83.0,Y,50.9, 
258,1/31/2022,31,0.04, ,0, ,178, ,7.9, ,56.7, ,36.8, ,46.8, ,87, ,55, ,73, ,38.4, ,2.8, ,67.4, ,50.5, 
