250,1/1/2022,1,0.06, ,0, ,243, ,6.5, ,53.3, ,32.1, ,40.6, ,99, ,47, ,76, ,33.6, ,5.2, ,124.6, ,46.5, 
250,1/2/2022,2,0.04, ,0, ,209, ,7.1, ,50.0, ,29.2, ,38.3, ,100, ,60, ,90, ,35.6, ,2.8, ,68.3, ,45.3, 
250,1/3/2022,3,0.00, ,0.01, ,56, ,10.6, ,51.6, ,39.6, ,46.0, ,99, ,92, ,100, ,46.0, ,14.4, ,346.8, ,45.5, 
250,1/4/2022,4,0.01, ,0, ,76, ,13.1, ,55.2, ,48.7, ,51.9, ,99, ,92, ,99, ,51.6, ,10.1, ,241.9, ,47.7, 
250,1/5/2022,5,0.01, ,0.00, ,90, ,11.2, ,51.9, ,43.6, ,47.6, ,100, ,99, ,100, ,47.5, ,3.4, ,80.7, ,49.1, 
250,1/6/2022,6,0.00, ,0.01, ,59, ,10.4, ,49.6, ,39.2, ,45.5, ,100, ,99, ,100, ,45.5, ,4.3, ,103.2, ,48.9, 
250,1/7/2022,7,0.05, ,0.00, ,214, ,12.3, ,60.8, ,45.4, ,51.5, ,100, ,72, ,95, ,50.0, ,9.3, ,222.2, ,49.6, 
250,1/8/2022,8,0.06, ,0, ,239, ,10.7, ,59.3, ,42.1, ,50.0, ,99, ,64, ,87, ,46.3, ,6.1, ,146.2, ,50.3, 
250,1/9/2022,9,0.05, ,0, ,245, ,9.7, ,62.2, ,35.5, ,45.8, ,100, ,65, ,93, ,43.8, ,3.9, ,94.0, ,49.5, 
250,1/10/2022,10,0.06, ,0, ,240, ,9.9, ,65.1, ,39.4, ,49.5, ,100, ,49, ,82, ,44.2, ,3.6, ,87.2, ,49.1, 
250,1/11/2022,11,0.05, ,0, ,224, ,10.1, ,62.4, ,37.2, ,48.1, ,100, ,60, ,88, ,44.7, ,2.4, ,57.0, ,49.0, 
250,1/12/2022,12,0.05, ,0, ,245, ,9.5, ,65.6, ,35.6, ,46.5, ,100, ,51, ,88, ,43.2, ,2.7, ,63.7, ,48.6, 
250,1/13/2022,13,0.05, ,0, ,223, ,10.2, ,62.6, ,38.2, ,47.7, ,100, ,64, ,91, ,45.1, ,2.8, ,67.4, ,48.5, 
250,1/14/2022,14,0.11, ,0, ,267, ,9.3, ,68.4, ,38.7, ,52.2, ,100, ,39, ,69, ,42.5, ,8.9, ,213.0, ,48.5, 
250,1/15/2022,15,0.06, ,0, ,228, ,9.6, ,64.5, ,37.0, ,47.9, ,100, ,50, ,84, ,43.5, ,3.5, ,84.0, ,48.7, 
250,1/16/2022,16,0.03, ,0, ,169, ,9.4, ,62.0, ,37.2, ,45.0, ,100, ,62, ,93, ,43.0, ,2.8, ,66.4, ,48.5, 
250,1/17/2022,17,0.05, ,0, ,235, ,8.9, ,63.8, ,34.0, ,45.2, ,100, ,53, ,86, ,41.4, ,2.6, ,62.7, ,48.0, 
250,1/18/2022,18,0.05, ,0, ,61, ,11.3, ,61.1, ,41.9, ,49.7, ,100, ,61, ,93, ,47.8, ,2.7, ,64.4, ,47.9, 
250,1/19/2022,19,0.06, ,0, ,267, ,10.0, ,68.5, ,34.0, ,49.9, ,100, ,56, ,82, ,44.6, ,3.9, ,93.4, ,48.0, 
250,1/20/2022,20,0.06, ,0, ,272, ,10.5, ,65.7, ,36.5, ,49.1, ,100, ,54, ,88, ,45.8, ,2.9, ,69.2, ,48.6, 
250,1/21/2022,21,0.16, ,0, ,270, ,7.3, ,65.3, ,35.3, ,52.8, ,100, ,34, ,53, ,36.3, ,12.6,Y,302.4,Y,48.6, 
250,1/22/2022,22,0.17, ,0, ,293, ,6.5, ,69.5, ,49.6, ,57.2, ,58, ,27, ,41, ,33.5, ,14.0,Y,334.9,Y,48.9, 
250,1/23/2022,23,0.07, ,0, ,292, ,8.3, ,72.4,Y,35.4, ,50.6, ,99, ,33, ,66, ,39.7, ,3.4, ,81.4, ,49.2, 
250,1/24/2022,24,0.06, ,0, ,280, ,9.1, ,64.4, ,33.4, ,45.5, ,100, ,55, ,87, ,42.0, ,2.5, ,60.1, ,48.7, 
250,1/25/2022,25,0.13, ,0, ,308,R,6.7, ,67.3, ,33.7, ,49.6, ,100, ,27, ,55, ,34.2, ,8.9, ,212.7, ,48.2, 
250,1/26/2022,26,0.07, ,0, ,298, ,6.9, ,70.9,Y,31.5, ,46.7, ,99, ,31, ,63, ,34.9, ,3.2, ,76.7, ,48.0, 
250,1/27/2022,27,0.07, ,0, ,310,R,7.9, ,68.1, ,32.1, ,46.4, ,100, ,36, ,74, ,38.4, ,3.2, ,77.5, ,47.5, 
250,1/28/2022,28,0.07, ,0, ,292, ,7.6, ,67.2, ,31.2, ,45.3, ,100, ,37, ,74, ,37.5, ,3.2, ,76.2, ,47.3, 
250,1/29/2022,29,0.07, ,0, ,313, ,7.8, ,68.3, ,29.5, ,45.7, ,100, ,36, ,74, ,38.1, ,2.8, ,67.2, ,47.0, 
250,1/30/2022,30,0.07, ,0, ,306, ,8.6, ,63.4, ,31.1, ,45.1, ,100, ,55, ,84, ,40.5, ,3.1, ,73.6, ,46.9, 
250,1/31/2022,31,0.10, ,0, ,293, ,7.6, ,64.8, ,32.8, ,49.2, ,100, ,29, ,64, ,37.5, ,6.6, ,158.7, ,47.2, 
