206,1/1/2022,1,0.05, ,0, ,257, ,6.9, ,58.2, ,28.8, ,39.6, ,100, ,51, ,83, ,34.9, ,3.8, ,92.2, ,50.7, 
206,1/2/2022,2,0.06, ,0.00, ,262, ,7.3, ,59.9, ,27.9, ,40.8, ,100, ,52, ,85, ,36.5, ,3.2, ,76.8, ,50.2, 
206,1/3/2022,3,0.05, ,0.00, ,200, ,7.8, ,59.9, ,27.9, ,43.4, ,100, ,60, ,81, ,38.2, ,4.0, ,96.4, ,49.9, 
206,1/4/2022,4,0.05, ,0, ,185, ,9.4, ,71.4,Y,38.4, ,49.2, ,100, ,52, ,79, ,43.0, ,3.0, ,73.1, ,50.5, 
206,1/5/2022,5,0.05, ,0.00, ,211, ,11.7, ,69.4,Y,39.7, ,52.4, ,100, ,56, ,87, ,48.8, ,2.5, ,60.2, ,51.1, 
206,1/6/2022,6,0.02, ,0, ,95, ,11.8, ,60.5, ,41.6, ,51.5, ,100, ,73, ,91, ,48.9, ,2.4, ,58.7, ,52.2, 
206,1/7/2022,7,0.02, ,0.02, ,115, ,11.9, ,60.0, ,40.0, ,50.8, ,100, ,72, ,94, ,49.0, ,3.1, ,73.9, ,52.5, 
206,1/8/2022,8,0.02, ,0.01, ,113, ,10.1, ,61.9, ,36.6, ,46.4, ,100, ,72, ,94, ,44.8, ,3.9, ,94.3, ,52.4, 
206,1/9/2022,9,0.06, ,0.01, ,269, ,9.2, ,66.5, ,32.7, ,46.2, ,100, ,51, ,86, ,42.4, ,2.8, ,66.6, ,52.2, 
206,1/10/2022,10,0.06, ,0.00, ,246, ,8.5, ,68.4, ,34.1, ,45.5, ,100, ,45, ,82, ,40.4, ,2.7, ,64.8, ,51.8, 
206,1/11/2022,11,0.06, ,0.00, ,270, ,8.7, ,70.1, ,31.2, ,45.9, ,100, ,48, ,82, ,40.8, ,2.6, ,61.5, ,51.5, 
206,1/12/2022,12,0.06, ,0.00, ,261, ,9.1, ,69.0, ,31.8, ,46.6, ,100, ,48, ,84, ,42.1, ,3.1, ,73.7, ,51.4, 
206,1/13/2022,13,0.03, ,0,R,248, ,10.7, ,61.7, ,38.1, ,50.0, ,100, ,69, ,87, ,46.4, ,2.1, ,51.5, ,51.5, 
206,1/14/2022,14,0.04, ,0.02, ,234, ,9.4, ,54.0, ,35.1, ,43.0, ,100, ,86, ,99, ,42.9, ,3.3, ,80.1, ,51.5, 
206,1/15/2022,15,0.04, ,0.00, ,213, ,9.5, ,58.4, ,36.8, ,44.0, ,100, ,73, ,97, ,43.3, ,2.8, ,66.7, ,51.7, 
206,1/16/2022,16,0.06, ,0, ,241, ,10.7, ,62.3, ,41.2, ,50.1, ,100, ,59, ,86, ,46.2, ,2.8, ,66.0, ,51.9, 
206,1/17/2022,17,0.04, ,0.00, ,176, ,10.1, ,59.1, ,38.4, ,47.8, ,100, ,69, ,89, ,44.8, ,2.4, ,57.9, ,52.1, 
206,1/18/2022,18,0.07, ,0, ,274, ,9.7, ,62.0, ,38.6, ,49.3, ,100, ,55, ,81, ,43.8, ,3.3, ,79.1, ,52.2, 
206,1/19/2022,19,0.07, ,0.00, ,287, ,9.1, ,62.4, ,33.5, ,46.8, ,100, ,55, ,84, ,42.2, ,3.3, ,79.8, ,51.9, 
206,1/20/2022,20,0.06, ,0, ,278, ,9.8, ,64.0, ,33.5, ,48.1, ,99, ,61, ,86, ,44.0, ,2.8, ,67.1, ,51.7, 
206,1/21/2022,21,0.10, ,0.01, ,294, ,7.9, ,65.7, ,35.4, ,47.9, ,100, ,34, ,70, ,38.5, ,7.4, ,176.9, ,51.7, 
206,1/22/2022,22,0.03, ,0.00, ,166, ,9.0, ,57.2, ,30.0, ,43.1, ,100, ,72, ,95, ,41.8, ,3.1, ,74.8, ,51.4, 
206,1/23/2022,23,0.06, ,0.01, ,298, ,8.3, ,64.1, ,30.3, ,44.0, ,100, ,53, ,85, ,39.8, ,2.4, ,57.7, ,51.1, 
206,1/24/2022,24,0.07, ,0.00, ,305, ,8.3, ,64.0, ,31.9, ,45.8, ,100, ,47, ,79, ,39.6, ,2.7, ,65.6, ,50.9, 
206,1/25/2022,25,0.06, ,0.00, ,306, ,8.1, ,61.3, ,31.0, ,44.4, ,100, ,55, ,82, ,39.2, ,2.8, ,66.5, ,50.6, 
206,1/26/2022,26,0.07, ,0, ,310, ,8.7, ,65.0, ,31.8, ,46.8, ,100, ,50, ,80, ,40.9, ,2.5, ,61.2, ,50.6, 
206,1/27/2022,27,0.07, ,0.01, ,322, ,7.8, ,66.3, ,29.4, ,45.4, ,100, ,41, ,75, ,38.1, ,2.5, ,60.2, ,50.5, 
206,1/28/2022,28,0.06, ,0, ,281, ,8.2, ,63.2, ,31.9, ,45.3, ,98, ,52, ,80, ,39.5, ,2.3, ,54.5, ,50.3, 
206,1/29/2022,29,0.06, ,0, ,272, ,7.4, ,63.4, ,30.8, ,44.4, ,98, ,42, ,75, ,36.8, ,3.0, ,72.5, ,50.1, 
206,1/30/2022,30,0.07, ,0.00, ,326, ,7.7, ,63.1, ,30.1, ,44.9, ,98, ,44, ,76, ,37.9, ,2.7, ,65.2, ,49.9, 
206,1/31/2022,31,0.06, ,0, ,232, ,8.3, ,58.4, ,32.9, ,44.9, ,98, ,59, ,82, ,39.7, ,3.5, ,84.5, ,50.0, 
