150,1/1/2022,1,0.06, ,0, ,276, ,9.5, ,63.4, ,43.7, ,52.8, ,84, ,45, ,70, ,43.2, ,1.2, ,29.2, ,55.0, 
150,1/2/2022,2,0.07,R,0, ,312, ,6.9, ,66.9, ,39.4, ,49.9, ,92, ,23, ,57, ,35.2, ,1.3, ,32.3, ,52.6, 
150,1/3/2022,3,0.07,R,0, ,314, ,7.0, ,61.5, ,36.2, ,48.8, ,90, ,33, ,59, ,35.3, ,1.4, ,33.6, ,51.2, 
150,1/4/2022,4,0.07,R,0, ,301, ,9.3, ,60.1, ,37.7, ,49.0, ,97, ,59, ,79, ,42.7, ,1.3, ,31.6, ,50.8, 
150,1/5/2022,5,0.07,R,0.00, ,302, ,9.7, ,68.8, ,39.3, ,51.4, ,98, ,37, ,75, ,43.9, ,1.1, ,26.1, ,51.5, 
150,1/6/2022,6,0.07,R,0, ,304, ,9.6, ,68.8, ,43.0, ,54.0, ,94, ,43, ,68, ,43.6, ,1.1, ,26.0, ,52.3, 
150,1/7/2022,7,0.05,R,0, ,260, ,11.2, ,62.1, ,41.4, ,52.1, ,96, ,72, ,85, ,47.6, ,1.2, ,28.8, ,52.8, 
150,1/8/2022,8,0.05,R,0, ,226, ,11.1, ,62.6, ,44.0, ,53.4, ,96, ,56, ,80, ,47.3, ,1.1, ,25.4, ,54.8, 
150,1/9/2022,9,0.08,R,0.00, ,311, ,9.3, ,75.2, ,40.8, ,54.3, ,98, ,26, ,65, ,42.7, ,1.2, ,29.6, ,53.4, 
150,1/10/2022,10,0.06,R,0, ,190, ,6.8, ,73.2, ,43.4, ,57.5, ,65, ,23, ,42, ,34.6, ,1.0, ,24.9, ,53.1, 
150,1/11/2022,11,0.09,R,0, ,312, ,6.1, ,79.9, ,44.9, ,59.2, ,58, ,13, ,35, ,31.8, ,1.2, ,28.0, ,53.4, 
150,1/12/2022,12,0.08,R,0, ,242, ,5.4, ,77.8, ,45.1, ,59.2, ,56, ,14, ,32, ,29.1, ,1.1, ,26.3, ,53.4, 
150,1/13/2022,13,0.06,R,0, ,152, ,6.2, ,74.6, ,49.5, ,60.8, ,57, ,17, ,34, ,32.4, ,1.0, ,25.2, ,54.4, 
150,1/14/2022,14,0.08,R,0, ,276, ,8.7, ,73.8, ,50.7, ,60.3, ,69, ,25, ,49, ,40.8, ,1.2, ,28.6, ,56.0, 
150,1/15/2022,15,0.03,R,0.04, ,82, ,10.1, ,67.9, ,48.5, ,59.5, ,91, ,28, ,58, ,44.7, ,1.3, ,30.6, ,56.0, 
150,1/16/2022,16,0.05,R,0, ,204, ,10.5, ,71.2, ,53.0, ,61.1, ,87, ,29, ,57, ,45.9, ,1.0, ,24.2, ,57.3, 
150,1/17/2022,17,0.05,R,0.14, ,207, ,12.7, ,66.9, ,51.0, ,58.5, ,96, ,57, ,76, ,50.9, ,1.0, ,24.6, ,58.1, 
150,1/18/2022,18,0.04,R,0.20, ,204, ,14.5, ,63.0, ,53.9, ,57.3, ,100, ,75, ,90, ,54.4, ,1.4, ,32.5, ,58.7, 
150,1/19/2022,19,0.05,R,0, ,216, ,13.4, ,64.5, ,48.4, ,57.1, ,98, ,66, ,84, ,52.3, ,1.5, ,36.8, ,58.9, 
150,1/20/2022,20,0.09,R,0.00, ,335, ,10.3, ,73.7, ,41.5, ,55.7, ,100, ,33, ,68, ,45.2, ,1.4, ,34.6, ,56.8, 
150,1/21/2022,21,0.08,R,0, ,331, ,10.3, ,65.7, ,43.9, ,54.3, ,100, ,39, ,72, ,45.4, ,1.4, ,33.4, ,55.7, 
150,1/22/2022,22,0.09,R,0.00, ,326, ,6.9, ,69.7, ,41.2, ,54.9, ,100, ,23, ,47, ,35.1, ,1.7, ,41.5, ,54.8, 
150,1/23/2022,23,0.10, ,0, ,341, ,6.1, ,71.1, ,42.4, ,56.3, ,60, ,23, ,39, ,31.9, ,2.1, ,49.5, ,54.0, 
150,1/24/2022,24,0.09,R,0, ,348, ,7.9, ,69.9, ,42.0, ,55.0, ,90, ,29, ,53, ,38.4, ,1.2, ,28.3, ,53.8, 
150,1/25/2022,25,0.08,R,0, ,323, ,9.7, ,64.9, ,39.9, ,51.7, ,97, ,53, ,74, ,43.6, ,1.1, ,27.2, ,53.9, 
150,1/26/2022,26,0.08,R,0.00, ,350, ,10.2, ,67.9, ,39.8, ,53.2, ,100, ,31, ,73, ,44.9, ,1.1, ,27.1, ,54.2, 
150,1/27/2022,27,0.09,R,0, ,365, ,7.0, ,69.4, ,39.7, ,53.2, ,97, ,23, ,50, ,35.3, ,1.5, ,36.5, ,53.3, 
150,1/28/2022,28,0.08,R,0, ,304, ,4.9, ,75.9, ,38.2, ,55.2, ,70, ,11, ,33, ,26.5, ,1.1, ,27.4, ,53.0, 
150,1/29/2022,29,0.06,R,0, ,169, ,4.7, ,68.0, ,41.8, ,53.9, ,52, ,16, ,33, ,25.4, ,1.2, ,29.4, ,52.5, 
150,1/30/2022,30,0.09, ,0, ,373, ,8.0, ,70.6, ,40.9, ,53.7, ,97, ,23, ,57, ,38.7, ,1.3, ,32.1, ,52.6, 
150,1/31/2022,31,0.05,R,0.00, ,216, ,10.1, ,64.6, ,38.3, ,51.2, ,96, ,45, ,79, ,44.8, ,1.0, ,24.2, ,52.6, 
