257,1/1/2022,1,0.06, ,0, ,299, ,3.7, ,47.2, ,27.2, ,37.4, ,84, ,29, ,49, ,20.1, ,3.7, ,89.2, ,--,S
257,1/2/2022,2,0.05, ,0, ,295, ,4.1, ,49.1, ,23.0, ,34.2,Y,91, ,24, ,61,Y,22.2,Y,2.5, ,59.2, ,--,S
257,1/3/2022,3,0.05, ,0, ,313,R,4.3, ,51.2, ,22.8, ,35.5,Y,89, ,34, ,62,Y,23.6,Y,2.7, ,64.4, ,--,S
257,1/4/2022,4,0.05, ,0, ,287, ,4.4, ,54.2, ,26.9, ,38.9, ,86, ,24, ,55, ,24.2, ,2.7, ,64.1, ,--,S
257,1/5/2022,5,0.05, ,0, ,294, ,5.3, ,58.6, ,25.9, ,40.2, ,89, ,31, ,62, ,28.4, ,2.6, ,63.5, ,--,S
257,1/6/2022,6,0.06, ,0, ,292, ,6.1, ,64.3, ,29.9, ,43.1, ,92, ,35, ,65, ,32.1, ,2.6, ,62.0, ,--,S
257,1/7/2022,7,0.11, ,0, ,284, ,5.4, ,70.8, ,27.7, ,48.6, ,93, ,14, ,46, ,28.9, ,6.6, ,158.9, ,--,S
257,1/8/2022,8,0.07, ,0, ,302, ,5.1, ,62.5, ,34.7, ,48.3, ,74, ,26, ,44, ,27.6, ,3.8, ,92.0, ,--,S
257,1/9/2022,9,0.07, ,0, ,311, ,4.0, ,61.5, ,30.9, ,44.5, ,69, ,17, ,40, ,21.8, ,3.7, ,89.6, ,--,S
257,1/10/2022,10,0.06, ,0, ,258, ,3.8, ,60.0, ,28.0, ,43.0, ,71, ,19, ,40, ,20.4, ,3.2, ,76.6, ,--,S
257,1/11/2022,11,0.06, ,0, ,313, ,3.9, ,62.2, ,25.2, ,41.6, ,78, ,17, ,44, ,21.1, ,3.0, ,71.5, ,--,S
257,1/12/2022,12,0.06, ,0, ,284, ,4.4, ,65.4, ,26.1, ,43.0, ,81, ,19, ,47, ,24.0, ,2.7, ,63.6, ,--,S
257,1/13/2022,13,0.06, ,0, ,198, ,5.2, ,63.2, ,35.2, ,46.7, ,73, ,25, ,48, ,28.1, ,2.9, ,68.8, ,--,S
257,1/14/2022,14,0.10, ,0, ,304, ,4.5, ,66.3, ,30.4, ,49.3, ,77, ,16, ,37, ,24.4, ,4.4, ,105.1, ,--,S
257,1/15/2022,15,0.04, ,0, ,115, ,4.8, ,55.3, ,35.0, ,45.2, ,70, ,33, ,47, ,26.2, ,2.8, ,68.2, ,--,S
257,1/16/2022,16,0.06, ,0, ,294, ,4.4, ,61.1, ,27.1, ,43.3, ,82, ,20, ,46, ,24.1, ,2.7, ,64.6, ,--,S
257,1/17/2022,17,0.07, ,0.02, ,266, ,6.2, ,65.0, ,36.7, ,50.8, ,86, ,18, ,49, ,32.4, ,2.7, ,65.0, ,--,S
257,1/18/2022,18,0.07, ,0, ,319, ,7.4, ,66.0, ,38.3, ,51.1, ,95, ,23, ,58, ,36.9, ,2.6, ,63.1, ,--,S
257,1/19/2022,19,0.08, ,0, ,325, ,5.7, ,66.0, ,32.2, ,47.2, ,86, ,24, ,51, ,30.3, ,3.4, ,81.6, ,--,S
257,1/20/2022,20,0.09, ,0, ,332, ,4.5, ,66.2, ,36.3, ,49.9, ,65, ,18, ,37, ,24.5, ,3.8, ,90.8, ,--,S
257,1/21/2022,21,0.15, ,0, ,331, ,3.8, ,63.0, ,30.2, ,47.9, ,72, ,14, ,33, ,20.5, ,10.4,Y,249.2,Y,--,S
257,1/22/2022,22,0.16, ,0, ,341,R,2.7, ,63.8, ,42.7, ,54.3, ,27, ,12, ,18, ,12.4, ,11.1,Y,266.5,Y,--,S
257,1/23/2022,23,0.09, ,0, ,345,R,2.9, ,63.4, ,33.2, ,47.8, ,47, ,12, ,26, ,14.5, ,3.6, ,86.5, ,--,S
257,1/24/2022,24,0.08, ,0, ,346,R,3.5, ,67.4, ,27.3, ,45.3, ,64, ,15, ,34, ,18.9, ,2.8, ,66.5, ,--,S
257,1/25/2022,25,0.11, ,0, ,356,R,2.9, ,67.2, ,28.0, ,47.6, ,70, ,6, ,26, ,14.1, ,5.9, ,141.8, ,--,S
257,1/26/2022,26,0.08, ,0, ,360,R,2.5, ,58.4, ,26.6, ,42.8, ,49, ,11, ,26, ,10.8, ,3.0, ,73.1, ,--,S
257,1/27/2022,27,0.08, ,0, ,362,R,2.4, ,62.7, ,20.2,Y,41.7, ,62, ,10, ,27, ,10.3, ,3.6, ,85.6, ,--,S
257,1/28/2022,28,0.08, ,0, ,316, ,2.0, ,61.1, ,24.7, ,40.9, ,47, ,7, ,23, ,5.7, ,3.5, ,85.0, ,--,S
257,1/29/2022,29,0.05, ,0, ,208, ,2.3, ,58.2, ,21.1,Y,37.0,Y,57, ,11, ,31,Y,8.9,Y,2.9, ,68.7, ,--,S
257,1/30/2022,30,0.08, ,0, ,378,R,2.4, ,66.7, ,18.8,Y,40.3, ,62, ,9, ,28, ,9.7, ,2.9, ,70.8, ,--,S
257,1/31/2022,31,0.08, ,0, ,282, ,2.8, ,59.6, ,24.9, ,43.5, ,56, ,12, ,29, ,13.6, ,3.0, ,71.9, ,--,S
