104,1/1/2022,1,0.06, ,0, ,266, ,6.7, ,55.2, ,33.9, ,43.4, ,94, ,41, ,70, ,34.2, ,3.0, ,72.3, ,48.7, 
104,1/2/2022,2,0.06, ,0, ,260, ,7.5, ,57.7, ,32.8, ,43.3, ,96, ,44, ,79, ,37.1, ,3.9, ,94.7, ,47.8, 
104,1/3/2022,3,0.02, ,0.47, ,91, ,10.7, ,51.6, ,43.5, ,47.8, ,99, ,79, ,95, ,46.3, ,1.9, ,45.7, ,49.0, 
104,1/4/2022,4,0.02, ,0.23, ,107, ,12.5, ,58.9, ,45.1, ,51.0, ,100, ,89, ,98, ,50.5, ,1.6, ,39.1, ,51.0, 
104,1/5/2022,5,0.05, ,0.00, ,233, ,11.5, ,60.9, ,41.9, ,49.6, ,100, ,78, ,95, ,48.2, ,2.1, ,49.7, ,51.1, 
104,1/6/2022,6,0.06, ,0.01, ,260, ,12.3, ,62.6, ,45.3, ,52.6, ,100, ,71, ,91, ,50.1, ,2.5, ,59.5, ,51.7, 
104,1/7/2022,7,0.02, ,0.01, ,94, ,11.7, ,52.9, ,43.7, ,49.4, ,100, ,88, ,97, ,48.6, ,1.7, ,40.6, ,52.7, 
104,1/8/2022,8,0.06, ,0.00, ,266, ,10.0, ,61.8, ,40.1, ,48.1, ,100, ,62, ,87, ,44.5, ,2.6, ,62.4, ,51.6, 
104,1/9/2022,9,0.07, ,0.00, ,271, ,8.8, ,67.4, ,38.3, ,49.7, ,99, ,35, ,72, ,41.2, ,3.5, ,84.5, ,50.9, 
104,1/10/2022,10,0.07, ,0, ,274, ,8.7, ,72.0, ,43.5, ,54.5, ,91, ,24, ,60, ,40.9, ,3.3, ,80.2, ,51.5, 
104,1/11/2022,11,0.08, ,0, ,268, ,8.2, ,67.6, ,41.3, ,52.7, ,81, ,33, ,60, ,39.3, ,3.6, ,85.2, ,51.8, 
104,1/12/2022,12,0.08, ,0, ,261, ,8.5, ,73.3, ,42.1, ,54.4, ,81, ,28, ,59, ,40.3, ,3.3, ,79.6, ,52.0, 
104,1/13/2022,13,0.05, ,0, ,188, ,9.4, ,61.2, ,44.3, ,51.4, ,90, ,57, ,72, ,42.9, ,3.1, ,73.7, ,52.4, 
104,1/14/2022,14,0.06, ,0, ,214, ,9.1, ,64.9, ,43.5, ,53.6, ,93, ,43, ,65, ,42.1, ,2.8, ,67.3, ,52.2, 
104,1/15/2022,15,0.08, ,0, ,190, ,8.0, ,73.2, ,45.1, ,56.5, ,73, ,23, ,51, ,38.7, ,3.5, ,83.1, ,52.2, 
104,1/16/2022,16,0.07, ,0, ,192, ,9.9, ,68.6, ,47.8, ,57.4, ,81, ,42, ,62, ,44.4, ,2.7, ,63.6, ,53.7, 
104,1/17/2022,17,0.04, ,0.00, ,147, ,10.9, ,62.9, ,47.2, ,53.2, ,96, ,64, ,79, ,46.8, ,2.4, ,58.5, ,54.4, 
104,1/18/2022,18,0.05, ,0, ,222, ,10.8, ,59.0, ,43.2, ,49.2, ,99, ,74, ,91, ,46.6, ,2.9, ,68.9, ,53.9, 
104,1/19/2022,19,0.06, ,0.00, ,260, ,9.9, ,60.4, ,40.7, ,47.7, ,100, ,61, ,88, ,44.4, ,2.9, ,70.3, ,53.2, 
104,1/20/2022,20,0.08, ,0, ,293, ,10, ,67.2, ,40.7, ,51.6, ,98, ,46, ,77, ,44.6, ,3.1, ,74.9, ,52.8, 
104,1/21/2022,21,0.10, ,0, ,300, ,6.6, ,67.6, ,42.1, ,57.6, ,94, ,23, ,40, ,33.7, ,3.5, ,84.3, ,53.1, 
104,1/22/2022,22,0.10, ,0, ,309, ,6.0, ,66.0, ,42.6, ,55.3, ,73, ,24, ,40, ,31.6, ,2.9, ,70.6, ,53.1, 
104,1/23/2022,23,0.08, ,0, ,312, ,7.3, ,66.9, ,38.2, ,49.9, ,81, ,32, ,60, ,36.6, ,3.7, ,88.7, ,52.4, 
104,1/24/2022,24,0.07, ,0, ,309, ,8.6, ,61.2, ,36.6, ,47.6, ,95, ,54, ,77, ,40.6, ,3.2, ,77.7, ,52.0, 
104,1/25/2022,25,0.07, ,0, ,316, ,8.8, ,62.8, ,37.6, ,47.6, ,97, ,49, ,79, ,41.3, ,3.3, ,78.5, ,51.7, 
104,1/26/2022,26,0.08, ,0, ,395,R,7.7, ,67.1, ,40.6, ,54.0, ,89, ,36, ,54, ,37.8, ,3.0, ,73.0, ,51.9, 
104,1/27/2022,27,0.09, ,0, ,325, ,7.5, ,69.7, ,38.2, ,51.4, ,85, ,30, ,58, ,37.0, ,3.8, ,91.4, ,51.5, 
104,1/28/2022,28,0.10, ,0, ,321, ,5.9, ,71.1, ,41.2, ,53.5, ,68, ,16, ,42, ,31.1, ,4.2, ,100.7, ,51.9, 
104,1/29/2022,29,0.09, ,0, ,302, ,7.1, ,65.3, ,40.1, ,50.0, ,73, ,33, ,57, ,35.6, ,3.6, ,86.1, ,52.0, 
104,1/30/2022,30,0.08, ,0, ,334, ,7.4, ,63.3, ,34.5, ,47.8, ,86, ,33, ,66, ,36.9, ,3.2, ,76.6, ,51.6, 
104,1/31/2022,31,0.04, ,0, ,177, ,9.4, ,55.2, ,37.4, ,46.4, ,95, ,71, ,87, ,42.9, ,2.8, ,66.9, ,51.4, 
