226,1/1/2022,1,0.07, ,0, ,229, ,5.8, ,52.3, ,29.6, ,41.9, ,97, ,45, ,64, ,30.8, ,5.5, ,131.2, ,44.6, 
226,1/2/2022,2,0.04, ,0, ,210, ,7.0, ,53.1, ,28.2, ,39.6, ,99, ,63, ,85, ,35.4, ,2.1, ,50.5, ,43.4, 
226,1/3/2022,3,0.02, ,0.02, ,92, ,9.6, ,52.8, ,34.2, ,45.6, ,99, ,77, ,92, ,43.4, ,8.1,Y,194.9,Y,44.1, 
226,1/4/2022,4,0.02, ,0.00, ,116, ,12.3, ,59.6, ,47.3, ,51.7, ,99, ,82, ,94, ,50.0, ,4.8, ,116.2, ,47.8, 
226,1/5/2022,5,0.04, ,0.01,R,54, ,11.2, ,58.2, ,44.6, ,48.7, ,100, ,78, ,96, ,47.6, ,3.7, ,89.1, ,50.6, 
226,1/6/2022,6,0.00, ,0.01, ,54, ,11.1, ,50.6, ,41.8, ,47.3, ,99, ,99, ,100, ,47.2, ,2.8, ,66.3, ,49.4, 
226,1/7/2022,7,0.02, ,0.01, ,115, ,12.4, ,56.5, ,39.7, ,50.2, ,100, ,99, ,100, ,50.3, ,5.7, ,136.7, ,50.0, 
226,1/8/2022,8,0.04, ,0.00, ,199, ,12.3, ,58.9, ,38.5, ,49.7, ,100, ,99, ,100, ,50.0, ,4.5, ,109.0, ,49.7, 
226,1/9/2022,9,0.04, ,0.00, ,196, ,10.5, ,58.8, ,33.5, ,44.9, ,100, ,99, ,100, ,45.7, ,3.4, ,81.0, ,48.0, 
226,1/10/2022,10,0.06, ,0, ,225, ,10.2, ,63.4, ,37.9, ,50.0, ,100, ,47, ,83, ,45.0, ,3.7, ,88.5, ,48.1, 
226,1/11/2022,11,0.04, ,0, ,199, ,9.0, ,64.0, ,37.2, ,47.6, ,95, ,55, ,80, ,41.7, ,1.9, ,45.5, ,47.8, 
226,1/12/2022,12,0.05, ,0, ,223, ,10.0, ,65.6, ,36.3, ,48.0, ,99, ,58, ,88, ,44.5, ,2.1, ,49.5, ,48.0, 
226,1/13/2022,13,0.04, ,0, ,192, ,10.7, ,64.7, ,39.2, ,49.7, ,99, ,63, ,88, ,46.3, ,2.4, ,56.9, ,48.6, 
226,1/14/2022,14,0.08, ,0, ,219, ,8.9, ,67.4, ,40.0, ,51.2, ,95, ,37, ,69, ,41.6, ,5.1, ,121.7, ,48.3, 
226,1/15/2022,15,0.04, ,0.00, ,172, ,9.5, ,60.5, ,34.3, ,45.6, ,99, ,60, ,91, ,43.2, ,2.1, ,51.0, ,47.3, 
226,1/16/2022,16,0.03, ,0.00, ,173, ,10.5, ,60.0, ,39.5, ,46.8, ,99, ,80, ,96, ,45.8, ,2.9, ,70.1, ,47.9, 
226,1/17/2022,17,0.04, ,0, ,184, ,8.7, ,65.1, ,35.8, ,47.2, ,96, ,49, ,79, ,41.0, ,2.5, ,59.9, ,47.5, 
226,1/18/2022,18,0.05, ,0, ,216, ,9.3, ,63.2, ,34.2, ,47.5, ,98, ,60, ,83, ,42.7, ,2.1, ,50.8, ,47.5, 
226,1/19/2022,19,0.06, ,0.00, ,250, ,9.3, ,65.8, ,34.7, ,48.2, ,99, ,52, ,81, ,42.5, ,3.0, ,71.5, ,47.8, 
226,1/20/2022,20,0.05, ,0, ,243, ,9.7, ,64.5, ,34.7, ,48.0, ,98, ,57, ,85, ,43.8, ,1.9, ,44.5, ,47.9, 
226,1/21/2022,21,0.14, ,0, ,241, ,7.4, ,65.3, ,39.8, ,55.6, ,97, ,32, ,49, ,36.9, ,10.7,Y,255.6,Y,48.2, 
226,1/22/2022,22,0.14, ,0, ,263, ,7.0, ,69.7, ,40.6, ,55.9, ,94, ,29, ,46, ,35.2, ,9.1, ,217.7, ,49.4, 
226,1/23/2022,23,0.06, ,0, ,266, ,8.3, ,69.5, ,33.0, ,48.2, ,98, ,34, ,73, ,39.8, ,1.9, ,46.5, ,48.4, 
226,1/24/2022,24,0.06, ,0.00, ,260, ,8.5, ,69.0, ,32.3, ,45.8, ,99, ,44, ,81, ,40.5, ,1.8, ,44.1, ,48.0, 
226,1/25/2022,25,0.10, ,0.00, ,283, ,7.0, ,68.5, ,33.3, ,50.2, ,98, ,22, ,56, ,35.3, ,5.0, ,119.2, ,47.6, 
226,1/26/2022,26,0.07, ,0, ,267, ,7.8, ,64.2, ,32.8, ,47.4, ,97, ,40, ,70, ,38.1, ,3.3, ,79.9, ,47.2, 
226,1/27/2022,27,0.08, ,0, ,286, ,6.8, ,65.3, ,31.1, ,46.5, ,87, ,33, ,63, ,34.8, ,2.6, ,62.8, ,46.9, 
226,1/28/2022,28,0.06, ,0, ,243, ,7.3, ,68.0, ,32.6, ,45.9, ,93, ,39, ,69, ,36.5, ,2.1, ,51.4, ,46.4, 
226,1/29/2022,29,0.08, ,0, ,289, ,7.1, ,66.9, ,32.7, ,46.9, ,90, ,35, ,65, ,35.8, ,2.7, ,66.0, ,46.4, 
226,1/30/2022,30,0.07, ,0, ,285, ,8.2, ,61.4, ,30.7, ,45.8, ,97, ,52, ,78, ,39.3, ,2.2, ,53.2, ,46.5, 
226,1/31/2022,31,0.09, ,0, ,287, ,8.1, ,64.6, ,36.3, ,51.1, ,96, ,25, ,64, ,39.2, ,5.0, ,120.9, ,47.6, 
