193,1/1/2022,1,0.06, ,0, ,277, ,7.2, ,57.1, ,37.0, ,46.4, ,86, ,45, ,67, ,36.2, ,3.4, ,82.8, ,54.5, 
193,1/2/2022,2,0.06, ,0, ,268, ,8.9, ,57.5, ,34.7, ,47.9, ,91, ,61, ,79, ,41.6, ,3.8, ,90.2, ,53.7, 
193,1/3/2022,3,0.05, ,0, ,195, ,11.1, ,55.5, ,47.4, ,52.2, ,90, ,74, ,83, ,47.3, ,5.2, ,125.6, ,54.2, 
193,1/4/2022,4,0.05, ,0.00, ,221, ,13.3, ,59.7, ,49.5, ,54.1, ,98, ,89, ,93, ,52.2, ,3.0, ,72.7, ,55.0, 
193,1/5/2022,5,0.05, ,0.00, ,243, ,12.9, ,57.5, ,49.0, ,52.3, ,99, ,86, ,96, ,51.2, ,3.4, ,81.3, ,55.8, 
193,1/6/2022,6,0.03, ,0.01, ,174, ,12.8, ,54.9, ,47.2, ,51.2, ,100, ,98, ,100, ,51.1, ,4.6, ,110.2, ,56.1, 
193,1/7/2022,7,0.03, ,0.04, ,139, ,12.5, ,56.9, ,46.1, ,52.4, ,100, ,76, ,94, ,50.6, ,3.5, ,83.2, ,56.3, 
193,1/8/2022,8,0.06, ,0, ,284, ,11.3, ,59.8, ,42.1, ,51.4, ,99, ,76, ,88, ,47.9, ,4.2, ,101.6, ,56.1, 
193,1/9/2022,9,0.07, ,0, ,274, ,10.4, ,63.6, ,43.7, ,51.6, ,92, ,54, ,80, ,45.5, ,3.8, ,90.4, ,55.7, 
193,1/10/2022,10,0.07, ,0, ,280, ,10.9, ,66.3, ,43.2, ,54.0, ,95, ,56, ,77, ,46.9, ,3.4, ,81.1, ,55.7, 
193,1/11/2022,11,0.07, ,0, ,290, ,10.3, ,65.6, ,45.5, ,53.0, ,86, ,56, ,75, ,45.3, ,4.3, ,102.3, ,55.7, 
193,1/12/2022,12,0.07, ,0, ,262, ,10.5, ,66.5, ,45.5, ,54.0, ,90, ,48, ,74, ,45.9, ,3.7, ,89.9, ,55.6, 
193,1/13/2022,13,0.05, ,0, ,183, ,11.5, ,58.7, ,44.6, ,53.3, ,97, ,61, ,83, ,48.3, ,3.5, ,84.6, ,55.9, 
193,1/14/2022,14,0.05, ,0, ,209, ,11.0, ,63.4, ,45.9, ,53.3, ,98, ,61, ,79, ,47.0, ,4.1, ,99.2, ,55.8, 
193,1/15/2022,15,0.06, ,0, ,172, ,10.6, ,64.9, ,50.0, ,56.6, ,83, ,56, ,68, ,46.1, ,4.9, ,117.5, ,55.8, 
193,1/16/2022,16,0.06, ,0, ,199, ,11.3, ,70.0, ,51.8, ,57.8, ,83, ,54, ,69, ,47.9, ,4.3, ,102.4, ,56.2, 
193,1/17/2022,17,0.05, ,0, ,201, ,12.2, ,62.9, ,48.3, ,55.1, ,96, ,72, ,82, ,49.8, ,4.5, ,107.9, ,56.6, 
193,1/18/2022,18,0.04, ,0, ,204, ,12.3, ,55.9, ,48.1, ,52.9, ,95, ,81, ,90, ,50.0, ,4.4, ,105.6, ,56.9, 
193,1/19/2022,19,0.06, ,0, ,280, ,11.7, ,58.0, ,44.4, ,51.1, ,98, ,75, ,91, ,48.7, ,3.9, ,92.7, ,56.9, 
193,1/20/2022,20,0.07, ,0.00, ,304, ,11.8, ,63.2, ,43.5, ,51.2, ,100, ,70, ,92, ,49.0, ,4.0, ,95.5, ,56.9, 
193,1/21/2022,21,0.08, ,0.00, ,317, ,9.6, ,66.0, ,43.4, ,57.0, ,99, ,33, ,61, ,43.5, ,4.1, ,99.0, ,56.8, 
193,1/22/2022,22,0.09, ,0, ,324,R,7.9, ,65.4, ,39.0, ,53.6, ,87, ,33, ,56, ,38.3, ,3.1, ,73.9, ,56.6, 
193,1/23/2022,23,0.08, ,0, ,323, ,8.6, ,62.7, ,35.0, ,48.8, ,92, ,50, ,73, ,40.5, ,3.0, ,71.7, ,56.0, 
193,1/24/2022,24,0.07, ,0, ,320, ,10.0, ,58.5, ,36.1, ,50.6, ,93, ,57, ,80, ,44.6, ,3.9, ,93.7, ,55.6, 
193,1/25/2022,25,0.06, ,0, ,300, ,11.0, ,55.7, ,37.3, ,48.9, ,98, ,78, ,93, ,47.1, ,3.9, ,93.5, ,55.8, 
193,1/26/2022,26,0.07, ,0,R,283, ,12.3, ,59.0, ,41.7, ,52.4, ,98, ,82, ,91, ,50.0, ,4.1, ,98.1, ,55.8, 
193,1/27/2022,27,0.08, ,0.00, ,335, ,10.8, ,63.7, ,40.8, ,50.9, ,99, ,57, ,85, ,46.7, ,3.9, ,94.2, ,55.9, 
193,1/28/2022,28,0.09, ,0, ,338, ,7.9, ,69.2, ,39.7, ,54.1, ,90, ,33, ,55, ,38.4, ,3.1, ,73.4, ,56.0, 
193,1/29/2022,29,0.07, ,0, ,286, ,9.3, ,60.9, ,40.5, ,52.1, ,95, ,45, ,70, ,42.6, ,3.5, ,84.5, ,55.9, 
193,1/30/2022,30,0.08, ,0, ,347,R,10.2, ,59.4, ,37.7, ,49.6, ,96, ,59, ,84, ,45.1, ,4.4, ,106.6, ,55.7, 
193,1/31/2022,31,0.05, ,0.00, ,237, ,11.3, ,57.3, ,40.5, ,49.6, ,99, ,75, ,93, ,47.7, ,4.2, ,99.8, ,55.8, 
