75,1/1/2022,1,0.08, ,0, ,329,R,7.1, ,64.2, ,42.5, ,52.4, ,87, ,27, ,53, ,35.6, ,3.2, ,77.7, ,52.5, 
75,1/2/2022,2,0.08, ,0, ,335,R,5.4, ,65.3, ,39.6, ,50.7, ,72, ,18, ,42, ,28.8, ,2.6, ,63.3, ,51.1, 
75,1/3/2022,3,0.07, ,0, ,330,R,7.2, ,64.1, ,37.4, ,49.6, ,84, ,42, ,60, ,36.2, ,2.7, ,63.7, ,50.1, 
75,1/4/2022,4,0.07, ,0, ,321, ,9.1, ,63.7, ,40.9, ,50.7, ,93, ,45, ,72, ,42.1, ,2.5, ,60.2, ,49.9, 
75,1/5/2022,5,0.07, ,0, ,316, ,9.4, ,68.1, ,42.1, ,53.7, ,90, ,39, ,67, ,42.9, ,2.3, ,54.4, ,50.3, 
75,1/6/2022,6,0.08, ,0, ,323, ,10.2, ,74.2, ,43.9, ,56.1, ,91, ,34, ,67, ,45.1, ,2.2, ,51.8, ,50.8, 
75,1/7/2022,7,0.05, ,0.01, ,249, ,11.0, ,61.8, ,41.6, ,51.8, ,99, ,68, ,84, ,47.0, ,3.6, ,85.9, ,51.4, 
75,1/8/2022,8,0.07, ,0.00, ,315, ,10.9, ,64.5, ,47.1, ,55.0, ,92, ,51, ,74, ,46.7, ,2.7, ,64.6, ,52.5, 
75,1/9/2022,9,0.09, ,0, ,340,R,8.3, ,73.6, ,43.9, ,57.9, ,92, ,24, ,50, ,39.7, ,2.8, ,67.6, ,52.3, 
75,1/10/2022,10,0.13, ,0, ,215, ,4.1, ,78.5, ,54.6, ,67.1, ,30, ,14, ,18, ,22.2, ,4.6, ,111.0, ,52.3, 
75,1/11/2022,11,0.12, ,0, ,353,R,3.7, ,81.1, ,52.7, ,68.4, ,34, ,10, ,16, ,20.1, ,4.3, ,103.4, ,52.4, 
75,1/12/2022,12,0.09, ,0, ,259, ,5.6, ,78.1, ,48.5, ,61.7, ,48, ,16, ,30, ,29.9, ,2.4, ,56.8, ,52.4, 
75,1/13/2022,13,0.05, ,0.02, ,116, ,7.7, ,67.9, ,50.9, ,60.3, ,58, ,25, ,43, ,37.9, ,2.2, ,52.1, ,53.0, 
75,1/14/2022,14,0.10, ,0.01, ,311, ,7.5, ,74.8, ,48.6, ,63.2, ,64, ,14, ,38, ,37.1, ,3.3, ,80.2, ,53.8, 
75,1/15/2022,15,0.06, ,0.01, ,119, ,8.9, ,70.5, ,54.9, ,62.2, ,72, ,14, ,47, ,41.6, ,2.6, ,63.5, ,54.0, 
75,1/16/2022,16,0.08, ,0.01, ,257, ,8.9, ,74.1, ,55.8, ,63.9, ,84, ,25, ,44, ,41.6, ,2.6, ,62.9, ,55.0, 
75,1/17/2022,17,0.04, ,0.03, ,134, ,12.8, ,64.6, ,56.6, ,59.8, ,88, ,60, ,73, ,51.1, ,2.9, ,70.7, ,55.7, 
75,1/18/2022,18,0.05, ,0.00, ,213, ,13.5, ,64.1, ,52.6, ,57.8, ,95, ,69, ,83, ,52.5, ,3.1, ,74.0, ,56.3, 
75,1/19/2022,19,0.07, ,0.00, ,296, ,12.4, ,66.4, ,46.9, ,56.1, ,97, ,56, ,81, ,50.3, ,2.6, ,61.7, ,56.6, 
75,1/20/2022,20,0.10, ,0.00, ,359,R,9.1, ,77.3, ,46.0, ,59.3, ,96, ,29, ,53, ,42.0, ,3.3, ,79.5, ,55.8, 
75,1/21/2022,21,0.12, ,0, ,355,R,7.3, ,69.3, ,46.1, ,59.6, ,62, ,17, ,42, ,36.5, ,4.8, ,114.4, ,55.0, 
75,1/22/2022,22,0.14, ,0, ,367,R,3.7, ,71.1, ,54.8, ,63.8, ,23, ,15, ,18, ,19.7, ,6.1, ,147.1, ,54.3, 
75,1/23/2022,23,0.12, ,0.01, ,371,R,4.6, ,75.7, ,48.2, ,62.8, ,45, ,16, ,24, ,25.2, ,3.9, ,92.7, ,53.5, 
75,1/24/2022,24,0.11, ,0, ,374,R,6.3, ,72.2, ,44.4, ,56.5, ,64, ,21, ,40, ,32.7, ,3.2, ,76.1, ,53.0, 
75,1/25/2022,25,0.09, ,0, ,348, ,9.6, ,67.5, ,41.9, ,52.4, ,93, ,37, ,72, ,43.6, ,2.6, ,62.3, ,52.6, 
75,1/26/2022,26,0.08, ,0.01, ,307, ,9.0, ,69.4, ,41.1, ,53.2, ,98, ,32, ,65, ,41.7, ,2.7, ,64.5, ,52.5, 
75,1/27/2022,27,0.11, ,0, ,396,R,6.6, ,70.5, ,40.8, ,55.2, ,94, ,16, ,45, ,34.0, ,3.4, ,80.9, ,52.3, 
75,1/28/2022,28,0.14, ,0, ,335, ,2.1,Y,74.9, ,47.0, ,64.5, ,27, ,7, ,10,Y,7.4,Y,5.3, ,128.3, ,52.0, 
75,1/29/2022,29,0.06, ,0.00, ,136, ,4.8, ,66.8, ,42.5, ,55.7, ,50, ,20, ,32, ,26.2, ,2.2, ,52.7, ,51.5, 
75,1/30/2022,30,0.11, ,0, ,399,R,6.7, ,70.2, ,41.4, ,55.1, ,77, ,24, ,45, ,34.4, ,2.9, ,68.4, ,51.4, 
75,1/31/2022,31,0.06, ,0, ,221, ,8.8, ,64.4, ,40.4, ,52.1, ,88, ,31, ,66, ,41.1, ,2.4, ,58.3, ,51.4, 
