113,9/1/2022,244,0.25, ,0, ,566, ,13.8, ,98.4, ,51.7, ,71.3, ,86, ,25, ,53, ,53.2, ,4.5, ,108.2, ,75.1, 
113,9/2/2022,245,0.25, ,0, ,564, ,13.0, ,97.7, ,50.8, ,69.6, ,93, ,22, ,53, ,51.6, ,4.9, ,117.9, ,75.2, 
113,9/3/2022,246,0.25, ,0, ,557, ,12.7, ,99.0, ,51.1, ,72.1, ,88, ,20, ,47, ,50.9, ,4.4, ,105.1, ,75.3, 
113,9/4/2022,247,0.27, ,0, ,551, ,11.9, ,109.4,Y,55.0, ,78.3,Y,67, ,15, ,36,Y,49.2,Y,4.7, ,112.6, ,75.6, 
113,9/5/2022,248,0.27,R,0, ,552, ,11.2, ,112.0,Y,60.5,Y,82.6,R,57, ,9, ,--,R,--,I,4.2, ,101.2, ,75.6, 
113,9/6/2022,249,0.27,R,0, ,549, ,13.6, ,111.4,Y,61.6,Y,80.3,Y,79, ,16, ,38,Y,52.7,Y,5.0, ,119.5, ,76.0, 
113,9/7/2022,250,0.28,R,0, ,534, ,13.5, ,101.2, ,60.3,Y,79.0,Y,78, ,10, ,40,Y,52.6,Y,5.6, ,134.1, ,76.6, 
113,9/8/2022,251,0.27, ,0, ,527, ,13.8, ,105.4,Y,59.4,Y,78.7,Y,78, ,20, ,41,Y,53.1,Y,5.5, ,131.3, ,77.1, 
113,9/9/2022,252,0.22, ,0, ,515, ,14.7, ,103.2,Y,56.3, ,73.9, ,88, ,19, ,51, ,54.9, ,4.2, ,99.7, ,77.5, 
113,9/10/2022,253,0.13, ,0, ,336, ,17.7, ,81.9, ,60.3,Y,69.5, ,88, ,50, ,72, ,60.1, ,6.2, ,149.4, ,77.6, 
113,9/11/2022,254,0.22, ,0, ,451, ,17.1, ,94.7, ,62.1,Y,75.7,Y,89, ,32, ,56,Y,59.0,Y,5.8, ,139.9, ,77.2, 
113,9/12/2022,255,0.22, ,0, ,507, ,12.7, ,89.6, ,56.1, ,69.1, ,86, ,23, ,52, ,51.0, ,6.1, ,146.7, ,77.3, 
113,9/13/2022,256,0.21, ,0, ,514, ,13.5, ,80.5, ,55.0, ,65.0, ,91, ,39, ,64, ,52.6, ,8.3,Y,199.1,Y,77.0, 
113,9/14/2022,257,0.20, ,0, ,527, ,12.6, ,79.3, ,47.6, ,63.1, ,90, ,38, ,64, ,50.7, ,7.0, ,168.6, ,76.3, 
113,9/15/2022,258,0.19, ,0, ,509, ,12.7, ,79.3, ,49.4, ,62.6, ,92, ,39, ,66, ,51.0, ,7.3, ,174.9, ,75.6, 
113,9/16/2022,259,0.19, ,0, ,517, ,12.4, ,82.1, ,47.0, ,61.2, ,92, ,34, ,67, ,50.2, ,5.6, ,133.9, ,75.1, 
113,9/17/2022,260,0.18, ,0, ,489, ,11.9, ,76.5, ,45.0, ,59.1, ,94, ,41, ,70, ,49.2, ,6.1, ,146.1, ,74.6, 
113,9/18/2022,261,0.09, ,0.07, ,259, ,14.4, ,71.2, ,53.4, ,61.1, ,95, ,58, ,78, ,54.2, ,8.4,Y,200.6,Y,74.2, 
113,9/19/2022,262,0.11, ,0, ,330, ,15.8, ,75.4, ,57.3, ,64.3, ,95, ,52, ,77, ,56.9, ,6.2, ,147.6, ,73.4, 
113,9/20/2022,263,0.16, ,0, ,435, ,13.5, ,79.4, ,50.7, ,63.6, ,97, ,32, ,67, ,52.5, ,4.4, ,106.7, ,73.0, 
113,9/21/2022,264,0.16, ,0, ,474, ,13.0, ,80.0, ,45.4, ,62.4, ,94, ,35, ,67, ,51.4, ,5.7, ,135.8, ,72.9, 
113,9/22/2022,265,0.20, ,0, ,508, ,12.7, ,85.8, ,49.8, ,65.2, ,93, ,28, ,60, ,51.0, ,5.1, ,121.9, ,72.7, 
113,9/23/2022,266,0.19, ,0, ,509, ,11.8, ,92.0, ,48.4, ,67.7, ,91, ,18, ,51, ,49.0, ,3.6, ,87.0, ,72.8, 
113,9/24/2022,267,0.20, ,0, ,505, ,12.9, ,95.5, ,50.1, ,67.6, ,94, ,19, ,56, ,51.3, ,4.5, ,108.8, ,73.1, 
113,9/25/2022,268,0.16, ,0, ,436, ,14.7, ,83.7, ,55.2, ,64.1, ,95, ,37, ,72, ,54.9, ,4.7, ,113.1, ,73.4, 
113,9/26/2022,269,0.16, ,0, ,439, ,14.7, ,83.5, ,55.5, ,63.1, ,94, ,40, ,75, ,54.9, ,5.2, ,125.7, ,73.7, 
113,9/27/2022,270,0.16, ,0, ,436, ,13.8, ,85.8, ,50.2, ,62.8, ,95, ,33, ,71, ,53.2, ,4.4, ,104.5, ,73.7, 
113,9/28/2022,271,0.19, ,0, ,461, ,12.4, ,87.7, ,47.5, ,64.4, ,97, ,25, ,60, ,50.2, ,4.7, ,112.4, ,73.6, 
113,9/29/2022,272,0.17, ,0, ,474, ,14.1, ,85.3, ,50.0, ,64.5, ,92, ,41, ,68, ,53.7, ,4.5, ,108.0, ,73.3, 
113,9/30/2022,273,0.18, ,0, ,470, ,13.8, ,90.8, ,49.2, ,65.3, ,94, ,32, ,65, ,53.1, ,4.8, ,115.6, ,73.0, 
