181,9/1/2022,244,0.23, ,0, ,525, ,24.6, ,109.8, ,85.2, ,96.2, ,62, ,24, ,42, ,69.5, ,2.5, ,60.0, ,95.6,Y
181,9/2/2022,245,0.23, ,0, ,518, ,28.0, ,107.6, ,84.4, ,95.4, ,74, ,30, ,49, ,73.3, ,3.0, ,71.2, ,96.2,R
181,9/3/2022,246,0.23, ,0, ,519, ,25.0, ,106.4, ,81.1, ,95.1, ,75, ,29, ,44, ,69.9, ,2.7, ,65.8, ,96.1,Y
181,9/4/2022,247,0.20, ,0, ,474, ,21.6, ,111.6, ,85.6,Y,97.7,Y,56, ,22, ,35,Y,65.7,Y,1.7, ,39.9, ,96.9,R
181,9/5/2022,248,0.23, ,0, ,528, ,20.7, ,113.0, ,81.7, ,95.9, ,59, ,16, ,36, ,64.5, ,2.0, ,48.9, ,96.4,R
181,9/6/2022,249,0.24, ,0, ,520, ,18.8, ,112.5, ,77.1, ,95.8, ,71, ,16, ,33, ,61.8, ,2.5, ,60.5, ,95.7,Y
181,9/7/2022,250,0.22, ,0, ,529, ,28.3, ,104.5, ,84.6,Y,93.2, ,77, ,30, ,53, ,73.6, ,2.7, ,65.4, ,96.5,R
181,9/8/2022,251,0.14, ,0, ,308, ,21.7, ,101.6, ,79.3, ,90.2, ,61, ,29, ,45, ,65.8, ,3.2, ,76.3, ,94.1,Y
181,9/9/2022,252,0.06,R,0.67, ,75, ,28.3, ,88.8,Y,74.6, ,79.8,H,97,H,54,H,82, ,73.7, ,3.2, ,77.3, ,89.3, 
181,9/10/2022,253,0.06,R,0.02, ,241, ,29.3, ,84.9,Y,76.3, ,79.8, ,97, ,71, ,85, ,74.7, ,1.7, ,40.7, ,84.9, 
181,9/11/2022,254,0.15, ,0, ,453, ,29.0, ,92.4, ,73.5, ,82.7, ,100, ,53, ,76, ,74.4, ,1.9, ,44.7, ,85.1, 
181,9/12/2022,255,0.12, ,0, ,343, ,27.7, ,91.4, ,76.8, ,83.3, ,99, ,56, ,71, ,73.0, ,1.8, ,43.1, ,85.6, 
181,9/13/2022,256,0.20, ,0, ,519, ,22.3, ,96.1, ,77.6, ,86.1, ,81, ,34, ,52, ,66.6, ,2.5, ,60.5, ,86.7, 
181,9/14/2022,257,0.21, ,0, ,539, ,19.8, ,97.1, ,72.4, ,85.1, ,81, ,32, ,48, ,63.3, ,2.3, ,55.6, ,87.0, 
181,9/15/2022,258,0.21, ,0, ,571, ,13.2, ,98.6, ,68.6, ,84.1, ,68, ,13, ,33, ,52.0, ,2.3, ,55.1, ,86.0, 
181,9/16/2022,259,0.21, ,0, ,561, ,13.8, ,98.0, ,66.8, ,82.5, ,62, ,14, ,36, ,53.1, ,2.1, ,49.8, ,85.1, 
181,9/17/2022,260,0.21, ,0, ,560, ,12.3, ,99.3, ,65.2, ,82.5, ,68, ,14, ,32, ,50.0, ,2.0, ,47.7, ,84.7, 
181,9/18/2022,261,0.20, ,0, ,562, ,11.8, ,97.2, ,59.2, ,80.3, ,66, ,17, ,33, ,48.9, ,2.0, ,47.2, ,84.0, 
181,9/19/2022,262,0.20, ,0, ,543, ,10.9, ,98.5, ,60.9, ,81.2, ,62, ,14, ,30, ,46.8, ,1.6, ,38.7, ,83.8, 
181,9/20/2022,263,0.20, ,0, ,534, ,13.2, ,98.9, ,63.7, ,82.9, ,69, ,17, ,34, ,51.9, ,1.6, ,38.9, ,84.4, 
181,9/21/2022,264,0.21, ,0, ,517, ,13.1, ,99.9, ,69.8, ,85.1, ,69, ,17, ,32, ,51.7, ,2.3, ,55.6, ,85.8, 
181,9/22/2022,265,0.19, ,0, ,481, ,16.5, ,98.9, ,71.1, ,84.9, ,59, ,21, ,40, ,58.1, ,2.1, ,51.1, ,86.4, 
181,9/23/2022,266,0.20, ,0, ,466, ,18.8, ,104.1, ,73.2, ,89.4, ,67, ,22, ,40, ,61.7, ,1.9, ,46.7, ,88.2, 
181,9/24/2022,267,0.20, ,0, ,499, ,19.9, ,106.8, ,77.8, ,91.9, ,63, ,22, ,39, ,63.4, ,2.1, ,51.0, ,90.1,Y
181,9/25/2022,268,0.22, ,0, ,503, ,17.0, ,110.0, ,79.9,Y,92.6, ,55, ,15, ,33, ,58.9, ,2.4, ,58.5, ,90.9,Y
181,9/26/2022,269,0.20, ,0, ,529, ,13.7, ,109.9, ,73.0, ,89.9, ,62, ,7, ,29, ,53.0, ,1.5, ,35.2, ,89.7,Y
181,9/27/2022,270,0.20, ,0, ,490, ,16.7, ,107.7, ,71.6, ,89.6, ,63, ,17, ,35, ,58.5, ,1.7, ,39.6, ,89.1,Y
181,9/28/2022,271,0.18, ,0, ,461, ,23.5, ,103.7, ,75.2, ,88.6, ,77, ,28, ,51, ,68.2, ,2.3, ,55.7, ,90.4,Y
181,9/29/2022,272,0.18, ,0, ,464, ,25.4,Y,101.6, ,76.4, ,88.2, ,88, ,31, ,56,Y,70.5,Y,2.0, ,46.9, ,91.1,Y
181,9/30/2022,273,0.18, ,0, ,476, ,20.8, ,101.5, ,72.8, ,86.1, ,85, ,27, ,49, ,64.6, ,1.8, ,42.4, ,90.3,Y
