147,9/1/2022,244,0.22, ,0, ,571, ,20.5, ,93.0, ,67.1, ,79.3, ,85, ,46, ,60, ,64.2, ,3.2, ,76.5, ,78.6, 
147,9/2/2022,245,0.21, ,0, ,548, ,22.1, ,93.0, ,68.2, ,79.9, ,88, ,45, ,64, ,66.4, ,3.2, ,77.4, ,79.1, 
147,9/3/2022,246,0.24, ,0, ,567, ,21.8, ,99.0,Y,70.7, ,86.6,Y,79,H,35,H,50,Y,66.0,Y,3.8, ,90.9, ,79.8,Y
147,9/4/2022,247,0.14,H,0, ,350, ,24.4,Y,92.5, ,71.6,Y,84.7,Y,99,H,46,H,60,Y,69.2,Y,3.7, ,87.6, ,80.4,Y
147,9/5/2022,248,0.21, ,0, ,568, ,23.6, ,89.4, ,67.8, ,78.9, ,99, ,48, ,70, ,68.2, ,3.3, ,78.2, ,80.3,Y
147,9/6/2022,249,0.21, ,0, ,553, ,22.0, ,91.9, ,66.6, ,77.7, ,99, ,44, ,68, ,66.2, ,3.4, ,81.3, ,79.7,Y
147,9/7/2022,250,0.20, ,0, ,522, ,23.2, ,95.3, ,69.5, ,80.5, ,100, ,38, ,65, ,67.8, ,3.7, ,88.7, ,79.6,Y
147,9/8/2022,251,0.11, ,0, ,248, ,21.4, ,95.2, ,70.6, ,83.3,Y,99,H,38,H,55,Y,65.4,Y,3.5, ,84.6, ,79.4, 
147,9/9/2022,252,0.03, ,0, ,74, ,23.9,Y,90.9, ,71.5, ,79.0,H,96,H,60,H,71,Y,68.6,Y,7.2,R,172.6,R,78.6, 
147,9/10/2022,253,0.07, ,0, ,223, ,22.7, ,81.2, ,70.0, ,75.5, ,87, ,47, ,75, ,67.1, ,2.9, ,69.8, ,77.9, 
147,9/11/2022,254,0.16, ,0, ,457, ,24.3,Y,86.9, ,71.4, ,76.7, ,91, ,59, ,77,Y,69.1,Y,3.5, ,83.6, ,78.6, 
147,9/12/2022,255,0.13, ,0, ,386, ,24.0,Y,84.5, ,70.1, ,75.2, ,93, ,66, ,80,Y,68.8,Y,3.6, ,85.3, ,78.6, 
147,9/13/2022,256,0.17, ,0, ,495, ,21.8, ,81.9, ,63.8, ,72.4, ,100, ,62, ,80, ,66.0, ,3.5, ,85.0, ,78.7, 
147,9/14/2022,257,0.12, ,0, ,385, ,19.5, ,76.5, ,61.9, ,67.9, ,100, ,65, ,84, ,62.8, ,3.4, ,82.1, ,77.5, 
147,9/15/2022,258,0.17, ,0, ,529, ,17.6, ,77.1, ,59.2, ,67.8, ,100, ,57, ,76, ,59.8, ,3.5, ,85.1, ,76.8, 
147,9/16/2022,259,0.17, ,0, ,544, ,17.7, ,77.1, ,58.8, ,66.6, ,100, ,63, ,79, ,60.1, ,3.9, ,94.1, ,75.8, 
147,9/17/2022,260,0.13, ,0, ,420, ,17.3, ,76.7, ,57.9, ,66.0, ,100, ,60, ,79, ,59.5, ,3.8, ,90.9, ,75.2, 
147,9/18/2022,261,0.17, ,0, ,518, ,16.3, ,75.7, ,58.4, ,66.7, ,99, ,56, ,73, ,57.7, ,3.6, ,85.8, ,75.3, 
147,9/19/2022,262,0.17, ,0, ,537, ,17.0, ,78.6, ,59.3, ,67.4, ,99, ,55, ,74, ,58.9, ,3.9, ,92.9, ,74.8, 
147,9/20/2022,263,0.18, ,0, ,544, ,18.0, ,82.9, ,58.4, ,69.4, ,100, ,47, ,73, ,60.5, ,4.3, ,102.9, ,74.3, 
147,9/21/2022,264,0.19, ,0, ,548, ,16.9, ,82.1, ,59.7, ,70.8, ,96, ,39, ,66, ,58.7, ,4.3, ,102.4, ,74.5, 
147,9/22/2022,265,0.18, ,0, ,531, ,17.1, ,83.0, ,56.0, ,69.1, ,93, ,45, ,70, ,59.1, ,4.1, ,98.4, ,74.6, 
147,9/23/2022,266,0.19, ,0, ,514, ,18.0, ,88.0, ,62.9, ,73.0, ,99, ,40, ,65, ,60.5, ,3.4, ,81.4, ,75.1, 
147,9/24/2022,267,0.18, ,0, ,488, ,17.8, ,89.6, ,64.4, ,75.1, ,86, ,35, ,60, ,60.2, ,3.1, ,74.7, ,75.7, 
147,9/25/2022,268,0.19, ,0, ,511, ,18.0, ,90.9, ,62.5, ,74.4, ,100, ,38, ,62, ,60.4, ,3.3, ,80.1, ,75.9, 
147,9/26/2022,269,0.18, ,0, ,509, ,19.8, ,88.2, ,62.3, ,73.3, ,100, ,46, ,71, ,63.2, ,3.1, ,73.2, ,76.0, 
147,9/27/2022,270,0.18, ,0, ,503, ,20.6, ,91.6, ,62.3, ,73.9, ,100, ,40, ,72, ,64.4, ,3.0, ,71.2, ,76.2, 
147,9/28/2022,271,0.17, ,0, ,498, ,20.4, ,87.9, ,61.8, ,71.8, ,100, ,49, ,77, ,64.0, ,3.1, ,73.8, ,76.2, 
147,9/29/2022,272,0.12, ,0, ,383, ,20.5, ,80.3, ,62.9, ,68.9, ,100, ,63, ,85, ,64.1, ,2.8, ,67.3, ,75.8, 
147,9/30/2022,273,0.11, ,0, ,379, ,19.1, ,75.5, ,59.7, ,65.9, ,100, ,66, ,88, ,62.1, ,3.5, ,84.3, ,75.4, 
