175,9/1/2022,244,0.36, ,0, ,569, ,19.4, ,110.2, ,88.4,Y,98.8,Y,49, ,21, ,31,Y,62.6,Y,9.4,Y,226.1,Y,--,S
175,9/2/2022,245,0.34, ,0, ,558, ,23.6, ,107.3, ,86.1,Y,96.0, ,60, ,28, ,41, ,68.3, ,10.9,R,260.4,R,--,S
175,9/3/2022,246,0.30, ,0, ,564, ,22.3, ,107.3, ,81.7, ,96.0, ,64, ,26, ,38, ,66.6, ,6.6, ,159.0, ,--,S
175,9/4/2022,247,0.30, ,0, ,563, ,21.5, ,110.4, ,83.3, ,96.1, ,67, ,19, ,37, ,65.5, ,5.1, ,121.7, ,--,S
175,9/5/2022,248,0.29, ,0, ,566, ,17.5, ,113.4, ,79.3, ,95.8, ,59, ,12, ,30, ,59.7, ,4.3, ,104.3, ,--,S
175,9/6/2022,249,0.34, ,0, ,558, ,17.0, ,113.6,Y,79.6, ,98.4,Y,63, ,13, ,27,Y,58.8,Y,7.6, ,182.3, ,--,S
175,9/7/2022,250,0.31, ,0, ,548, ,23.3, ,106.5, ,86.1,Y,94.9, ,67, ,22, ,42, ,67.9, ,9.5,Y,227.2,Y,--,S
175,9/8/2022,251,0.17, ,0, ,248, ,20.1, ,100.4, ,84.7,Y,91.1, ,63, ,29, ,40, ,63.7, ,7.2, ,172.9, ,--,S
175,9/9/2022,252,0.14, ,0, ,198, ,23.2, ,93.8, ,80.1, ,85.3, ,68, ,42, ,56, ,67.8, ,9.5,Y,228.2,Y,--,S
175,9/10/2022,253,0.16, ,0, ,332, ,23.3, ,92.9, ,76.6, ,83.9, ,75, ,41, ,59, ,67.9, ,5.0, ,119.6, ,--,S
175,9/11/2022,254,0.17, ,0.03, ,393, ,22.7, ,98.6, ,73.0, ,85.9, ,82, ,34, ,54, ,67.2, ,4.2, ,101.6, ,90.6,R
175,9/12/2022,255,0.19, ,0, ,380, ,21.2, ,97.0, ,76.4, ,86.3, ,73, ,31, ,49, ,65.1, ,5.4, ,128.6, ,--,S
175,9/13/2022,256,0.24, ,0, ,373, ,19.4, ,96.4, ,76.2, ,87.0, ,64, ,30, ,44, ,62.6, ,8.6,Y,206.9,Y,90.9,R
175,9/14/2022,257,0.29, ,0, ,522, ,18.7, ,98.1, ,78.1, ,87.3, ,65, ,27, ,42, ,61.6, ,8.7,Y,209.0,Y,--,S
175,9/15/2022,258,0.28, ,0, ,544, ,14.4, ,98.7, ,72.0, ,85.7, ,74, ,13, ,34, ,54.3, ,7.2, ,172.6, ,--,S
175,9/16/2022,259,0.26, ,0, ,546, ,11.2, ,99.7, ,64.7, ,83.4, ,66, ,11, ,29, ,47.4, ,4.8, ,115.1, ,90.8,R
175,9/17/2022,260,0.31, ,0, ,541, ,13.7, ,99.4, ,74.1, ,86.5, ,62, ,14, ,32, ,53.0, ,8.1,Y,194.8,Y,90.9,R
175,9/18/2022,261,0.29, ,0, ,546, ,12.6, ,99.9, ,71.2, ,85.7, ,70, ,14, ,30, ,50.7, ,7.0, ,168.6, ,90.9,R
175,9/19/2022,262,0.28, ,0, ,535, ,11.6, ,101.0, ,66.7, ,85.7, ,67, ,12, ,28, ,48.4, ,5.9, ,142.7, ,90.9,R
175,9/20/2022,263,0.28, ,0, ,525, ,14.7, ,101.9, ,70.1, ,87.7, ,55, ,16, ,33, ,54.9, ,6.5, ,154.8, ,91.1,R
175,9/21/2022,264,0.18, ,0, ,274, ,24.8, ,96.8, ,81.2,Y,88.3, ,72, ,42, ,54, ,69.7, ,8.9,Y,213.6,Y,--,S
175,9/22/2022,265,0.18, ,0, ,401, ,24.1, ,100.6, ,75.5, ,87.3, ,85, ,33, ,55, ,68.9, ,4.2, ,100.9, ,--,S
175,9/23/2022,266,0.24, ,0, ,487, ,20.5, ,102.3, ,76.0,Y,87.8, ,69, ,23, ,46, ,64.2, ,5.4, ,130.0, ,--,S
175,9/24/2022,267,0.22, ,0, ,484, ,20.9, ,104.0, ,76.9,Y,90.3,Y,76, ,24, ,43,Y,64.8,Y,3.6, ,87.1, ,--,S
175,9/25/2022,268,0.26, ,0, ,511, ,13.7, ,107.0, ,70.8, ,89.1, ,66, ,9, ,29, ,53.0, ,4.6, ,109.8, ,--,S
175,9/26/2022,269,0.25, ,0, ,521, ,10.4, ,105.8, ,64.2, ,84.7, ,57, ,8, ,26, ,45.7, ,4.2, ,101.8, ,--,S
175,9/27/2022,270,0.24, ,0, ,474, ,14.5, ,106.0, ,72.2, ,88.6, ,44, ,18, ,31, ,54.5, ,3.9, ,94.4, ,--,S
175,9/28/2022,271,0.25, ,0, ,465, ,17.3, ,104.0, ,73.1, ,89.9,Y,66, ,20, ,36,Y,59.5,Y,4.9, ,117.1, ,--,S
175,9/29/2022,272,0.23, ,0, ,424, ,20.1, ,102.6, ,79.9,Y,89.2,Y,64, ,25, ,43,Y,63.6,Y,6.5, ,157.0, ,--,S
175,9/30/2022,273,0.27, ,0, ,464, ,17.8, ,101.5, ,73.0, ,89.3,Y,66, ,25, ,38,Y,60.1,Y,7.1, ,170.9, ,--,S
