104,9/1/2022,244,0.19, ,0, ,590, ,14.0, ,82.3, ,52.3, ,64.0, ,95, ,38, ,69, ,53.6, ,2.3, ,56.1, ,79.1, 
104,9/2/2022,245,0.17, ,0.01, ,570, ,14.9, ,80.6, ,54.2, ,62.8, ,99, ,42, ,76, ,55.3, ,2.1, ,50.8, ,79.7, 
104,9/3/2022,246,0.20, ,0, ,577, ,14.1, ,90.2, ,53.9, ,67.6, ,95, ,28, ,61, ,53.7, ,2.5, ,60.6, ,80.1, 
104,9/4/2022,247,0.20, ,0, ,574, ,13.5, ,92.6, ,55.4, ,70.3, ,84, ,23, ,53, ,52.6, ,2.3, ,54.3, ,80.9, 
104,9/5/2022,248,0.22,R,0.01, ,561, ,13.0, ,98.3,Y,61.5,Y,74.9,Y,83, ,14, ,44,Y,51.4,Y,2.6, ,62.8, ,82.1,Y
104,9/6/2022,249,0.20,R,0, ,559, ,14.4, ,91.4, ,61.3,Y,73.9,Y,82,H,26,H,50,Y,54.4,Y,2.8, ,67.3, ,83.1,Y
104,9/7/2022,250,0.19, ,0, ,547, ,16.3, ,91.4, ,58.9, ,69.8, ,89, ,31, ,65, ,57.7, ,2.3, ,55.9, ,83.0,Y
104,9/8/2022,251,0.18, ,0, ,540, ,16.2, ,86.9, ,58.6, ,68.7, ,93, ,30, ,67, ,57.5, ,2.0, ,48.5, ,82.7,Y
104,9/9/2022,252,0.17, ,0, ,536, ,15.8, ,82.3, ,57.0, ,64.5, ,95, ,44, ,76, ,56.9, ,2.2, ,52.8, ,81.7,Y
104,9/10/2022,253,0.06, ,0.01, ,208, ,18.3, ,77.8, ,57.3, ,66.4, ,98, ,66, ,83, ,60.9, ,1.8, ,43.4, ,79.9, 
104,9/11/2022,254,0.15, ,0, ,413, ,16.2, ,89.5, ,60.8,Y,72.8,Y,87, ,14, ,59,Y,57.5,Y,2.6, ,62.3, ,80.3,Y
104,9/12/2022,255,0.16, ,0, ,493, ,14.8, ,81.5, ,57.5, ,65.8, ,95, ,27, ,68, ,55.1, ,2.2, ,53.9, ,80.8,Y
104,9/13/2022,256,0.17, ,0.01, ,544, ,14.0, ,78.2, ,54.5, ,63.8, ,98, ,42, ,69, ,53.5, ,2.9, ,69.5, ,80.0,Y
104,9/14/2022,257,0.16, ,0, ,535, ,13.4, ,74.4, ,50.0, ,61.8, ,92, ,47, ,71, ,52.3, ,3.1, ,73.5, ,78.8, 
104,9/15/2022,258,0.15, ,0, ,490, ,13.2, ,80.0, ,52.1, ,62.6, ,94, ,40, ,68, ,51.9, ,3.1, ,75.4, ,78.4, 
104,9/16/2022,259,0.14, ,0, ,491, ,13.5, ,74.0, ,52.9, ,61.5, ,88, ,51, ,72, ,52.5, ,2.3, ,55.5, ,78.3, 
104,9/17/2022,260,0.14, ,0, ,475, ,13.5, ,76.4, ,50.0, ,61.2, ,93, ,47, ,73, ,52.5, ,2.4, ,58.1, ,77.6, 
104,9/18/2022,261,0.02, ,0.93, ,132, ,16.2, ,66.1, ,56.0, ,59.9, ,98, ,80, ,92, ,57.6, ,3.1, ,75.5, ,74.2, 
104,9/19/2022,262,0.10, ,0.00, ,362, ,16.8, ,70.1, ,55.7, ,61.8, ,99, ,68, ,89, ,58.6, ,2.2, ,53.3, ,72.8, 
104,9/20/2022,263,0.13, ,0.00, ,448, ,14.2, ,71.2, ,52.5, ,60.7, ,98, ,54, ,78, ,54.0, ,3.4, ,80.5, ,72.8, 
104,9/21/2022,264,0.14, ,0, ,460, ,14.2, ,74.2, ,55.2, ,63.6, ,93, ,53, ,71, ,54.0, ,2.9, ,69.2, ,73.0, 
104,9/22/2022,265,0.16, ,0, ,517, ,13.5, ,83.4, ,50.7, ,64.5, ,93, ,29, ,65, ,52.5, ,3.0, ,70.9, ,72.8, 
104,9/23/2022,266,0.17, ,0, ,524, ,13.8, ,88.4, ,52.0, ,66.5, ,94, ,27, ,62, ,53.2, ,3.0, ,72.7, ,73.3, 
104,9/24/2022,267,0.12, ,0, ,453, ,15.3, ,66.5, ,53.9, ,59.1, ,98, ,78, ,89, ,55.9, ,2.5, ,61.2, ,73.3, 
104,9/25/2022,268,0.09, ,0.00, ,352, ,15.6, ,66.6, ,55.9, ,59.6, ,98, ,75, ,89, ,56.5, ,1.9, ,46.5, ,73.1, 
104,9/26/2022,269,0.09, ,0, ,354, ,15.3, ,69.3, ,55.6, ,59.6, ,98, ,66, ,88, ,56.1, ,1.9, ,46.3, ,72.6, 
104,9/27/2022,270,0.11, ,0, ,414, ,14.4, ,76.7, ,52.4, ,60.7, ,97, ,46, ,79, ,54.2, ,2.1, ,51.2, ,72.5, 
104,9/28/2022,271,0.14, ,0.00, ,484, ,14.6, ,82.3, ,50.4, ,62.4, ,97, ,38, ,76, ,54.7, ,2.1, ,51.3, ,72.2, 
104,9/29/2022,272,0.14, ,0.01, ,490, ,15.4, ,78.7, ,53.4, ,62.2, ,98, ,46, ,80, ,56.1, ,2.5, ,60.5, ,72.6, 
104,9/30/2022,273,0.13, ,0.00, ,469, ,14.7, ,70.2, ,51.8, ,59.4, ,99, ,59, ,85, ,54.8, ,2.5, ,59.6, ,72.5, 
