194,9/1/2022,244,0.23, ,0, ,549, ,16.8, ,97.9, ,58.6, ,78.2, ,75, ,34, ,51, ,58.6, ,4.0, ,96.5, ,71.4, 
194,9/2/2022,245,0.25, ,0, ,543, ,14.1, ,97.1, ,65.9, ,80.0, ,60, ,24, ,40, ,53.7, ,4.6, ,111.1, ,72.0, 
194,9/3/2022,246,0.24, ,0, ,541, ,15.2, ,97.5, ,61.9, ,78.6, ,68, ,29, ,45, ,55.8, ,4.9, ,118.5, ,71.9, 
194,9/4/2022,247,0.22, ,0, ,534, ,16.8, ,97.4, ,63.8, ,80.3, ,68, ,31, ,48, ,58.6, ,3.3, ,79.0, ,72.1, 
194,9/5/2022,248,0.22, ,0, ,503, ,19.3,Y,102.2,Y,65.8, ,82.9, ,73, ,30, ,50,Y,62.5,Y,3.6, ,87.5, ,72.7, 
194,9/6/2022,249,0.21,R,0, ,515, ,22.9,R,110.6,R,68.6,Y,87.9,Y,74, ,33, ,--,R,--,I,2.6, ,61.3, ,73.7, 
194,9/7/2022,250,0.23, ,0, ,507, ,18.5, ,100.4, ,66.8,Y,84.0,Y,77, ,29, ,46,Y,61.2,Y,3.8, ,90.8, ,74.7, 
194,9/8/2022,251,0.23, ,0, ,490, ,18.1, ,101.7,Y,67.3,Y,84.3,Y,61, ,34, ,45,Y,60.7,Y,4.3, ,104.0, ,74.2, 
194,9/9/2022,252,0.20, ,0, ,485, ,19.5,Y,102.7,Y,66.8,Y,83.1,Y,67, ,32, ,50,Y,62.8,Y,3.0, ,72.3, ,74.2, 
194,9/10/2022,253,0.12, ,0, ,259, ,17.9, ,84.5, ,65.2, ,74.7, ,73, ,48, ,61, ,60.3, ,5.1, ,122.6, ,74.1, 
194,9/11/2022,254,0.16, ,0, ,393, ,15.7, ,89.2, ,65.0, ,76.0, ,78, ,33, ,51, ,56.6, ,3.7, ,87.7, ,73.1, 
194,9/12/2022,255,0.18, ,0, ,407, ,13.7, ,91.8, ,64.0, ,75.2, ,64, ,29, ,46, ,53.0, ,4.2, ,100.2, ,72.6, 
194,9/13/2022,256,0.18, ,0, ,447, ,14.8, ,80.9, ,59.5, ,68.3, ,81, ,44, ,63, ,55.1, ,7.6, ,181.3, ,71.7, 
194,9/14/2022,257,0.16, ,0, ,488, ,14.8, ,79.7, ,53.6, ,65.8, ,94, ,46, ,69, ,55.1, ,4.7, ,112.2, ,70.3, 
194,9/15/2022,258,0.16, ,0, ,476, ,14.8, ,78.6, ,54.5, ,65.1, ,93, ,46, ,70, ,55.0, ,4.7, ,113.9, ,69.6, 
194,9/16/2022,259,0.16, ,0, ,480, ,15.3, ,82.5, ,53.1, ,66.0, ,93, ,44, ,70, ,55.9, ,3.5, ,83.5, ,68.9, 
194,9/17/2022,260,0.16, ,0, ,470, ,13.7, ,82.0, ,51.9, ,64.3, ,91, ,40, ,67, ,53.0, ,4.5, ,108.1, ,68.6, 
194,9/18/2022,261,0.06, ,0.04, ,183, ,15.6, ,73.9, ,56.9, ,63.6, ,92, ,51, ,78, ,56.5, ,5.6, ,133.3, ,67.7, 
194,9/19/2022,262,0.09, ,0.04, ,296, ,18.2, ,75.9, ,59.7, ,65.6, ,98, ,60, ,84, ,60.7, ,4.1, ,98.5, ,67.3, 
194,9/20/2022,263,0.14, ,0, ,462, ,16.9, ,81.4, ,57.0, ,66.7, ,98, ,44, ,75, ,58.7, ,2.7, ,65.0, ,67.6, 
194,9/21/2022,264,0.15, ,0, ,476, ,15.2, ,79.3, ,53.9, ,64.6, ,96, ,49, ,73, ,55.9, ,3.8, ,91.0, ,67.6, 
194,9/22/2022,265,0.17, ,0, ,496, ,14.7, ,81.2, ,50.6, ,65.1, ,98, ,44, ,70, ,54.9, ,4.8, ,115.2, ,67.1, 
194,9/23/2022,266,0.17, ,0, ,495, ,15.7, ,87.2, ,53.2, ,69.6, ,92, ,38, ,63, ,56.6, ,3.1, ,74.7, ,66.9, 
194,9/24/2022,267,0.18, ,0, ,492, ,15.6, ,90.8, ,52.1, ,71.9, ,96, ,28, ,59, ,56.5, ,2.8, ,68.2, ,67.2, 
194,9/25/2022,268,0.17, ,0, ,466, ,16.6, ,90.9, ,59.4, ,73.4, ,80, ,39, ,59, ,58.2, ,4.0, ,96.2, ,67.7, 
194,9/26/2022,269,0.17, ,0, ,461, ,16.5, ,89.5, ,59.2, ,72.3, ,82, ,40, ,61, ,58.1, ,4.7, ,112.3, ,68.2, 
194,9/27/2022,270,0.17, ,0, ,477, ,14.3, ,86.3, ,56.1, ,68.6, ,85, ,38, ,60, ,54.0, ,5.2, ,124.4, ,68.1, 
194,9/28/2022,271,0.17, ,0, ,463, ,13.8, ,86.4, ,54.0, ,68.8, ,87, ,33, ,57, ,53.2, ,4.7, ,112.6, ,67.5, 
194,9/29/2022,272,0.16, ,0, ,459, ,16.6, ,84.4, ,57.0, ,68.8, ,94, ,42, ,69, ,58.2, ,4.1, ,98.0, ,67.4, 
194,9/30/2022,273,0.16, ,0, ,463, ,14.8, ,88.6, ,53.6, ,69.7, ,94, ,34, ,60, ,55.0, ,2.8, ,66.9, ,67.3, 
