266,9/1/2022,244,0.27, ,0, ,552, ,11.6, ,106.1, ,58.3, ,82.6,Y,70, ,13, ,31,Y,48.5,Y,4.4,R,104.5,R,69.7, 
266,9/2/2022,245,0.27, ,0, ,546, ,11.2, ,106.5, ,61.2,Y,82.8,Y,67, ,13, ,29,Y,47.6,Y,4.2,R,101.0,R,70.1, 
266,9/3/2022,246,0.25, ,0, ,539, ,9.9, ,103.7, ,57.3, ,81.2,Y,54, ,13, ,27,Y,44.4,Y,3.3, ,79.5, ,70.4, 
266,9/4/2022,247,0.26, ,0, ,518, ,12.8, ,105.7, ,61.1, ,83.9,Y,54, ,18, ,32,Y,51.2,Y,3.9,R,92.5,R,70.7, 
266,9/5/2022,248,0.26,R,0, ,529, ,12.3, ,108.1,Y,63.9,Y,85.1,Y,64, ,13, ,30,Y,50.0,Y,4.0,R,95.7,R,71.2, 
266,9/6/2022,249,0.29,R,0, ,526, ,11.6, ,107.2, ,65.4,Y,85.2,Y,48, ,17, ,28,Y,48.5,Y,5.6,R,133.3,R,71.4, 
266,9/7/2022,250,0.27,R,0, ,519, ,12.0, ,105.5, ,65.9,Y,84.4,Y,56, ,17, ,30,Y,49.3,Y,5.0,R,121.2,R,71.4, 
266,9/8/2022,251,0.25,R,0, ,494, ,11.6, ,104.8, ,65.0,Y,81.8,Y,51, ,15, ,31,Y,48.4,Y,4.7,R,111.8,R,71.5, 
266,9/9/2022,252,0.22, ,0, ,416, ,15.3, ,101.9, ,63.1,Y,79.9,Y,66, ,20, ,44,Y,55.9,Y,5.4,R,129.6,R,71.7, 
266,9/10/2022,253,0.19, ,0, ,416, ,19.0,R,90.0, ,--,S,77.2,H,80,H,39,H,--,R,--,I,6.3,R,151.3,R,72.3, 
266,9/11/2022,254,0.19, ,0, ,455, ,18.7,R,92.2, ,66.5,R,76.0, ,87, ,38, ,--,R,--,I,4.6,R,111.0,R,72.4, 
266,9/12/2022,255,0.22, ,0, ,451, ,12.0, ,91.0, ,62.0,Y,73.3, ,61, ,25, ,43, ,49.3, ,5.7,R,136.4,R,72.2, 
266,9/13/2022,256,0.22, ,0, ,553, ,11.7, ,85.4, ,54.8, ,67.3, ,82, ,25, ,51, ,48.8, ,5.9,R,140.4,R,71.2, 
266,9/14/2022,257,0.19, ,0, ,560, ,11.6, ,79.5, ,46.7, ,62.0, ,92, ,34, ,61, ,48.5, ,4.4,R,105.8,R,69.2, 
266,9/15/2022,258,0.18, ,0, ,545, ,12.1, ,78.7, ,49.6, ,63.3, ,90, ,36, ,61, ,49.6, ,4.2,R,101.4,R,68.3, 
266,9/16/2022,259,0.19, ,0, ,546, ,11.7, ,83.1, ,47.2, ,64.2, ,90, ,30, ,57, ,48.7, ,4.1,R,98.0,R,67.7, 
266,9/17/2022,260,0.18, ,0, ,533, ,11.7, ,78.6, ,47.6, ,59.5, ,91, ,36, ,67, ,48.7, ,5.7,R,137.7,R,67.1, 
266,9/18/2022,261,0.15, ,0.03, ,344, ,12.5, ,74.5, ,51.3, ,62.4, ,85, ,43, ,65, ,50.6, ,8.7,R,209.1,R,66.4, 
266,9/19/2022,262,0.03,R,0.66, ,155, ,16.2,Y,63.8,Y,56.7,Y,60.0, ,95, ,83, ,92,Y,57.5,Y,1.4,Y,32.5,Y,66.2, 
266,9/20/2022,263,0.16,R,0.00, ,490, ,14.6, ,73.9, ,52.7, ,61.5, ,99, ,48, ,78, ,54.7, ,4.2,R,99.7,R,66.2, 
266,9/21/2022,264,0.16, ,0, ,520, ,13.6, ,75.8, ,50.2, ,62.4, ,98, ,41, ,71, ,52.8, ,3.6,Y,85.4,Y,66.1, 
266,9/22/2022,265,0.20, ,0, ,549,R,12.6, ,80.1, ,49.6, ,65.1, ,97, ,32, ,60, ,50.8, ,5.5,R,132.5,R,66.0, 
266,9/23/2022,266,0.19, ,0, ,549,R,12.2, ,87.7, ,50.4, ,68.6, ,92, ,19, ,51, ,49.8, ,3.4, ,81.3, ,65.9, 
266,9/24/2022,267,0.21, ,0, ,528, ,11.0, ,91.6, ,53.3, ,70.5, ,84, ,14, ,43, ,47.1, ,4.0,Y,95.0,Y,66.3, 
266,9/25/2022,268,0.21, ,0, ,517, ,12.1, ,92.6, ,54.4, ,69.9, ,91, ,24, ,48, ,49.5, ,4.4,R,106.2,R,66.5, 
266,9/26/2022,269,0.19, ,0, ,517, ,13.9, ,93.4, ,52.7, ,69.2, ,93, ,29, ,57, ,53.4, ,4.4,R,105.8,R,67.6, 
266,9/27/2022,270,0.18, ,0, ,487, ,13.4, ,94.9, ,52.6, ,69.4, ,99, ,21, ,55, ,52.4, ,4.2,R,101.2,R,68.4, 
266,9/28/2022,271,0.20, ,0, ,511, ,12.0, ,95.7, ,52.9, ,72.1, ,88, ,16, ,45, ,49.4, ,3.3, ,80.0, ,67.7, 
266,9/29/2022,272,0.18, ,0, ,503, ,12.3, ,89.5, ,51.4, ,69.1, ,87, ,24, ,51, ,50.1, ,3.4, ,81.1, ,67.4, 
266,9/30/2022,273,0.19, ,0, ,503, ,12.4, ,89.4, ,50.9, ,68.2, ,87, ,25, ,53, ,50.2, ,4.0,Y,96.3,Y,67.0, 
