235,9/1/2022,244,0.24, ,0, ,586, ,12.9, ,109.2,Y,53.7, ,80.6, ,90, ,13, ,36, ,51.2, ,3.2, ,77.9, ,79.6,Y
235,9/2/2022,245,0.27, ,0, ,581, ,12.0, ,105.1, ,59.8, ,82.0,Y,74, ,13, ,32,Y,49.4,Y,5.1, ,122.6, ,80.4,Y
235,9/3/2022,246,0.25, ,0, ,573, ,12.0, ,101.7, ,59.6, ,80.5, ,70, ,14, ,34, ,49.5, ,5.5, ,130.8, ,80.6,Y
235,9/4/2022,247,0.24, ,0, ,563, ,12.9, ,106.2,Y,55.7, ,81.6,Y,85, ,14, ,35,Y,51.3,Y,3.3, ,78.9, ,80.3,Y
235,9/5/2022,248,0.27,R,0, ,548, ,15.0, ,114.1,R,64.4, ,87.4,R,71,H,13,H,--,R,--,I,4.7, ,111.7, ,80.9,Y
235,9/6/2022,249,0.23,R,0, ,540, ,16.4, ,116.7,R,68.2,Y,--,S,69,H,14,H,--,Q,--,Q,3.9, ,92.6, ,82.3,R
235,9/7/2022,250,0.29,R,0, ,536, ,13.1, ,109.6,Y,70.1,Y,89.1,R,47,H,15,H,--,R,--,I,6.0, ,143.0, ,82.9,R
235,9/8/2022,251,0.24,R,0, ,537, ,15.9, ,112.4,Y,64.6, ,87.1,R,77, ,16, ,--,R,--,I,3.2, ,75.6, ,82.8,R
235,9/9/2022,252,0.22, ,0, ,455, ,14.0, ,102.7, ,65.7,Y,84.4,Y,65, ,16, ,35,Y,53.6,Y,4.4, ,105.6, ,82.3,R
235,9/10/2022,253,0.23, ,0, ,396, ,12.2, ,91.4, ,67.4,Y,77.5, ,58, ,18, ,38, ,49.7, ,7.9,Y,189.0,Y,81.0,R
235,9/11/2022,254,0.18, ,0, ,437, ,13.6, ,92.2, ,63.7, ,76.2, ,81, ,24, ,44, ,52.7, ,3.7, ,88.0, ,80.3,Y
235,9/12/2022,255,0.17, ,0, ,386, ,13.3, ,93.0, ,65.3,Y,75.9, ,66, ,24, ,44, ,52.2, ,4.5, ,108.1, ,79.8,Y
235,9/13/2022,256,0.22, ,0, ,522, ,13.8, ,84.4, ,59.8, ,68.6, ,80, ,33, ,58, ,53.2, ,10.9,R,260.7,R,78.9,Y
235,9/14/2022,257,0.18, ,0, ,520, ,13.1, ,80.9, ,53.9, ,66.1, ,86, ,36, ,60, ,51.8, ,6.8, ,162.8, ,77.6,Y
235,9/15/2022,258,0.17, ,0, ,509, ,13.4, ,81.2, ,54.2, ,66.1, ,90, ,37, ,61, ,52.4, ,5.1, ,121.3, ,77.1,Y
235,9/16/2022,259,0.17, ,0, ,505, ,13.3, ,84.7, ,50.2, ,67.6, ,93, ,31, ,58, ,52.2, ,4.5, ,107.2, ,76.6,Y
235,9/17/2022,260,0.19, ,0, ,442, ,13.0, ,78.3, ,57.0, ,65.1, ,83, ,41, ,61, ,51.5, ,10.0,R,241.0,R,75.7, 
235,9/18/2022,261,0.10, ,0.10, ,248, ,14.4, ,75.4, ,58.9, ,64.1, ,90, ,49, ,70, ,54.3, ,8.2,Y,195.7,Y,73.8, 
235,9/19/2022,262,0.08, ,0.51, ,288, ,17.6, ,73.3, ,57.1, ,64.1, ,95, ,70, ,86, ,59.9, ,4.2, ,100.2, ,72.9, 
235,9/20/2022,263,0.13, ,0.01, ,434, ,16.2, ,77.7, ,56.8, ,64.6, ,96, ,49, ,78, ,57.6, ,3.5, ,84.7, ,73.3, 
235,9/21/2022,264,0.10, ,0, ,332, ,15.9, ,77.5, ,58.2, ,64.9, ,95, ,43, ,76, ,57.1, ,3.8, ,90.8, ,72.9, 
235,9/22/2022,265,0.15, ,0, ,387, ,14.9, ,82.6, ,54.6, ,66.5, ,95, ,37, ,67, ,55.2, ,5.1, ,122.3, ,72.4, 
235,9/23/2022,266,0.13, ,0, ,384, ,15.1, ,90.2, ,50.5, ,68.7, ,92, ,32, ,63, ,55.6, ,2.9, ,69.4, ,72.6, 
235,9/24/2022,267,0.14, ,0, ,390, ,15.5, ,96.5, ,52.9, ,72.0, ,94, ,23, ,58, ,56.3, ,2.7, ,65.4, ,73.4, 
235,9/25/2022,268,0.14, ,0, ,375, ,15.0, ,99.1, ,55.0, ,74.5, ,92, ,19, ,51, ,55.5, ,3.0, ,72.1, ,74.0, 
235,9/26/2022,269,0.14, ,0, ,378, ,15.2, ,95.1, ,56.8, ,72.6, ,86, ,28, ,56, ,55.9, ,4.2, ,101.3, ,74.7, 
235,9/27/2022,270,0.15, ,0, ,388, ,12.7, ,85.6, ,52.9, ,67.4, ,85, ,27, ,55, ,50.9, ,6.4, ,154.7, ,73.8, 
235,9/28/2022,271,0.15, ,0, ,379, ,13.1, ,88.1, ,52.1, ,69.4, ,88, ,24, ,53, ,51.8, ,5.1, ,123.1, ,73.1, 
235,9/29/2022,272,0.14, ,0, ,375, ,14.7, ,89.7, ,51.5, ,69.1, ,95, ,29, ,60, ,54.8, ,3.8, ,92.3, ,73.3, 
235,9/30/2022,273,0.14, ,0, ,376, ,12.6, ,92.4, ,47.8, ,68.2, ,91, ,23, ,54, ,50.7, ,3.0, ,72.6, ,72.4, 
