264,9/1/2022,244,0.23, ,0, ,558, ,8.2, ,94.3, ,40.6, ,68.1, ,83, ,12, ,35, ,39.5, ,3.4, ,81.3, ,66.2, 
264,9/2/2022,245,0.27, ,0, ,555, ,7.9, ,92.9, ,44.0, ,69.7, ,80, ,15, ,32, ,38.5, ,6.0, ,144.0, ,66.3, 
264,9/3/2022,246,0.27, ,0, ,554, ,7.2, ,90.7, ,49.4, ,70.9, ,56, ,14, ,28, ,36.1, ,6.8, ,162.5, ,66.3, 
264,9/4/2022,247,0.25, ,0, ,548, ,7.8, ,94.6, ,41.3, ,68.6, ,80, ,13, ,33, ,38.3, ,5.0, ,119.9, ,66.1, 
264,9/5/2022,248,0.21, ,0, ,501, ,8.8, ,97.0, ,44.6, ,70.4, ,77, ,14, ,35, ,41.2, ,3.1, ,74.1, ,66.7, 
264,9/6/2022,249,0.25, ,0, ,537, ,8.9, ,97.4, ,46.7, ,74.8, ,86, ,13, ,30, ,41.5, ,5.1, ,123.1, ,67.4, 
264,9/7/2022,250,0.21, ,0, ,469, ,9.7, ,96.7, ,53.1, ,72.8, ,71, ,16, ,35, ,43.7, ,4.4, ,105.8, ,68.4, 
264,9/8/2022,251,0.22, ,0, ,525, ,8.4, ,92.5, ,44.6, ,68.3, ,82, ,13, ,35, ,40.0, ,4.3, ,102.9, ,67.6, 
264,9/9/2022,252,0.24, ,0, ,447, ,6.2, ,87.1, ,41.0, ,64.0, ,81, ,12, ,31, ,32.5, ,7.5,Y,180.3,Y,66.4, 
264,9/10/2022,253,0.15, ,0, ,362, ,8.1, ,86.8, ,40.0, ,62.5, ,76, ,18, ,42, ,39.2, ,3.3, ,80.2, ,65.1, 
264,9/11/2022,254,0.18, ,0, ,419, ,9.7, ,87.8, ,45.7, ,65.4, ,82, ,22, ,46, ,43.8, ,4.6, ,110.5, ,65.4, 
264,9/12/2022,255,0.10, ,0.03, ,276, ,12.0,Y,78.7, ,44.2, ,61.3, ,89, ,37, ,65,Y,49.4,Y,3.8, ,90.2, ,64.8, 
264,9/13/2022,256,0.19, ,0, ,447, ,9.6, ,76.7, ,39.8, ,60.1, ,95, ,24, ,54, ,43.5, ,5.4, ,130.3, ,64.4, 
264,9/14/2022,257,0.16, ,0, ,397, ,6.9, ,71.8, ,28.4,Y,51.3, ,93, ,29, ,54, ,35.2, ,5.5, ,132.1, ,61.9, 
264,9/15/2022,258,0.14,R,0, ,409, ,6.8, ,70.5, ,32.2, ,50.1, ,91, ,26, ,55, ,34.5, ,4.4, ,104.6, ,60.5, 
264,9/16/2022,259,0.17,R,0, ,487, ,6.0, ,76.5, ,25.3,Y,50.5, ,98, ,14, ,48, ,31.6, ,3.8, ,91.1, ,60.0, 
264,9/17/2022,260,0.16,R,0, ,394, ,5.9, ,70.2, ,25.4,Y,49.4, ,90, ,25, ,49, ,31.2, ,6.1, ,145.6, ,59.0, 
264,9/18/2022,261,0.14, ,0, ,341, ,7.2, ,69.6, ,41.3, ,54.0, ,76, ,26, ,50, ,36.0, ,7.6,Y,182.3,Y,58.8, 
264,9/19/2022,262,0.07, ,0.57, ,252, ,10.2, ,63.2, ,45.9, ,50.9, ,97, ,56, ,81, ,45.1, ,5.0, ,120.9, ,58.4, 
264,9/20/2022,263,0.04, ,0.04, ,186, ,10.3, ,58.6,Y,40.6, ,49.4, ,99, ,61, ,85, ,45.2, ,3.8, ,90.6, ,57.3, 
264,9/21/2022,264,0.08, ,0.02, ,295, ,9.0, ,57.3,Y,36.2, ,45.8,Y,99, ,60, ,85,Y,41.7,Y,4.8, ,114.8, ,56.4, 
264,9/22/2022,265,0.14,R,0.00, ,474, ,7.9, ,67.8, ,31.4, ,48.3, ,99, ,36, ,68, ,38.3, ,4.1, ,97.6, ,56.5, 
264,9/23/2022,266,0.17, ,0, ,489, ,7.7, ,75.5, ,30.2, ,53.0, ,99, ,23, ,56, ,37.7, ,4.3, ,103.7, ,57.3, 
264,9/24/2022,267,0.17, ,0, ,483, ,7.4, ,80.5, ,32.6, ,56.0, ,99, ,19, ,48, ,36.9, ,3.5, ,84.3, ,58.0, 
264,9/25/2022,268,0.17, ,0, ,477, ,7.7, ,84.3, ,32.1, ,58.3, ,97, ,15, ,46, ,37.8, ,3.3, ,79.1, ,58.7, 
264,9/26/2022,269,0.18, ,0, ,471, ,9.1, ,86.8, ,36.9, ,61.4, ,97, ,19, ,49, ,42.2, ,4.4, ,105.8, ,59.5, 
264,9/27/2022,270,0.19, ,0, ,405, ,6.5, ,82.6, ,40.6, ,65.4, ,98, ,20, ,31, ,33.7, ,7.8,Y,187.9,Y,61.2, 
264,9/28/2022,271,0.20, ,0, ,400, ,6.3, ,80.2, ,31.5, ,56.2, ,89, ,18, ,41, ,32.9, ,8.0,Y,192.4,Y,58.6, 
264,9/29/2022,272,0.16, ,0, ,457, ,6.5, ,77.4, ,28.4, ,52.9, ,91, ,20, ,48, ,33.5, ,4.3, ,102.5, ,57.9, 
264,9/30/2022,273,0.18, ,0, ,460, ,6.3, ,74.4, ,29.5, ,52.0, ,94, ,23, ,48, ,32.9, ,6.3, ,151.9, ,57.5, 
