139,9/1/2022,244,--,N,0, ,606,R,11.3, ,101.7, ,57.4, ,79.2, ,83, ,12, ,33, ,47.7, ,2.5, ,59.6, ,73.7, 
139,9/2/2022,245,--,N,0, ,615,R,9.9, ,105.2, ,56.3, ,81.9, ,89, ,7, ,27, ,44.2, ,3.1, ,75.5, ,73.9, 
139,9/3/2022,246,--,N,0, ,603,R,10.2, ,100.5, ,61.2, ,81.0, ,59, ,10, ,28, ,45.0, ,3.0, ,71.4, ,73.6, 
139,9/4/2022,247,--,N,0.07, ,590, ,12.4, ,102.6, ,55.9, ,79.5, ,99, ,11, ,36, ,50.2, ,2.3, ,54.9, ,73.5, 
139,9/5/2022,248,--,N,0.06, ,571, ,12.3, ,111.2,Y,61.1, ,87.5,Y,68, ,9, ,28,Y,50.0,Y,2.8, ,66.8, ,73.7, 
139,9/6/2022,249,--,N,0, ,573, ,11.7, ,110.7,Y,70.9,Y,92.8,R,55,H,11,H,--,R,--,I,3.6, ,86.9, ,74.8, 
139,9/7/2022,250,--,N,0, ,563, ,9.5, ,106.1,Y,69.4,Y,92.1,R,53, ,9, ,--,R,--,I,3.7, ,89.7, ,75.5, 
139,9/8/2022,251,--,N,0, ,552, ,11.9, ,107.9,Y,68.7,Y,89.8,R,58, ,13, ,--,R,--,I,3.0, ,72.3, ,75.6, 
139,9/9/2022,252,--,N,0.02, ,481, ,11.8, ,103.5, ,65.0, ,84.2,Y,65, ,11, ,29,Y,48.8,Y,2.7, ,64.5, ,75.3, 
139,9/10/2022,253,--,N,0, ,401, ,10.3, ,88.2, ,59.3, ,76.4, ,79, ,18, ,33, ,45.4, ,3.4, ,82.3, ,74.2, 
139,9/11/2022,254,--,N,0.04, ,324, ,12.2, ,90.4, ,60.9, ,76.9, ,90, ,21, ,39, ,49.8, ,2.4, ,56.9, ,73.3, 
139,9/12/2022,255,--,N,0.04, ,418, ,13.5, ,90.6, ,63.4, ,77.4, ,95, ,22, ,42, ,52.6, ,2.6, ,62.8, ,73.2, 
139,9/13/2022,256,--,N,0, ,563,R,12.2, ,84.1, ,60.0, ,71.3, ,68, ,29, ,47, ,49.8, ,4.8, ,115.1, ,73.2, 
139,9/14/2022,257,--,N,0, ,534, ,11.8, ,79.3, ,57.2, ,67.4, ,81, ,32, ,52, ,49.0, ,4.3, ,103.1, ,72.2, 
139,9/15/2022,258,--,N,0, ,530, ,13.2, ,77.7, ,54.5, ,65.1, ,94, ,41, ,63, ,52.0, ,2.6, ,63.3, ,71.5, 
139,9/16/2022,259,--,N,0.05, ,534, ,13.8, ,82.3, ,50.6, ,65.5, ,100, ,34, ,64, ,53.2, ,2.4, ,56.9, ,70.4, 
139,9/17/2022,260,--,N,0, ,456, ,12.3, ,78.4, ,50.5, ,64.2, ,100, ,36, ,60, ,50.1, ,3.9, ,93.8, ,69.9, 
139,9/18/2022,261,--,N,0.40, ,199, ,16.8, ,70.4,Y,56.9, ,62.1, ,100, ,63, ,88, ,58.6, ,3.8, ,90.6, ,68.8, 
139,9/19/2022,262,--,N,0.38, ,367, ,17.3, ,74.2, ,54.1, ,62.9, ,100, ,59, ,89, ,59.4, ,2.5, ,59.2, ,67.9, 
139,9/20/2022,263,--,N,0.00, ,401, ,16.9, ,74.1, ,56.9, ,64.1, ,100, ,53, ,83, ,58.8, ,2.4, ,57.6, ,68.4, 
139,9/21/2022,264,--,N,0.04, ,318, ,15.5, ,77.9, ,57.8, ,66.4, ,100, ,43, ,70, ,56.3, ,2.5, ,58.9, ,68.9, 
139,9/22/2022,265,--,N,0.05,H,518,R,14.0, ,81.0, ,52.6, ,66.2, ,100, ,31, ,64, ,53.6, ,3.7, ,87.7, ,68.5, 
139,9/23/2022,266,--,N,0.01, ,515,R,14.5, ,86.7, ,56.3, ,70.7, ,97, ,28, ,56, ,54.4, ,3.7, ,88.6, ,67.8, 
139,9/24/2022,267,--,N,0, ,518,R,12.8, ,91.8, ,57.7, ,74.4, ,85, ,19, ,44, ,51.2, ,3.0, ,72.5, ,68.1, 
139,9/25/2022,268,--,N,0.04, ,499, ,14.1, ,92.2, ,55.6, ,74.2, ,100, ,19, ,49, ,53.7, ,2.5, ,59.0, ,68.4, 
139,9/26/2022,269,--,N,0.06, ,493, ,15.7, ,89.9, ,55.5, ,71.3, ,100, ,29, ,60, ,56.6, ,2.3, ,55.5, ,69.0, 
139,9/27/2022,270,--,N,0, ,503,R,12.7, ,84.9, ,46.9, ,66.7, ,100, ,27, ,57, ,50.9, ,2.1, ,51.4, ,68.9, 
139,9/28/2022,271,--,N,0, ,489, ,12.7, ,87.5, ,54.4, ,72.6, ,88, ,26, ,46, ,50.8, ,3.3, ,80.1, ,68.9, 
139,9/29/2022,272,--,N,0, ,481, ,14.1, ,86.3, ,56.3, ,70.5, ,91, ,26, ,55, ,53.7, ,3.4, ,81.3, ,69.2, 
139,9/30/2022,273,--,N,0.02, ,480, ,11.2, ,89.7, ,54.1, ,72.6, ,94, ,17, ,41, ,47.6, ,3.9, ,93.8, ,68.2, 
