200,9/1/2022,244,0.27, ,0, ,571, ,26.9, ,108.2, ,82.1, ,95.2, ,86, ,24, ,48, ,72.1, ,4.0, ,96.8, ,87.7, 
200,9/2/2022,245,0.27, ,0.02, ,562, ,28.7, ,105.4, ,82.2, ,96.2, ,75, ,29, ,49, ,74.1, ,5.7, ,136.8, ,88.4, 
200,9/3/2022,246,0.27, ,0.02, ,564, ,26.3, ,108.0, ,84.9, ,95.4, ,70, ,24, ,46, ,71.4, ,4.0, ,96.2, ,88.2, 
200,9/4/2022,247,0.24, ,0, ,482, ,24.3, ,110.8, ,83.6, ,97.8, ,74, ,20, ,40, ,69.1, ,3.7, ,88.4, ,88.4, 
200,9/5/2022,248,0.29, ,0, ,577, ,20.9, ,112.3, ,80.4, ,97.3, ,73, ,14, ,35, ,64.8, ,4.4, ,105.3, ,87.9, 
200,9/6/2022,249,0.31, ,0, ,569, ,17.9, ,113.4, ,80.7, ,97.9, ,61, ,12, ,29, ,60.3, ,4.9, ,118.3, ,87.3, 
200,9/7/2022,250,0.26, ,0, ,535, ,27.9, ,105.4, ,84.5, ,94.0, ,71, ,25, ,51, ,73.2, ,5.7, ,137.5, ,88.5, 
200,9/8/2022,251,0.19, ,0, ,326, ,21.2, ,105.0, ,82.0, ,93.2, ,68, ,20, ,40, ,65.2, ,4.8, ,114.7, ,88.4, 
200,9/9/2022,252,0.06,R,0.5, ,73, ,26.9, ,91.0, ,75.7, ,82.1,H,99,H,44,H,72, ,72.1, ,4.8, ,114.1, ,86.3, 
200,9/10/2022,253,0.05, ,0.10, ,193, ,27.3,Y,85.3,Y,75.7, ,79.9, ,96, ,62, ,78,Y,72.5,Y,2.6, ,61.5, ,84.4, 
200,9/11/2022,254,0.17, ,0.02, ,413, ,24.7, ,96.3, ,73.9, ,84.0, ,94, ,40, ,62, ,69.6, ,3.9, ,93.3, ,84.6, 
200,9/12/2022,255,0.12, ,0, ,273, ,22.8, ,94.0, ,79.1, ,85.1, ,66, ,45, ,55, ,67.3, ,3.3, ,79.4, ,84.5, 
200,9/13/2022,256,0.23, ,0, ,484, ,20.4, ,95.7, ,79.6, ,87.0, ,58, ,36, ,47, ,64.1, ,5.3, ,126.6, ,85.3, 
200,9/14/2022,257,0.26, ,0, ,550, ,18.1, ,97.6, ,79.1, ,86.7, ,55, ,29, ,42, ,60.6, ,6.1, ,146.9, ,85.8, 
200,9/15/2022,258,0.27, ,0, ,574, ,13.4, ,98.2, ,76.4, ,86.1, ,46, ,19, ,32, ,52.4, ,6.3, ,150.7, ,85.3, 
200,9/16/2022,259,0.26, ,0, ,571, ,13.6, ,101.5, ,76.1, ,86.3, ,47, ,17, ,32, ,52.7, ,5.7, ,136.0, ,84.9, 
200,9/17/2022,260,0.26, ,0, ,566, ,13.9, ,99.4, ,76.4, ,85.8, ,48, ,18, ,33, ,53.4, ,6.0, ,144.3, ,84.5, 
200,9/18/2022,261,0.25, ,0, ,568,R,12.7, ,96.5, ,70.5, ,82.6, ,51, ,19, ,33, ,50.8, ,5.2, ,125.6, ,83.9, 
200,9/19/2022,262,0.25, ,0, ,565,R,11.6, ,97.6, ,72.4, ,83.2, ,49, ,11, ,30, ,48.5, ,5.5, ,132.7, ,83.4, 
200,9/20/2022,263,0.26, ,0, ,553, ,11.7, ,99.3, ,70.3, ,84.3, ,48, ,13, ,29, ,48.7, ,5.4, ,129.5, ,82.1, 
200,9/21/2022,264,0.25, ,0, ,555,R,11.9, ,99.8, ,70.6, ,85.3, ,50, ,14, ,29, ,49.1, ,4.8, ,116.0, ,81.5, 
200,9/22/2022,265,0.23, ,0, ,554,R,12.0, ,100.3, ,64.4, ,83.0, ,70, ,14, ,31, ,49.3, ,3.6, ,87.4, ,80.6, 
200,9/23/2022,266,0.25, ,0, ,487, ,15.7, ,103.6, ,70.5, ,89.5, ,54, ,19, ,33, ,56.8, ,4.4, ,105.6, ,81.3, 
200,9/24/2022,267,0.26, ,0, ,501, ,17.7, ,106.4, ,81.8,Y,93.8, ,48, ,23, ,33, ,60.1, ,4.5, ,108.9, ,82.8, 
200,9/25/2022,268,0.27, ,0, ,501, ,15.6, ,109.3, ,85.0,Y,96.1,Y,47, ,15, ,27,Y,56.5,Y,4.8, ,115.5, ,83.5, 
200,9/26/2022,269,0.26, ,0, ,543,R,11.4, ,111.1, ,74.0, ,92.8, ,57, ,6, ,22, ,48.1, ,4.1, ,98.9, ,83.3, 
200,9/27/2022,270,0.28, ,0, ,509, ,13.2, ,107.7, ,74.9, ,90.7, ,71, ,11, ,27, ,51.9, ,5.5, ,131.3, ,82.1, 
200,9/28/2022,271,0.20, ,0, ,429, ,20.5, ,101.8, ,74.8, ,88.8, ,64, ,25, ,44, ,64.1, ,4.1, ,97.9, ,82.4, 
200,9/29/2022,272,0.19, ,0, ,440, ,23.5,Y,99.0, ,76.7, ,87.2, ,82, ,29, ,53,Y,68.1,Y,3.7, ,88.3, ,83.1, 
200,9/30/2022,273,0.22, ,0, ,503, ,18.0, ,100.7, ,69.4, ,86.1, ,73, ,28, ,42, ,60.6, ,4.1, ,98.0, ,82.5, 
